-599.298 -1.653801	-597.7474 -2.771311	-597.6655 -2.788265	-597.5344 -2.790715	-597.4374 -2.789397	-597.3356 -2.786986	-597.2189 -2.788252	-597.1261 -2.787803	-597.03 -2.781114	-596.8622 -2.771905	-596.8051 -2.78328	-596.7402 -2.770526	-596.6036 -2.771272	-596.5563 -2.764036	-596.4149 -2.756657	-596.3069 -2.762052	-596.2453 -2.757048	-596.1139 -2.757586	-596.0181 -2.750449	-595.9407 -2.748486	-595.8276 -2.757396	-595.7334 -2.74536	-595.6572 -2.743591	-595.5521 -2.741629	-595.4573 -2.741094	-595.3486 -2.735163	-595.2262 -2.734447	-595.134 -2.730554	-595.043 -2.728738	-594.9383 -2.73304	-594.8634 -2.738664	-594.718 -2.731726	-594.6573 -2.729044	-594.537 -2.728534	-594.4552 -2.726408	-594.3627 -2.729556	-594.2339 -2.725904	-594.1686 -2.727738	-594.0255 -2.724012	-593.9444 -2.727397	-593.8537 -2.739281	-593.7862 -2.726831	-593.6031 -2.724331	-593.5024 -2.723278	-593.3879 -2.724531
-575.9236 -1.315945	-576.0211 -2.180237	-576.1342 -2.203985	-576.2599 -2.209283	-576.3362 -2.212288	-576.4099 -2.218852	-576.4664 -2.216263	-576.5906 -2.219635	-576.7048 -2.218661	-576.7886 -2.214011	-576.9181 -2.216295	-576.9814 -2.21591	-577.1049 -2.219591	-577.2125 -2.214507	-577.3441 -2.211781	-577.3837 -2.213923	-577.4829 -2.217541	-577.6384 -2.2183	-577.7067 -2.219783	-577.8017 -2.221225	-577.9255 -2.222723	-578.0075 -2.220306	-578.125 -2.22286	-578.191 -2.222355	-578.2909 -2.221828	-578.4027 -2.220096	-578.4987 -2.225107	-578.6034 -2.224031	-578.7162 -2.221987	-578.8116 -2.221605	-578.9296 -2.228371	-579.0317 -2.235837	-579.139 -2.232769	-579.2372 -2.234516	-579.2961 -2.235833	-579.4321 -2.242978	-579.5276 -2.240088	-579.6301 -2.239307	-579.698 -2.245328	-579.8347 -2.249273	-579.9211 -2.245658	-580.0468 -2.250166	-580.0826 -2.248449	-580.2281 -2.249852	-580.3015 -2.257166
-574.9403 -1.306655	-575.041 -2.16344	-575.1255 -2.185642	-575.2582 -2.191062	-575.3336 -2.1949	-575.425 -2.202246	-575.4759 -2.199514	-575.6073 -2.201421	-575.7167 -2.201512	-575.7872 -2.195926	-575.9064 -2.199444	-575.9819 -2.199006	-576.1152 -2.201925	-576.2133 -2.19687	-576.3511 -2.195043	-576.3865 -2.198716	-576.4843 -2.200187	-576.631 -2.199992	-576.6903 -2.202063	-576.7859 -2.203822	-576.9228 -2.206659	-576.9949 -2.203361	-577.1399 -2.205702	-577.2122 -2.204806	-577.3144 -2.204483	-577.3955 -2.201801	-577.4859 -2.207309	-577.6044 -2.206176	-577.7175 -2.204853	-577.8011 -2.204043	-577.9363 -2.212508	-578.018 -2.218879	-578.1583 -2.215724	-578.228 -2.216379	-578.3051 -2.218183	-578.4213 -2.226578	-578.5031 -2.222835	-578.6197 -2.222415	-578.6888 -2.226188	-578.8127 -2.233205	-578.9053 -2.229647	-579.0379 -2.232258	-579.0815 -2.228776	-579.2338 -2.231734	-579.3182 -2.239602
-573.9325 -1.297279	-574.0457 -2.145793	-574.1293 -2.16659	-574.2535 -2.175179	-574.3314 -2.178248	-574.4371 -2.186083	-574.4907 -2.182122	-574.6194 -2.182931	-574.7195 -2.184742	-574.8155 -2.178297	-574.9243 -2.183412	-574.9838 -2.181898	-575.1494 -2.185245	-575.2262 -2.178771	-575.3812 -2.180232	-575.3891 -2.183357	-575.4883 -2.184078	-575.6285 -2.182639	-575.6984 -2.185926	-575.8015 -2.186663	-575.9426 -2.190092	-575.9921 -2.184747	-576.1612 -2.188845	-576.2042 -2.185781	-576.3173 -2.188103	-576.4075 -2.185555	-576.5188 -2.189351	-576.6166 -2.188993	-576.7132 -2.188201	-576.7979 -2.187992	-576.9478 -2.196826	-577.0103 -2.201869	-577.1702 -2.198255	-577.2289 -2.198229	-577.3065 -2.202307	-577.4203 -2.210387	-577.503 -2.203631	-577.6278 -2.205107	-577.7054 -2.209073	-577.8086 -2.217656	-577.9329 -2.213775	-578.028 -2.215682	-578.0759 -2.210507	-578.2104 -2.215409	-578.2928 -2.223089
-572.9272 -1.286871	-573.0429 -2.128038	-573.1239 -2.148436	-573.2445 -2.157006	-573.3265 -2.162724	-573.4351 -2.167811	-573.5154 -2.163712	-573.6023 -2.164364	-573.7164 -2.165382	-573.8242 -2.16248	-573.9236 -2.166989	-573.9783 -2.163974	-574.1594 -2.168185	-574.2413 -2.160306	-574.3734 -2.163713	-574.4083 -2.166988	-574.5155 -2.166629	-574.6091 -2.165241	-574.6978 -2.16841	-574.8027 -2.171257	-574.967 -2.173766	-575.0067 -2.167032	-575.1608 -2.172402	-575.2084 -2.168462	-575.3389 -2.172385	-575.39 -2.168571	-575.5121 -2.171912	-575.6029 -2.171747	-575.7181 -2.171511	-575.8062 -2.173361	-575.9429 -2.18052	-576.0078 -2.185833	-576.1563 -2.180426	-576.2377 -2.180083	-576.3066 -2.186381	-576.4377 -2.19353	-576.5201 -2.187511	-576.6294 -2.187848	-576.7046 -2.192687	-576.8194 -2.201722	-576.9342 -2.196978	-577.0272 -2.198254	-577.1005 -2.193037	-577.2194 -2.199628	-577.3184 -2.208766
-571.9147 -1.277254	-572.0238 -2.111397	-572.1163 -2.130909	-572.2438 -2.139907	-572.3342 -2.14656	-572.4354 -2.151416	-572.5531 -2.147128	-572.5995 -2.147613	-572.719 -2.148379	-572.8173 -2.14729	-572.9119 -2.14963	-572.9713 -2.146252	-573.1303 -2.149118	-573.225 -2.143123	-573.3659 -2.145412	-573.4137 -2.149781	-573.5313 -2.148635	-573.6105 -2.147575	-573.6924 -2.150961	-573.8188 -2.155758	-573.9719 -2.156965	-574.013 -2.149283	-574.1665 -2.154053	-574.2319 -2.151792	-574.3518 -2.156374	-574.412 -2.15182	-574.5123 -2.155461	-574.5952 -2.154726	-574.745 -2.155531	-574.8215 -2.158497	-574.9478 -2.163277	-575.0094 -2.169043	-575.1611 -2.162267	-575.2505 -2.163356	-575.3156 -2.171149	-575.4369 -2.177045	-575.5161 -2.171381	-575.6365 -2.170572	-575.7197 -2.17784	-575.8031 -2.185935	-575.9291 -2.180619	-576.0252 -2.180699	-576.1233 -2.177022	-576.207 -2.183524	-576.316 -2.193381
-570.9159 -1.265851	-571.0081 -2.093251	-571.1266 -2.113308	-571.2344 -2.123643	-571.335 -2.130935	-571.4253 -2.133857	-571.5541 -2.130645	-571.5868 -2.131175	-571.7191 -2.131588	-571.8328 -2.132125	-571.9294 -2.132881	-571.9908 -2.130124	-572.1255 -2.131812	-572.254 -2.128328	-572.3389 -2.128293	-572.4147 -2.133513	-572.5344 -2.132559	-572.6081 -2.130646	-572.716 -2.135085	-572.8068 -2.140099	-572.9797 -2.139063	-573.0129 -2.131207	-573.1346 -2.136869	-573.1991 -2.13613	-573.3521 -2.139906	-573.4254 -2.136762	-573.5129 -2.138962	-573.587 -2.138288	-573.743 -2.139939	-573.8231 -2.142102	-573.9501 -2.145795	-574.0305 -2.152185	-574.1438 -2.145398	-574.2724 -2.148319	-574.3161 -2.15574	-574.4253 -2.159362	-574.5314 -2.154593	-574.642 -2.153507	-574.7159 -2.163714	-574.8345 -2.169487	-574.9535 -2.165064	-575.0265 -2.164034	-575.1351 -2.16186	-575.2228 -2.169392	-575.3188 -2.177661
-569.9099 -1.253969	-570.0021 -2.075304	-570.1186 -2.096751	-570.2556 -2.105874	-570.3287 -2.114219	-570.4199 -2.115937	-570.5627 -2.113749	-570.5657 -2.115733	-570.7248 -2.115145	-570.8322 -2.116462	-570.9186 -2.115356	-570.9982 -2.113667	-571.1139 -2.114725	-571.2333 -2.11423	-571.3143 -2.111865	-571.4319 -2.117025	-571.553 -2.115587	-571.6011 -2.114574	-571.7129 -2.119608	-571.8228 -2.123903	-571.9558 -2.122641	-572.0261 -2.115578	-572.1358 -2.121112	-572.2045 -2.121933	-572.3359 -2.122871	-572.4105 -2.119674	-572.5018 -2.121872	-572.5742 -2.123299	-572.7482 -2.125636	-572.8237 -2.125906	-572.9339 -2.128403	-573.0248 -2.136766	-573.1265 -2.128695	-573.2451 -2.133305	-573.3234 -2.139293	-573.4297 -2.141608	-573.556 -2.138863	-573.6379 -2.137845	-573.701 -2.147809	-573.8542 -2.152353	-573.9385 -2.148986	-574.0089 -2.146941	-574.1201 -2.146553	-574.248 -2.154217	-574.3167 -2.161336
-568.906 -1.243232	-568.9911 -2.058442	-569.1309 -2.081136	-569.2573 -2.090193	-569.3447 -2.098264	-569.4125 -2.099338	-569.5444 -2.09626	-569.5726 -2.101282	-569.7155 -2.101537	-569.8069 -2.100182	-569.9138 -2.098515	-569.9891 -2.096697	-570.0941 -2.098495	-570.2089 -2.100042	-570.3112 -2.095044	-570.4448 -2.10096	-570.5456 -2.09966	-570.6266 -2.098996	-570.7012 -2.105271	-570.8345 -2.107084	-570.9824 -2.106203	-571.0283 -2.098268	-571.1313 -2.10585	-571.1952 -2.107081	-571.3323 -2.1066	-571.4306 -2.104755	-571.4973 -2.104569	-571.5816 -2.107627	-571.7421 -2.11069	-571.8234 -2.110375	-571.9244 -2.112399	-572.0355 -2.119921	-572.1165 -2.114105	-572.2449 -2.118545	-572.3192 -2.122725	-572.3999 -2.124768	-572.521 -2.122781	-572.6335 -2.123685	-572.6866 -2.13278	-572.8315 -2.136098	-572.9248 -2.132467	-572.9886 -2.130622	-573.1133 -2.131968	-573.2474 -2.138481	-573.3026 -2.143689
-567.8987 -1.231565	-567.9961 -2.040968	-568.1225 -2.065427	-568.2598 -2.074207	-568.3462 -2.081784	-568.407 -2.082451	-568.5494 -2.079186	-568.5753 -2.085911	-568.7121 -2.086186	-568.811 -2.084642	-568.9186 -2.083184	-569.0295 -2.08006	-569.106 -2.084414	-569.2125 -2.084796	-569.3148 -2.081575	-569.4486 -2.084568	-569.5082 -2.084805	-569.6102 -2.084947	-569.6886 -2.089973	-569.8193 -2.090291	-569.9888 -2.089782	-569.9991 -2.081642	-570.1194 -2.091685	-570.1819 -2.091522	-570.3198 -2.090522	-570.4315 -2.088851	-570.507 -2.088819	-570.6113 -2.092737	-570.7371 -2.09494	-570.832 -2.094579	-570.9125 -2.096219	-571.0355 -2.105732	-571.1094 -2.100301	-571.2217 -2.103389	-571.3213 -2.106081	-571.3933 -2.108628	-571.5357 -2.106519	-571.6277 -2.109933	-571.6906 -2.117089	-571.8397 -2.118779	-571.9332 -2.116622	-571.9874 -2.115728	-572.1132 -2.117949	-572.2418 -2.124021	-572.3125 -2.128255
-566.8989 -1.221473	-566.9898 -2.025094	-567.1041 -2.049933	-567.2687 -2.057385	-567.343 -2.065246	-567.4066 -2.066358	-567.5369 -2.063002	-567.5567 -2.070288	-567.7022 -2.069928	-567.795 -2.068897	-567.8928 -2.067146	-568.024 -2.063287	-568.1069 -2.069592	-568.1876 -2.068389	-568.3356 -2.066928	-568.451 -2.066985	-568.5049 -2.068902	-568.6124 -2.070285	-568.6617 -2.073624	-568.8273 -2.073695	-568.9672 -2.076144	-568.9897 -2.066808	-569.1143 -2.077368	-569.2151 -2.076211	-569.3315 -2.076101	-569.415 -2.072715	-569.5005 -2.07398	-569.6089 -2.078979	-569.7173 -2.079248	-569.822 -2.079485	-569.9084 -2.079856	-570.0165 -2.090405	-570.0836 -2.085692	-570.1732 -2.087777	-570.3072 -2.090219	-570.4097 -2.093539	-570.5416 -2.090924	-570.6329 -2.095174	-570.7173 -2.10116	-570.8353 -2.102226	-570.9116 -2.100228	-570.9871 -2.101612	-571.1152 -2.103333	-571.222 -2.107194	-571.2953 -2.112853
-565.8899 -1.211254	-565.9815 -2.009736	-566.0687 -2.036348	-566.2393 -2.041769	-566.325 -2.049569	-566.3763 -2.049716	-566.4999 -2.048451	-566.5746 -2.054492	-566.6858 -2.053704	-566.7599 -2.053348	-566.8906 -2.049865	-567.0026 -2.048983	-567.09 -2.054551	-567.1816 -2.052127	-567.321 -2.050873	-567.4263 -2.050794	-567.4846 -2.053686	-567.6094 -2.055367	-567.6702 -2.056767	-567.8011 -2.057011	-567.9603 -2.060239	-567.9798 -2.051573	-568.0853 -2.062874	-568.2047 -2.060523	-568.3451 -2.061009	-568.4456 -2.058095	-568.4882 -2.059889	-568.623 -2.064048	-568.7197 -2.062185	-568.8129 -2.063851	-568.9165 -2.063879	-569.0333 -2.074345	-569.1008 -2.07204	-569.2087 -2.072938	-569.2928 -2.074837	-569.4205 -2.078022	-569.5115 -2.076892	-569.6273 -2.080357	-569.7177 -2.086504	-569.7882 -2.086651	-569.9016 -2.084473	-570.0043 -2.087262	-570.1132 -2.089482	-570.2019 -2.090235	-570.3182 -2.097054
-564.8829 -1.200389	-565.0099 -1.995043	-565.0729 -2.02216	-565.2153 -2.026398	-565.2914 -2.033502	-565.3679 -2.033614	-565.4939 -2.035307	-565.5867 -2.038538	-565.6801 -2.037354	-565.7656 -2.037418	-565.8932 -2.033154	-565.9932 -2.036159	-566.0758 -2.040107	-566.167 -2.036985	-566.3108 -2.03694	-566.3981 -2.034938	-566.4874 -2.03884	-566.5783 -2.039749	-566.669 -2.040843	-566.7721 -2.041279	-566.9146 -2.04471	-566.9551 -2.038223	-567.0688 -2.047794	-567.2006 -2.044958	-567.3173 -2.045159	-567.4202 -2.040958	-567.48 -2.04675	-567.6133 -2.048975	-567.7281 -2.04657	-567.8043 -2.046637	-567.9345 -2.04806	-568.0399 -2.05926	-568.1082 -2.057018	-568.2174 -2.05774	-568.2956 -2.058257	-568.4388 -2.063385	-568.5261 -2.063786	-568.6374 -2.0655	-568.7327 -2.070561	-568.7944 -2.070589	-568.9081 -2.070321	-569.0091 -2.073227	-569.1179 -2.073848	-569.2029 -2.074603	-569.3082 -2.081566
-563.8945 -1.190856	-564.0178 -1.980968	-564.076 -2.007361	-564.2037 -2.011505	-564.293 -2.017979	-564.3799 -2.018578	-564.4906 -2.022011	-564.6077 -2.02305	-564.6876 -2.022417	-564.7745 -2.02178	-564.883 -2.01693	-564.9694 -2.022978	-565.0605 -2.025556	-565.1586 -2.022076	-565.2985 -2.021315	-565.3987 -2.020763	-565.4968 -2.024315	-565.5896 -2.02439	-565.6609 -2.026492	-565.7551 -2.026432	-565.8755 -2.029532	-565.9824 -2.024188	-566.0694 -2.032771	-566.1699 -2.02975	-566.321 -2.029267	-566.3806 -2.026716	-566.4807 -2.032347	-566.5963 -2.032828	-566.6977 -2.03199	-566.7686 -2.032238	-566.9303 -2.033856	-567.0207 -2.04288	-567.1041 -2.041806	-567.2101 -2.042627	-567.2885 -2.042133	-567.4302 -2.048998	-567.4985 -2.049526	-567.6541 -2.050122	-567.7329 -2.054654	-567.7865 -2.05577	-567.8971 -2.055768	-568.0132 -2.059045	-568.1005 -2.059015	-568.2013 -2.058698	-568.3011 -2.065342
-562.8948 -1.182588	-563.0597 -1.966991	-563.0868 -1.993213	-563.2047 -1.996973	-563.2923 -2.00281	-563.392 -2.005295	-563.4869 -2.008078	-563.618 -2.007587	-563.7006 -2.007765	-563.7715 -2.008915	-563.8805 -2.002843	-563.9675 -2.009053	-564.0443 -2.010409	-564.1489 -2.006896	-564.28 -2.00653	-564.4012 -2.007716	-564.5032 -2.010198	-564.5755 -2.010288	-564.6729 -2.01206	-564.7522 -2.011779	-564.8811 -2.013892	-564.9875 -2.010231	-565.0652 -2.017996	-565.1572 -2.014162	-565.2924 -2.013067	-565.3771 -2.013513	-565.4865 -2.018285	-565.5924 -2.016841	-565.7134 -2.016718	-565.7589 -2.017641	-565.9201 -2.021263	-566.0115 -2.028883	-566.1203 -2.026719	-566.222 -2.027057	-566.2922 -2.026743	-566.4353 -2.035249	-566.4888 -2.035759	-566.6339 -2.036118	-566.6953 -2.040198	-566.7781 -2.040906	-566.8952 -2.041908	-567.0147 -2.044109	-567.0996 -2.045218	-567.1998 -2.043927	-567.3159 -2.050259
-561.9043 -1.174952	-562.0796 -1.952988	-562.1121 -1.97776	-562.2109 -1.982048	-562.3049 -1.988477	-562.4104 -1.992333	-562.5217 -1.993738	-562.6007 -1.992187	-562.7012 -1.992499	-562.8131 -1.993733	-562.8861 -1.990863	-562.9801 -1.994926	-563.0547 -1.995781	-563.1558 -1.991531	-563.2876 -1.992583	-563.4051 -1.994905	-563.5142 -1.995859	-563.594 -1.995804	-563.6797 -1.997414	-563.754 -1.997566	-563.9038 -2.000398	-564.0002 -1.996064	-564.0833 -2.003262	-564.1696 -1.998881	-564.2688 -1.999173	-564.3484 -2.000092	-564.4862 -2.00396	-564.5808 -2.001414	-564.7083 -2.001475	-564.7613 -2.003972	-564.8967 -2.009018	-564.9926 -2.014927	-565.1287 -2.0113	-565.2055 -2.011404	-565.3114 -2.012041	-565.4161 -2.022369	-565.4948 -2.021293	-565.6499 -2.021827	-565.6975 -2.025511	-565.8071 -2.026523	-565.8947 -2.028203	-566.0095 -2.029573	-566.1125 -2.030256	-566.1938 -2.028541	-566.2906 -2.036819
-560.9276 -1.16786	-561.0579 -1.937258	-561.1288 -1.962865	-561.229 -1.96576	-561.3448 -1.97403	-561.4325 -1.979609	-561.5189 -1.979563	-561.6074 -1.977408	-561.7006 -1.977192	-561.8339 -1.980235	-561.8964 -1.977534	-561.9928 -1.980399	-562.0762 -1.980754	-562.1771 -1.976343	-562.306 -1.978208	-562.4274 -1.981712	-562.5084 -1.980922	-562.6166 -1.981727	-562.6993 -1.981984	-562.7732 -1.983942	-562.9181 -1.986985	-563.011 -1.981321	-563.0983 -1.988112	-563.1901 -1.984532	-563.2906 -1.98665	-563.3604 -1.988446	-563.4882 -1.990632	-563.5868 -1.987398	-563.6933 -1.986842	-563.7696 -1.991843	-563.8801 -1.995833	-563.9871 -2.001474	-564.1258 -1.996533	-564.194 -1.997387	-564.3093 -2.000042	-564.4004 -2.008277	-564.4969 -2.007485	-564.634 -2.006675	-564.6808 -2.012048	-564.8141 -2.013513	-564.8841 -2.014265	-565.0105 -2.014656	-565.1054 -2.016175	-565.1759 -2.013596	-565.2963 -2.02479
-559.9373 -1.159217	-560.0621 -1.921387	-560.1578 -1.948163	-560.2313 -1.950156	-560.3457 -1.960346	-560.4221 -1.965344	-560.5209 -1.965516	-560.5934 -1.962595	-560.6915 -1.962057	-560.8234 -1.966643	-560.8921 -1.963768	-560.9953 -1.966072	-561.1185 -1.965764	-561.1935 -1.962095	-561.3214 -1.965336	-561.4351 -1.967947	-561.5089 -1.965907	-561.6208 -1.966587	-561.7356 -1.967417	-561.7711 -1.970711	-561.9319 -1.973421	-561.9985 -1.967433	-562.0901 -1.973726	-562.2312 -1.970241	-562.2964 -1.974508	-562.3875 -1.974576	-562.5057 -1.976669	-562.5907 -1.973834	-562.7205 -1.973166	-562.8047 -1.978538	-562.8889 -1.981966	-563.0076 -1.987763	-563.1367 -1.982229	-563.224 -1.984553	-563.3289 -1.988086	-563.4167 -1.993688	-563.5133 -1.994045	-563.6204 -1.99464	-563.6757 -1.99961	-563.8177 -2.000983	-563.8818 -2.001036	-563.9965 -1.99949	-564.1241 -2.001874	-564.1747 -1.999653	-564.3091 -2.013156
-558.9347 -1.149976	-559.0366 -1.90566	-559.1608 -1.933431	-559.2155 -1.935472	-559.3612 -1.947081	-559.416 -1.949762	-559.5284 -1.951418	-559.5936 -1.948009	-559.7029 -1.947791	-559.8285 -1.951273	-559.8951 -1.948588	-559.9888 -1.952652	-560.1146 -1.951332	-560.2072 -1.948521	-560.3251 -1.951227	-560.4413 -1.953393	-560.5096 -1.950727	-560.6599 -1.949872	-560.7499 -1.954048	-560.7863 -1.957685	-560.9425 -1.959399	-561.0046 -1.953725	-561.1138 -1.959168	-561.2466 -1.957104	-561.332 -1.961893	-561.4213 -1.960492	-561.5321 -1.962212	-561.6044 -1.959228	-561.7271 -1.960673	-561.8295 -1.965694	-561.8975 -1.967852	-562.0236 -1.97295	-562.14 -1.96797	-562.2455 -1.972346	-562.3369 -1.975266	-562.4091 -1.979075	-562.5121 -1.980595	-562.6271 -1.981632	-562.7004 -1.986492	-562.8405 -1.987796	-562.8911 -1.986836	-563.0065 -1.984924	-563.1107 -1.985762	-563.1802 -1.986378	-563.301 -2.000096
-557.9595 -1.140448	-558.0247 -1.890662	-558.1675 -1.917606	-558.2329 -1.92129	-558.3718 -1.933354	-558.4184 -1.935648	-558.5201 -1.936862	-558.6052 -1.932674	-558.7278 -1.935438	-558.8217 -1.938909	-558.9012 -1.933827	-559.0076 -1.938213	-559.1143 -1.937498	-559.2098 -1.935774	-559.3272 -1.938795	-559.4437 -1.939599	-559.5015 -1.936826	-559.6507 -1.935514	-559.7461 -1.94154	-559.7893 -1.944106	-559.941 -1.945184	-559.9907 -1.939129	-560.1171 -1.945162	-560.2529 -1.944638	-560.3605 -1.94807	-560.4635 -1.945973	-560.554 -1.948918	-560.5969 -1.945407	-560.7256 -1.949187	-560.853 -1.952309	-560.9281 -1.953959	-561.0316 -1.959416	-561.129 -1.954649	-561.2496 -1.960448	-561.3244 -1.962364	-561.4194 -1.964472	-561.5114 -1.96577	-561.6091 -1.967504	-561.7108 -1.974133	-561.8436 -1.97448	-561.8926 -1.973009	-562.0072 -1.970673	-562.1245 -1.971015	-562.1912 -1.974652	-562.3191 -1.986007
-556.9379 -1.130814	-557.0394 -1.876648	-557.1641 -1.902676	-557.2346 -1.90839	-557.3585 -1.919327	-557.4217 -1.921474	-557.5472 -1.921661	-557.6102 -1.918028	-557.7355 -1.923329	-557.8345 -1.925708	-557.9082 -1.920445	-558.0502 -1.923713	-558.1171 -1.92412	-558.2234 -1.923442	-558.3391 -1.925833	-558.4457 -1.925462	-558.5128 -1.923461	-558.6301 -1.921959	-558.7693 -1.929836	-558.7966 -1.930477	-558.921 -1.931688	-558.9974 -1.924528	-559.1101 -1.933064	-559.2474 -1.931889	-559.355 -1.934841	-559.4634 -1.931487	-559.5441 -1.93376	-559.5981 -1.932345	-559.7158 -1.937231	-559.8724 -1.938895	-559.9473 -1.940564	-560.0196 -1.94479	-560.1251 -1.941695	-560.2557 -1.947762	-560.3401 -1.948078	-560.4355 -1.950282	-560.5193 -1.950279	-560.624 -1.953274	-560.7249 -1.960495	-560.8369 -1.960463	-560.9023 -1.959144	-561.028 -1.956726	-561.1367 -1.957875	-561.2024 -1.96249	-561.3215 -1.972424
-555.9331 -1.123141	-556.0485 -1.862831	-556.1605 -1.889731	-556.2325 -1.896402	-556.3669 -1.906045	-556.4409 -1.908635	-556.5399 -1.908252	-556.6154 -1.905445	-556.7292 -1.910502	-556.8522 -1.912384	-556.947 -1.907281	-557.0552 -1.909806	-557.097 -1.91031	-557.2379 -1.909886	-557.3296 -1.911291	-557.4355 -1.911111	-557.5101 -1.909412	-557.6265 -1.90992	-557.7619 -1.917221	-557.8204 -1.916396	-557.934 -1.917009	-558.014 -1.909952	-558.131 -1.920355	-558.226 -1.919739	-558.3655 -1.921683	-558.4574 -1.917705	-558.5413 -1.919431	-558.6157 -1.920413	-558.7299 -1.924953	-558.8635 -1.924579	-558.9445 -1.92723	-559.0162 -1.931949	-559.1156 -1.929207	-559.2377 -1.934818	-559.3249 -1.934667	-559.4271 -1.937407	-559.5046 -1.936885	-559.627 -1.93942	-559.7276 -1.947098	-559.835 -1.945956	-559.8749 -1.944884	-560.0229 -1.942185	-560.1285 -1.945069	-560.2111 -1.95012	-560.3103 -1.958112
-554.932 -1.113961	-555.0553 -1.848157	-555.1639 -1.876969	-555.2429 -1.883467	-555.3572 -1.891539	-555.4635 -1.895175	-555.556 -1.894387	-555.6223 -1.893352	-555.7429 -1.897373	-555.8445 -1.898519	-555.9823 -1.894789	-556.0628 -1.896272	-556.1143 -1.897754	-556.2341 -1.897388	-556.3336 -1.89729	-556.4303 -1.897591	-556.5207 -1.896539	-556.6107 -1.899335	-556.7454 -1.903713	-556.8224 -1.902672	-556.9225 -1.903249	-557.0021 -1.894672	-557.1458 -1.908102	-557.2129 -1.906376	-557.3459 -1.90848	-557.441 -1.903977	-557.5229 -1.907131	-557.6187 -1.909027	-557.7425 -1.911854	-557.8709 -1.909766	-557.9614 -1.913365	-558.0327 -1.919665	-558.1167 -1.917044	-558.2404 -1.921487	-558.3307 -1.922125	-558.4223 -1.923773	-558.5135 -1.923978	-558.6411 -1.926558	-558.7499 -1.933826	-558.8226 -1.932308	-558.871 -1.931788	-559.0262 -1.929142	-559.1414 -1.933956	-559.2163 -1.937549	-559.3297 -1.945016
-553.9122 -1.104465	-554.0422 -1.833907	-554.1675 -1.865302	-554.212 -1.869578	-554.3665 -1.876907	-554.4627 -1.880056	-554.571 -1.88181	-554.623 -1.881897	-554.7534 -1.883733	-554.8394 -1.883457	-554.9658 -1.880227	-555.049 -1.882663	-555.1359 -1.885221	-555.2388 -1.884398	-555.3512 -1.882522	-555.4358 -1.883994	-555.5244 -1.883635	-555.6135 -1.886812	-555.7512 -1.890545	-555.8464 -1.889518	-555.9286 -1.890496	-556.019 -1.882101	-556.1517 -1.896211	-556.2147 -1.893082	-556.3334 -1.895786	-556.407 -1.891451	-556.5106 -1.89349	-556.6345 -1.897138	-556.7654 -1.898943	-556.8527 -1.895433	-556.9612 -1.898917	-557.0248 -1.907173	-557.1086 -1.90428	-557.2297 -1.908	-557.3463 -1.908515	-557.4298 -1.909354	-557.5178 -1.912497	-557.6624 -1.913989	-557.7698 -1.919462	-557.8286 -1.919055	-557.8916 -1.918957	-558.0367 -1.916888	-558.1506 -1.922509	-558.2225 -1.925128	-558.327 -1.932011
-552.9224 -1.094375	-553.0265 -1.821235	-553.1527 -1.852875	-553.2052 -1.856473	-553.3529 -1.863763	-553.4438 -1.865346	-553.5532 -1.870702	-553.6129 -1.869565	-553.7717 -1.8709	-553.8082 -1.869546	-553.9454 -1.86456	-554.0097 -1.870399	-554.1197 -1.871766	-554.2302 -1.870201	-554.3337 -1.868356	-554.4369 -1.868693	-554.5232 -1.871824	-554.6279 -1.874679	-554.7448 -1.877676	-554.8505 -1.876208	-554.9412 -1.876115	-555.0262 -1.870676	-555.1633 -1.883272	-555.2079 -1.879267	-555.3344 -1.88131	-555.4143 -1.879689	-555.5313 -1.883546	-555.6551 -1.884278	-555.7939 -1.886294	-555.8379 -1.881519	-555.9637 -1.886636	-556.0424 -1.895608	-556.1334 -1.892048	-556.2363 -1.894783	-556.3288 -1.895347	-556.4416 -1.896623	-556.5012 -1.901774	-556.671 -1.903176	-556.7666 -1.906662	-556.83 -1.905324	-556.9031 -1.906313	-557.0364 -1.905853	-557.1365 -1.909777	-557.2114 -1.911334	-557.3304 -1.917567
-551.926 -1.08431	-552.0305 -1.809109	-552.1434 -1.840421	-552.2238 -1.843419	-552.3378 -1.849772	-552.4321 -1.850987	-552.5565 -1.858008	-552.6032 -1.855891	-552.7771 -1.858283	-552.8032 -1.857276	-552.9356 -1.850711	-553.004 -1.859216	-553.1082 -1.859582	-553.2095 -1.857106	-553.3512 -1.855963	-553.4448 -1.856771	-553.5502 -1.86043	-553.6243 -1.862127	-553.7416 -1.865115	-553.8404 -1.862289	-553.9383 -1.863633	-554.0159 -1.85942	-554.1586 -1.870528	-554.2378 -1.864885	-554.321 -1.86737	-554.4213 -1.867101	-554.5324 -1.872602	-554.6486 -1.870109	-554.7991 -1.872585	-554.8364 -1.868054	-554.9676 -1.874436	-555.0485 -1.883248	-555.1313 -1.878525	-555.2551 -1.880389	-555.3396 -1.880654	-555.4287 -1.883294	-555.5342 -1.88975	-555.6757 -1.889632	-555.752 -1.893422	-555.8447 -1.891361	-555.9393 -1.89404	-556.0735 -1.896003	-556.1462 -1.897032	-556.2238 -1.898134	-556.3195 -1.904978
