-599.23 -1.550284	-597.6917 -2.604772	-597.6006 -2.632519	-597.4833 -2.64348	-597.4281 -2.648028	-597.3489 -2.647393	-597.2271 -2.65037	-597.0974 -2.649269	-596.9944 -2.64872	-596.9343 -2.648017	-596.8029 -2.660764	-596.7508 -2.649054	-596.6212 -2.659387	-596.5173 -2.658892	-596.4069 -2.65821	-596.3172 -2.665384	-596.2602 -2.671413	-596.0934 -2.67571	-596.0271 -2.684441	-595.9343 -2.6871	-595.8226 -2.702131	-595.744 -2.702951	-595.6425 -2.71253	-595.5094 -2.720619	-595.4321 -2.728135	-595.3101 -2.731535	-595.2342 -2.738414	-595.1449 -2.739662	-595.0249 -2.745339	-594.897 -2.746575	-594.8071 -2.760522	-594.7568 -2.752586	-594.5823 -2.758008	-594.521 -2.759496	-594.3793 -2.754079	-594.3247 -2.762734	-594.2318 -2.767322	-594.0972 -2.767951	-594.0593 -2.773196	-593.941 -2.767169	-593.8344 -2.783595	-593.7153 -2.774027	-593.5842 -2.775665	-593.5274 -2.775438	-593.4231 -2.774768
-575.8939 -1.262937	-576.024 -2.080528	-576.0819 -2.112918	-576.1963 -2.125393	-576.299 -2.129575	-576.4006 -2.128174	-576.5434 -2.135554	-576.5925 -2.136817	-576.7313 -2.137565	-576.7943 -2.137069	-576.8784 -2.138127	-577.0349 -2.134526	-577.103 -2.146676	-577.1826 -2.151376	-577.3131 -2.15405	-577.4214 -2.156401	-577.5163 -2.167198	-577.5939 -2.175231	-577.726 -2.182177	-577.8135 -2.184603	-577.948 -2.192981	-578.0013 -2.205412	-578.0804 -2.216928	-578.2056 -2.227768	-578.2942 -2.232486	-578.3973 -2.241332	-578.4962 -2.248442	-578.6133 -2.256181	-578.7371 -2.262362	-578.7997 -2.261268	-578.921 -2.263206	-579.0159 -2.269915	-579.0955 -2.276863	-579.1696 -2.284605	-579.298 -2.281162	-579.397 -2.287855	-579.517 -2.295192	-579.584 -2.300772	-579.7057 -2.303642	-579.7825 -2.306232	-579.9202 -2.308742	-579.9905 -2.311968	-580.0889 -2.31659	-580.1832 -2.320975	-580.2917 -2.320326
-574.9036 -1.255227	-574.9907 -2.06643	-575.1295 -2.097895	-575.2096 -2.110171	-575.304 -2.113584	-575.4283 -2.113465	-575.5676 -2.119456	-575.5715 -2.120991	-575.7756 -2.121421	-575.7947 -2.121211	-575.883 -2.121054	-576.0213 -2.120069	-576.0869 -2.131028	-576.1617 -2.134842	-576.3193 -2.136019	-576.4163 -2.139045	-576.493 -2.152273	-576.603 -2.157928	-576.7385 -2.16644	-576.7986 -2.167596	-576.9531 -2.177101	-577.0007 -2.190903	-577.0887 -2.200959	-577.1938 -2.210992	-577.2902 -2.215181	-577.3868 -2.225325	-577.4963 -2.234464	-577.5695 -2.239749	-577.7463 -2.24547	-577.7827 -2.242852	-577.9069 -2.245791	-577.9813 -2.254282	-578.1046 -2.260116	-578.168 -2.267444	-578.2831 -2.263565	-578.3991 -2.271844	-578.5032 -2.279809	-578.5903 -2.283009	-578.7098 -2.287267	-578.7892 -2.288841	-578.8953 -2.293082	-578.9799 -2.296154	-579.0717 -2.298965	-579.1628 -2.302859	-579.3022 -2.302838
-573.9125 -1.245191	-573.99 -2.052158	-574.1319 -2.081785	-574.2291 -2.094121	-574.3054 -2.097852	-574.4272 -2.098825	-574.5666 -2.103876	-574.6198 -2.105083	-574.7642 -2.104458	-574.8151 -2.105405	-574.8856 -2.106461	-575.0259 -2.10616	-575.1237 -2.115784	-575.1686 -2.119129	-575.323 -2.119058	-575.4238 -2.124671	-575.5057 -2.138196	-575.6097 -2.141162	-575.7389 -2.151117	-575.7878 -2.152211	-575.9423 -2.162735	-575.9971 -2.175917	-576.0912 -2.184991	-576.1887 -2.193678	-576.2985 -2.197819	-576.3546 -2.210774	-576.5212 -2.219216	-576.5765 -2.222959	-576.7404 -2.229237	-576.783 -2.225359	-576.8956 -2.230976	-577.0026 -2.239577	-577.0815 -2.243925	-577.1926 -2.251502	-577.2786 -2.247993	-577.3881 -2.257581	-577.5157 -2.264875	-577.5934 -2.265748	-577.7007 -2.27071	-577.7906 -2.272439	-577.8954 -2.278527	-577.9764 -2.280594	-578.0585 -2.282113	-578.1712 -2.284986	-578.2685 -2.285317
-572.9104 -1.236788	-572.9799 -2.037686	-573.1342 -2.065225	-573.2077 -2.07723	-573.284 -2.081305	-573.4446 -2.083401	-573.5602 -2.087975	-573.641 -2.088379	-573.7638 -2.08749	-573.8057 -2.090106	-573.8895 -2.092783	-574.0374 -2.091032	-574.1259 -2.100355	-574.1902 -2.103711	-574.3253 -2.103666	-574.4482 -2.111062	-574.5157 -2.122535	-574.6237 -2.126109	-574.7401 -2.13365	-574.8096 -2.137284	-574.9452 -2.149181	-574.9966 -2.160969	-575.1172 -2.168014	-575.1782 -2.179111	-575.2977 -2.181495	-575.3861 -2.196886	-575.5258 -2.203204	-575.5841 -2.207031	-575.7484 -2.21146	-575.7945 -2.210053	-575.9192 -2.21654	-576.0137 -2.224179	-576.1033 -2.227608	-576.203 -2.235275	-576.3051 -2.231984	-576.3951 -2.243732	-576.5092 -2.248702	-576.6055 -2.249383	-576.7114 -2.253609	-576.8023 -2.255969	-576.8882 -2.263879	-576.9821 -2.265478	-577.0585 -2.265651	-577.1857 -2.268104	-577.2933 -2.269439
-571.8947 -1.23008	-571.9778 -2.022842	-572.1229 -2.049549	-572.1951 -2.061816	-572.2914 -2.067308	-572.4479 -2.068548	-572.52 -2.073418	-572.6331 -2.072814	-572.7336 -2.071535	-572.8156 -2.076465	-572.8749 -2.079266	-573.0198 -2.074458	-573.137 -2.084288	-573.2064 -2.087241	-573.3445 -2.088573	-573.4152 -2.097367	-573.5279 -2.105627	-573.6164 -2.1111	-573.7375 -2.116864	-573.8212 -2.122329	-573.9456 -2.135336	-573.98 -2.145014	-574.1278 -2.151419	-574.1823 -2.16122	-574.304 -2.166504	-574.3924 -2.181723	-574.5293 -2.186886	-574.6027 -2.192481	-574.7239 -2.196895	-574.806 -2.195923	-574.9363 -2.201998	-575.0159 -2.20918	-575.095 -2.212057	-575.2149 -2.219037	-575.2887 -2.217536	-575.3982 -2.229179	-575.5236 -2.232684	-575.601 -2.233157	-575.7106 -2.236383	-575.8166 -2.240665	-575.9019 -2.248472	-575.983 -2.249401	-576.0826 -2.25022	-576.2316 -2.252687	-576.2957 -2.254206
-570.9011 -1.222716	-570.999 -2.006532	-571.1065 -2.033481	-571.1965 -2.04702	-571.2883 -2.052448	-571.4252 -2.053259	-571.5131 -2.059925	-571.6453 -2.057349	-571.7087 -2.056387	-571.8063 -2.062872	-571.8827 -2.065563	-572.0269 -2.059521	-572.1556 -2.068552	-572.2307 -2.071243	-572.3331 -2.075609	-572.412 -2.083244	-572.5349 -2.089855	-572.6105 -2.094236	-572.6917 -2.101816	-572.8226 -2.108373	-572.9304 -2.120151	-572.9699 -2.127565	-573.1049 -2.134577	-573.1943 -2.144342	-573.2904 -2.152871	-573.4198 -2.166358	-573.5146 -2.17183	-573.6271 -2.176091	-573.7095 -2.18218	-573.8091 -2.182338	-573.9184 -2.1873	-574.0311 -2.193546	-574.0767 -2.196343	-574.2288 -2.202893	-574.2994 -2.203184	-574.3896 -2.214023	-574.5281 -2.217031	-574.6247 -2.217871	-574.7091 -2.219791	-574.8125 -2.226377	-574.9344 -2.233436	-575.0026 -2.233134	-575.1054 -2.236001	-575.2388 -2.237334	-575.2874 -2.241049
-569.8846 -1.213745	-570.0181 -1.990375	-570.1091 -2.017903	-570.1827 -2.032086	-570.2995 -2.038753	-570.4131 -2.038651	-570.5062 -2.044306	-570.6129 -2.041858	-570.6987 -2.041502	-570.8098 -2.048857	-570.8715 -2.049819	-571.0178 -2.044644	-571.1427 -2.051926	-571.2448 -2.054716	-571.335 -2.061372	-571.4083 -2.067769	-571.5473 -2.07385	-571.6046 -2.078575	-571.6863 -2.087272	-571.8296 -2.093492	-571.9373 -2.105058	-571.9678 -2.112227	-572.1125 -2.119183	-572.1985 -2.129325	-572.2821 -2.140149	-572.4154 -2.151201	-572.4977 -2.156927	-572.6371 -2.159885	-572.7043 -2.167342	-572.7864 -2.168997	-572.9201 -2.170957	-573.0251 -2.177017	-573.0698 -2.179719	-573.2059 -2.187475	-573.3005 -2.188305	-573.3891 -2.19894	-573.5051 -2.201576	-573.6061 -2.201098	-573.7261 -2.205055	-573.8237 -2.212054	-573.9404 -2.217641	-574.0317 -2.216661	-574.0976 -2.21955	-574.2378 -2.223064	-574.3179 -2.22708
-568.9 -1.205446	-569.0084 -1.975221	-569.1096 -2.003944	-569.1941 -2.019147	-569.3181 -2.026259	-569.4027 -2.024414	-569.5009 -2.031099	-569.5831 -2.028169	-569.6942 -2.027504	-569.8184 -2.03491	-569.8837 -2.035302	-570.0137 -2.030127	-570.1388 -2.038076	-570.2463 -2.040555	-570.3362 -2.046859	-570.3887 -2.052338	-570.5563 -2.059132	-570.631 -2.062737	-570.6857 -2.073407	-570.8113 -2.079127	-570.9409 -2.089725	-570.9752 -2.096782	-571.1041 -2.104482	-571.2175 -2.112598	-571.2625 -2.126357	-571.3992 -2.136477	-571.4645 -2.142211	-571.637 -2.143597	-571.6989 -2.15374	-571.7873 -2.154594	-571.8911 -2.156534	-572.0212 -2.160599	-572.082 -2.163275	-572.2093 -2.173705	-572.2887 -2.17365	-572.3903 -2.184272	-572.508 -2.186446	-572.5889 -2.185082	-572.7288 -2.191963	-572.8199 -2.197634	-572.9214 -2.200787	-572.9987 -2.200118	-573.1176 -2.203169	-573.22 -2.209363	-573.3001 -2.211891
-567.9042 -1.196549	-568.0234 -1.961769	-568.1095 -1.988655	-568.2272 -2.005337	-568.317 -2.01227	-568.3984 -2.009536	-568.52 -2.013985	-568.5934 -2.012888	-568.7119 -2.013138	-568.8295 -2.020432	-568.8977 -2.02074	-569.0063 -2.016533	-569.1422 -2.024841	-569.2405 -2.028485	-569.3138 -2.03214	-569.4031 -2.038166	-569.5247 -2.044375	-569.6405 -2.0471	-569.6815 -2.05944	-569.7922 -2.064848	-569.933 -2.074103	-569.9869 -2.081767	-570.0739 -2.090437	-570.2364 -2.098575	-570.2646 -2.111548	-570.3925 -2.12118	-570.4477 -2.126796	-570.6385 -2.127959	-570.7189 -2.139227	-570.7845 -2.139944	-570.8938 -2.142392	-571.0259 -2.145165	-571.0885 -2.148	-571.2191 -2.160402	-571.3124 -2.157985	-571.4065 -2.169757	-571.4894 -2.17011	-571.5898 -2.170059	-571.7275 -2.17951	-571.808 -2.182324	-571.924 -2.186084	-571.9962 -2.185529	-572.1003 -2.187995	-572.2014 -2.195907	-572.3193 -2.196766
-566.8889 -1.188308	-567.0259 -1.947587	-567.1004 -1.974213	-567.2249 -1.991399	-567.2975 -1.99774	-567.3851 -1.993786	-567.5032 -1.999629	-567.6003 -1.998093	-567.7078 -1.99972	-567.8378 -2.005114	-567.9167 -2.006303	-567.9869 -2.000791	-568.1369 -2.010097	-568.2324 -2.015327	-568.3249 -2.017371	-568.3998 -2.023248	-568.5164 -2.028495	-568.64 -2.033994	-568.7318 -2.045293	-568.8184 -2.049643	-568.9443 -2.059356	-568.9948 -2.067336	-569.0951 -2.077577	-569.2172 -2.0858	-569.2896 -2.097119	-569.3984 -2.106093	-569.4653 -2.109813	-569.6287 -2.114188	-569.7111 -2.125004	-569.8049 -2.125525	-569.9019 -2.127411	-570.0127 -2.130603	-570.0943 -2.134056	-570.2217 -2.146593	-570.3186 -2.144384	-570.4076 -2.154687	-570.4806 -2.154423	-570.5754 -2.15606	-570.7451 -2.166233	-570.8054 -2.16638	-570.9052 -2.170452	-570.9813 -2.17053	-571.1005 -2.173541	-571.2037 -2.182309	-571.3286 -2.180434
-565.8859 -1.180445	-566.0005 -1.93449	-566.0894 -1.9614	-566.2202 -1.977916	-566.2887 -1.982947	-566.3738 -1.978531	-566.5071 -1.98584	-566.6036 -1.985084	-566.7027 -1.986146	-566.8071 -1.990271	-566.9119 -1.992077	-567.0019 -1.984957	-567.1178 -1.996525	-567.2263 -2.002391	-567.2964 -2.002948	-567.3947 -2.008177	-567.4943 -2.013536	-567.6304 -2.020568	-567.7253 -2.030837	-567.8044 -2.034582	-567.9241 -2.044227	-568.0058 -2.051661	-568.0931 -2.063766	-568.2179 -2.070952	-568.3036 -2.081718	-568.4235 -2.091116	-568.4521 -2.095316	-568.6151 -2.101618	-568.7272 -2.11	-568.8099 -2.111079	-568.8864 -2.113863	-569.0007 -2.116183	-569.1012 -2.122159	-569.2427 -2.132532	-569.3228 -2.129867	-569.4014 -2.139538	-569.4978 -2.139358	-569.5813 -2.144285	-569.7311 -2.151773	-569.7882 -2.151077	-569.8804 -2.155689	-569.9639 -2.155043	-570.0918 -2.160302	-570.216 -2.167794	-570.3027 -2.165426
-564.8829 -1.171991	-565.0054 -1.920559	-565.0717 -1.948488	-565.2194 -1.964099	-565.2672 -1.967445	-565.3741 -1.963766	-565.488 -1.969802	-565.6174 -1.972224	-565.696 -1.972616	-565.7966 -1.975604	-565.8769 -1.97666	-565.9843 -1.969661	-566.1132 -1.982286	-566.2067 -1.988544	-566.2791 -1.987672	-566.3953 -1.992235	-566.463 -1.999238	-566.5766 -2.007209	-566.7264 -2.016833	-566.8062 -2.01995	-566.8887 -2.029433	-567.002 -2.037411	-567.0883 -2.050357	-567.1973 -2.057358	-567.3091 -2.066496	-567.398 -2.076409	-567.4699 -2.081567	-567.5934 -2.089673	-567.7302 -2.095979	-567.7995 -2.095731	-567.8738 -2.097292	-567.9924 -2.103456	-568.0756 -2.109272	-568.2242 -2.117388	-568.3304 -2.114097	-568.3875 -2.124764	-568.4965 -2.125363	-568.5797 -2.131046	-568.7287 -2.136751	-568.7877 -2.136301	-568.9155 -2.144045	-569.0026 -2.141156	-569.0917 -2.147752	-569.2184 -2.153226	-569.3136 -2.151815
-563.8783 -1.162869	-563.9772 -1.906263	-564.0632 -1.937159	-564.2144 -1.950102	-564.2538 -1.953326	-564.3734 -1.949896	-564.4719 -1.957588	-564.611 -1.960912	-564.6685 -1.95883	-564.7504 -1.961156	-564.8526 -1.962528	-564.9688 -1.956262	-565.0999 -1.968282	-565.2185 -1.973965	-565.2762 -1.972916	-565.4077 -1.977311	-565.4692 -1.985665	-565.5519 -1.993678	-565.7368 -2.003221	-565.809 -2.005244	-565.886 -2.015759	-566.0066 -2.024276	-566.103 -2.037119	-566.1946 -2.044282	-566.2972 -2.05186	-566.4061 -2.062412	-566.468 -2.068984	-566.5673 -2.07577	-566.7155 -2.081086	-566.8 -2.080868	-566.8462 -2.081784	-566.9729 -2.090092	-567.0603 -2.09556	-567.2126 -2.102319	-567.3162 -2.100904	-567.3704 -2.11057	-567.4962 -2.11283	-567.5764 -2.117351	-567.7452 -2.122102	-567.7894 -2.122076	-567.9043 -2.130497	-567.9941 -2.127211	-568.0897 -2.133464	-568.2069 -2.138456	-568.3123 -2.13726
-562.8761 -1.153335	-562.9993 -1.892859	-563.071 -1.924859	-563.2053 -1.935296	-563.2701 -1.940492	-563.3891 -1.937193	-563.4832 -1.944732	-563.603 -1.94786	-563.6683 -1.944627	-563.7371 -1.946951	-563.839 -1.949124	-563.9771 -1.944832	-564.0925 -1.956005	-564.2146 -1.960716	-564.2689 -1.958653	-564.4064 -1.964366	-564.4639 -1.973758	-564.5428 -1.979875	-564.7045 -1.988677	-564.7873 -1.991485	-564.8817 -2.002868	-565.0167 -2.012612	-565.0864 -2.022847	-565.1917 -2.031029	-565.279 -2.036862	-565.3647 -2.048684	-565.4474 -2.057623	-565.5524 -2.062028	-565.7017 -2.065773	-565.7626 -2.066918	-565.8607 -2.068169	-565.9729 -2.076933	-566.0803 -2.081804	-566.1857 -2.089358	-566.3037 -2.086585	-566.3721 -2.097022	-566.4977 -2.100891	-566.5574 -2.102745	-566.7172 -2.108052	-566.7819 -2.107564	-566.8959 -2.11679	-566.9888 -2.114865	-567.0808 -2.118359	-567.204 -2.123274	-567.2852 -2.122557
-561.8864 -1.146248	-562.0205 -1.880437	-562.0967 -1.911847	-562.2258 -1.921471	-562.2783 -1.926132	-562.4037 -1.924253	-562.4973 -1.931849	-562.6088 -1.933271	-562.6669 -1.931047	-562.7512 -1.933812	-562.8524 -1.936617	-562.9683 -1.934155	-563.1089 -1.942772	-563.2097 -1.947725	-563.2824 -1.9453	-563.415 -1.951356	-563.4778 -1.961178	-563.5425 -1.966412	-563.718 -1.973864	-563.7867 -1.976985	-563.8978 -1.990823	-563.9954 -2.000408	-564.093 -2.008809	-564.1826 -2.01773	-564.2703 -2.02353	-564.3469 -2.036072	-564.4639 -2.044764	-564.5313 -2.048594	-564.677 -2.051292	-564.7767 -2.054557	-564.8793 -2.054869	-564.9866 -2.064202	-565.0922 -2.067951	-565.1709 -2.076323	-565.2839 -2.073042	-565.3616 -2.084504	-565.4742 -2.087898	-565.5667 -2.088035	-565.6907 -2.094209	-565.7793 -2.092938	-565.9056 -2.103992	-565.9972 -2.10298	-566.0961 -2.104113	-566.1766 -2.109628	-566.2848 -2.108177
-560.8987 -1.139181	-561.0145 -1.867663	-561.1098 -1.898338	-561.2253 -1.907856	-561.3024 -1.911933	-561.4177 -1.911621	-561.5253 -1.919912	-561.6065 -1.918801	-561.6564 -1.917537	-561.7432 -1.920721	-561.8862 -1.925198	-561.9783 -1.923012	-562.1238 -1.928326	-562.2155 -1.933905	-562.2897 -1.931938	-562.4053 -1.939533	-562.4789 -1.947758	-562.5671 -1.951942	-562.7167 -1.959181	-562.8018 -1.962302	-562.9144 -1.978843	-562.9908 -1.987458	-563.103 -1.994781	-563.193 -2.005822	-563.2625 -2.010043	-563.374 -2.023525	-563.4791 -2.032232	-563.5598 -2.035335	-563.6783 -2.037364	-563.7849 -2.043594	-563.8716 -2.043733	-564.0068 -2.05154	-564.1096 -2.055096	-564.1869 -2.063329	-564.2719 -2.060826	-564.3614 -2.072917	-564.4652 -2.074741	-564.5676 -2.074621	-564.6833 -2.080289	-564.7597 -2.079446	-564.9008 -2.089713	-564.9742 -2.090278	-565.089 -2.090131	-565.173 -2.095734	-565.2657 -2.093772
-559.9119 -1.133265	-560.0372 -1.854907	-560.1147 -1.884395	-560.2031 -1.894577	-560.3109 -1.898148	-560.4183 -1.899114	-560.5472 -1.907389	-560.6181 -1.904365	-560.6732 -1.903691	-560.7808 -1.906882	-560.9072 -1.912811	-561.0048 -1.910291	-561.1464 -1.915514	-561.2012 -1.919765	-561.2887 -1.920011	-561.3834 -1.927672	-561.4785 -1.934982	-561.5921 -1.938472	-561.7043 -1.945891	-561.8063 -1.949406	-561.9254 -1.966463	-561.9989 -1.973954	-562.1132 -1.980493	-562.2109 -1.992064	-562.2767 -1.996979	-562.358 -2.010799	-562.4932 -2.019145	-562.5948 -2.023178	-562.6772 -2.02352	-562.7813 -2.030681	-562.8852 -2.031852	-563.0237 -2.038347	-563.133 -2.042175	-563.1842 -2.049834	-563.2616 -2.04751	-563.3757 -2.060347	-563.4673 -2.062562	-563.5663 -2.062127	-563.6675 -2.065571	-563.7586 -2.066817	-563.8995 -2.07596	-563.9755 -2.076977	-564.1075 -2.0778	-564.1772 -2.08088	-564.2449 -2.081545
-558.9242 -1.128178	-559.0279 -1.842769	-559.1038 -1.872237	-559.2086 -1.883085	-559.3132 -1.885053	-559.4126 -1.887093	-559.5473 -1.894196	-559.6201 -1.891493	-559.6741 -1.889339	-559.7922 -1.894808	-559.9119 -1.900664	-560.0061 -1.897166	-560.1481 -1.901296	-560.1989 -1.905608	-560.3042 -1.907806	-560.3832 -1.91451	-560.5045 -1.921409	-560.592 -1.9252	-560.7155 -1.931713	-560.8002 -1.936802	-560.9409 -1.95398	-561.0005 -1.960476	-561.1346 -1.966696	-561.2352 -1.979116	-561.2859 -1.984682	-561.3959 -1.998598	-561.5192 -2.005838	-561.6293 -2.01076	-561.6873 -2.010694	-561.8239 -2.017642	-561.8916 -2.019599	-562.026 -2.023789	-562.1133 -2.029138	-562.2065 -2.035024	-562.2608 -2.035279	-562.3955 -2.048183	-562.4835 -2.050014	-562.5806 -2.049101	-562.6897 -2.052475	-562.7661 -2.055482	-562.9124 -2.063604	-562.9902 -2.062851	-563.0931 -2.06501	-563.1796 -2.066882	-563.2909 -2.070555
-557.916 -1.120394	-558.0212 -1.829036	-558.107 -1.859759	-558.1932 -1.869793	-558.3158 -1.873663	-558.4232 -1.875089	-558.5427 -1.881418	-558.6247 -1.879634	-558.6967 -1.875148	-558.7778 -1.882701	-558.9182 -1.888643	-559.03 -1.883928	-559.1382 -1.890634	-559.197 -1.8924	-559.3036 -1.895157	-559.3624 -1.902303	-559.4992 -1.908798	-559.6016 -1.911305	-559.7162 -1.921196	-559.8104 -1.926509	-559.9619 -1.940704	-560.0024 -1.947537	-560.1154 -1.953765	-560.2455 -1.9671	-560.2824 -1.971848	-560.3859 -1.985634	-560.5183 -1.99243	-560.6309 -1.995992	-560.6962 -1.997919	-560.8322 -2.002804	-560.9083 -2.006984	-561.0285 -2.009606	-561.1099 -2.015074	-561.2163 -2.021843	-561.2697 -2.022621	-561.41 -2.035476	-561.4989 -2.037403	-561.5852 -2.035177	-561.7179 -2.040254	-561.7748 -2.044894	-561.9291 -2.049953	-561.9821 -2.049798	-562.0874 -2.051346	-562.1809 -2.053601	-562.3176 -2.059228
-556.923 -1.113793	-557.0442 -1.816675	-557.1075 -1.846195	-557.2102 -1.857363	-557.3169 -1.862779	-557.4211 -1.861694	-557.5359 -1.868165	-557.6435 -1.866661	-557.7164 -1.862036	-557.8073 -1.871473	-557.924 -1.875839	-558.0373 -1.871158	-558.1291 -1.878444	-558.2104 -1.880193	-558.3326 -1.883542	-558.3855 -1.890217	-558.5221 -1.896365	-558.6136 -1.897117	-558.7309 -1.909202	-558.8096 -1.915462	-558.9676 -1.927691	-559.0093 -1.936048	-559.1205 -1.94014	-559.2568 -1.952112	-559.3257 -1.960636	-559.3884 -1.972006	-559.4958 -1.978524	-559.6075 -1.98186	-559.7025 -1.985216	-559.8409 -1.989081	-559.9251 -1.993367	-560.0234 -1.995975	-560.107 -2.001104	-560.1918 -2.009614	-560.2622 -2.010273	-560.4139 -2.021303	-560.5162 -2.024622	-560.6073 -2.020631	-560.7117 -2.028637	-560.7956 -2.033215	-560.9415 -2.036405	-561.0142 -2.037214	-561.0859 -2.037245	-561.176 -2.041119	-561.3167 -2.047622
-555.947 -1.107722	-556.0419 -1.803929	-556.1124 -1.833189	-556.2198 -1.845983	-556.3099 -1.851791	-556.4221 -1.848798	-556.5287 -1.855046	-556.6407 -1.854327	-556.7067 -1.850808	-556.8009 -1.860665	-556.9214 -1.862976	-557.0469 -1.857826	-557.124 -1.866163	-557.2126 -1.869287	-557.342 -1.870591	-557.3998 -1.876781	-557.519 -1.883197	-557.6032 -1.883712	-557.762 -1.897133	-557.8201 -1.903099	-557.9646 -1.914752	-558.0119 -1.924207	-558.1222 -1.926941	-558.2563 -1.940807	-558.329 -1.948824	-558.4019 -1.958226	-558.5014 -1.964749	-558.5942 -1.969699	-558.7207 -1.973698	-558.8367 -1.975231	-558.9376 -1.980854	-559.032 -1.983358	-559.0856 -1.988535	-559.1835 -1.998811	-559.2751 -1.998528	-559.4097 -2.008228	-559.5001 -2.010642	-559.5899 -2.006623	-559.7147 -2.017952	-559.7888 -2.020924	-559.9365 -2.022444	-560.0272 -2.024045	-560.0732 -2.023455	-560.1865 -2.029906	-560.3276 -2.034019
-554.9469 -1.100135	-555.037 -1.792264	-555.1182 -1.819599	-555.2223 -1.834705	-555.3101 -1.839674	-555.4155 -1.835209	-555.5356 -1.842273	-555.6406 -1.842592	-555.7228 -1.840257	-555.7985 -1.848304	-555.9294 -1.850056	-556.0616 -1.843938	-556.1451 -1.854012	-556.2416 -1.858753	-556.337 -1.85818	-556.427 -1.864471	-556.5052 -1.869548	-556.6174 -1.870917	-556.7544 -1.885862	-556.8237 -1.890903	-556.9637 -1.901154	-556.9983 -1.910794	-557.1028 -1.914155	-557.2527 -1.927111	-557.3369 -1.936512	-557.4061 -1.944272	-557.5056 -1.951193	-557.5971 -1.957776	-557.7259 -1.961662	-557.8329 -1.962477	-557.917 -1.968259	-558.0482 -1.972279	-558.095 -1.975786	-558.171 -1.98862	-558.2743 -1.985631	-558.3986 -1.994714	-558.4805 -1.997086	-558.6132 -1.994953	-558.7044 -2.005909	-558.7916 -2.008649	-558.9456 -2.009549	-559.0396 -2.010607	-559.0967 -2.011782	-559.1777 -2.019712	-559.3063 -2.021747
-553.9545 -1.093509	-554.0477 -1.778894	-554.0974 -1.807053	-554.242 -1.824476	-554.2959 -1.8269	-554.3931 -1.822012	-554.5349 -1.82967	-554.6377 -1.829682	-554.7127 -1.829435	-554.8087 -1.835663	-554.9312 -1.836316	-555.042 -1.831219	-555.1541 -1.838773	-555.2607 -1.847477	-555.3465 -1.845285	-555.4445 -1.851156	-555.5085 -1.856017	-555.6176 -1.859613	-555.7429 -1.871967	-555.8425 -1.877407	-555.9427 -1.88863	-556.0121 -1.897533	-556.1356 -1.902869	-556.2551 -1.914909	-556.3635 -1.924372	-556.432 -1.930848	-556.5205 -1.938833	-556.6163 -1.947324	-556.7462 -1.950246	-556.8264 -1.949251	-556.8825 -1.954558	-557.049 -1.96056	-557.0951 -1.964099	-557.1718 -1.975989	-557.277 -1.972766	-557.4133 -1.980932	-557.4912 -1.984825	-557.6124 -1.983851	-557.7189 -1.993742	-557.799 -1.996181	-557.9547 -1.996613	-558.0458 -1.996878	-558.0843 -2.001106	-558.1998 -2.007671	-558.2881 -2.009201
-552.936 -1.085523	-553.033 -1.766421	-553.1052 -1.797328	-553.2437 -1.813126	-553.3084 -1.815605	-553.3801 -1.810528	-553.5372 -1.816912	-553.6399 -1.819355	-553.7158 -1.817886	-553.7999 -1.822378	-553.8976 -1.823222	-554.0317 -1.818287	-554.15 -1.826274	-554.2797 -1.835426	-554.329 -1.831945	-554.433 -1.83824	-554.511 -1.844245	-554.6186 -1.849609	-554.7296 -1.859806	-554.8566 -1.865337	-554.9448 -1.876262	-555.0137 -1.883456	-555.1329 -1.892781	-555.2369 -1.903468	-555.3615 -1.910389	-555.4343 -1.918209	-555.5329 -1.927147	-555.636 -1.936148	-555.7492 -1.937932	-555.8312 -1.936237	-555.9045 -1.942619	-556.0433 -1.94795	-556.0958 -1.953643	-556.2024 -1.963968	-556.2831 -1.960956	-556.4124 -1.96839	-556.4988 -1.973493	-556.6075 -1.973381	-556.7579 -1.981826	-556.7955 -1.984714	-556.9326 -1.983901	-557.0392 -1.983729	-557.0936 -1.990551	-557.1967 -1.995352	-557.308 -1.996156
-551.8987 -1.077054	-552.0283 -1.754135	-552.1091 -1.787257	-552.2448 -1.800477	-552.312 -1.803902	-552.4011 -1.797915	-552.5248 -1.804661	-552.6368 -1.808355	-552.7281 -1.805184	-552.7971 -1.809737	-552.9027 -1.811519	-553.0172 -1.807285	-553.175 -1.813955	-553.3099 -1.823637	-553.3165 -1.81965	-553.4341 -1.825864	-553.524 -1.833436	-553.6152 -1.838403	-553.72 -1.846407	-553.8446 -1.853706	-553.9423 -1.862659	-554.0034 -1.870774	-554.1024 -1.882331	-554.2224 -1.890757	-554.3455 -1.896397	-554.4467 -1.905893	-554.5359 -1.915887	-554.6384 -1.923985	-554.7535 -1.924591	-554.8438 -1.924928	-554.8835 -1.929879	-555.0504 -1.935607	-555.1431 -1.94186	-555.2223 -1.95168	-555.2983 -1.949076	-555.4235 -1.955682	-555.5154 -1.962451	-555.6412 -1.963211	-555.7603 -1.969258	-555.8243 -1.972427	-555.9454 -1.972716	-556.0411 -1.972476	-556.0928 -1.979618	-556.2012 -1.983238	-556.3066 -1.984453
