Funcionalizado APTES 1mM	Funcionalizado APTES 1mM
	-511.9305	-0.9937096
	-512.0428	-0.991775
	-512.1432	-0.9929757
	-512.2321	-0.988519
	-512.3295	-0.9891798
	-512.4377	-0.9893466
	-512.5485	-0.991553
	-512.6185	-0.9970396
	-512.7138	-1.000301

-508.3527	-0.722898
	-508.4517	-0.9365782
	-508.5135	-0.9537584
	-508.6458	-0.9603351
	-508.7256	-0.9673148
	-508.827	-0.9716987
	-508.8947	-0.9764075
	-509.0269	-0.9780029
	-509.1107	-0.9803125
	-509.2523	-0.9731653
	-509.3194	-0.981092
	-509.4313	-0.9832072
	-509.5648	-0.9807718
	-509.6778	-0.9823944
	-509.7625	-0.9840972
	-509.8273	-0.9811934
	-509.9036	-0.9844204
	-510.0569	-0.9860415
	-510.1576	-0.9815122
	-510.2397	-0.9862186
	-510.334	-0.9875445
	-510.4229	-0.9820375
	-510.5244	-0.9870612
	-510.6804	-0.9849353
	-510.7278	-0.9838642
	-510.8363	-0.9855376
	-510.9388	-0.9838999
	-511.0504	-0.9810431
	-511.16	-0.98231
	-511.2561	-0.9804981
	-511.3351	-0.9773022
	-511.4271	-0.9795994
	-511.5731	-0.9839121
	-511.6144	-0.9858307
	-511.7431	-0.9891852

-507.3452	-0.7183058
	-507.4547	-0.927053
	-507.5392	-0.9466282
	-507.642	-0.9525698
	-507.7305	-0.9581174
	-507.814	-0.9616269
	-507.9032	-0.9695312
	-508.0134	-0.9672247
	-508.118	-0.9703225
	-508.2498	-0.9674788
	-508.3283	-0.9719735
	-508.4411	-0.974977
	-508.5573	-0.9737315
	-508.6633	-0.9718179
	-508.7769	-0.9741963
	-508.8438	-0.9725486
	-508.8811	-0.9744933
	-509.0507	-0.976616
	-509.1598	-0.972992
	-509.2547	-0.9775821
	-509.3522	-0.9773445
	-509.4346	-0.9716672
	-509.519	-0.9767904
	-509.6459	-0.9751441
	-509.7263	-0.9736084
	-509.8547	-0.9737912
	-509.9363	-0.9732882
	-510.0634	-0.972272
	-510.1665	-0.971481
	-510.2389	-0.969696
	-510.3456	-0.9670225
	-510.4299	-0.9704039
	-510.5756	-0.9745543
	-510.6395	-0.9749665
	-510.7628	-0.9786789

-506.3315	-0.7122322
	-506.4406	-0.9184399
	-506.5639	-0.9384934
	-506.6415	-0.9443923
	-506.7205	-0.949034
	-506.8225	-0.9523103
	-506.9234	-0.9614757
	-507.0232	-0.9570124
	-507.1373	-0.9595811
	-507.2376	-0.9609744
	-507.3526	-0.9627992
	-507.4664	-0.9675474
	-507.5657	-0.9663991
	-507.6688	-0.9616944
	-507.7852	-0.9643496
	-507.8325	-0.9639221
	-507.9203	-0.9656016
	-508.0534	-0.9673254
	-508.1587	-0.9647236
	-508.2442	-0.9670448
	-508.387	-0.9688177
	-508.4431	-0.9635677
	-508.5117	-0.9674399
	-508.6381	-0.9654659
	-508.7375	-0.9648307
	-508.8639	-0.9643407
	-508.9461	-0.9645279
	-509.0781	-0.9622123
	-509.1991	-0.9604071
	-509.2302	-0.9600396
	-509.3507	-0.9568337
	-509.4197	-0.9595784
	-509.5733	-0.9636629
	-509.6451	-0.9640213
	-509.7512	-0.9675969

-505.3377	-0.706562
	-505.4455	-0.9122959
	-505.5818	-0.932176
	-505.6546	-0.936547
	-505.7244	-0.9410346
	-505.8288	-0.9442779
	-505.9288	-0.9540904
	-506.036	-0.9484873
	-506.1476	-0.9507527
	-506.2285	-0.9549942
	-506.371	-0.955291
	-506.4559	-0.9575189
	-506.5524	-0.9581621
	-506.6318	-0.9521487
	-506.7743	-0.9554907
	-506.8332	-0.9558203
	-506.9146	-0.9572828
	-507.0856	-0.9574766
	-507.1619	-0.9564856
	-507.243	-0.9588275
	-507.3768	-0.9588118
	-507.4547	-0.9566707
	-507.5154	-0.9580526
	-507.6023	-0.9544879
	-507.7361	-0.9572034
	-507.8767	-0.9543923
	-507.9685	-0.9547902
	-508.102	-0.9534352
	-508.198	-0.9501727
	-508.2246	-0.9502204
	-508.3687	-0.9490274
	-508.4279	-0.950604
	-508.5636	-0.9537216
	-508.6432	-0.954589
	-508.7443	-0.9571831

-504.3674	-0.6991713
	-504.4564	-0.9049184
	-504.6038	-0.9248313
	-504.6811	-0.9289376
	-504.7292	-0.9333127
	-504.8512	-0.9356161
	-504.9313	-0.9446408
	-505.0708	-0.9406055
	-505.1725	-0.9427634
	-505.2376	-0.9479256
	-505.3962	-0.9478881
	-505.4685	-0.9491869
	-505.5706	-0.9493586
	-505.644	-0.9443148
	-505.7545	-0.9477775
	-505.8346	-0.9476981
	-505.9396	-0.9504343
	-506.0791	-0.947978
	-506.173	-0.9487334
	-506.2379	-0.9499906
	-506.3686	-0.9481728
	-506.4614	-0.9481475
	-506.5173	-0.9482434
	-506.5917	-0.9436918
	-506.7368	-0.9484314
	-506.868	-0.9443995
	-506.9756	-0.9450105
	-507.1036	-0.9452119
	-507.1931	-0.940013
	-507.2371	-0.9395368
	-507.3759	-0.9407964
	-507.4502	-0.93918
	-507.539	-0.9428414
	-507.6565	-0.9459385
	-507.7377	-0.9474886

-503.358	-0.6922531
	-503.4548	-0.8983286
	-503.591	-0.9152861
	-503.6911	-0.9205477
	-503.7489	-0.9264706
	-503.8573	-0.9270384
	-503.9451	-0.9349557
	-504.0793	-0.9339672
	-504.1628	-0.9338425
	-504.2466	-0.9389597
	-504.3954	-0.9398772
	-504.4723	-0.939943
	-504.5618	-0.9407303
	-504.6441	-0.9366376
	-504.7383	-0.9390078
	-504.845	-0.9386835
	-504.962	-0.942983
	-505.0944	-0.9387365
	-505.1634	-0.9399339
	-505.2337	-0.9395438
	-505.3638	-0.9401858
	-505.4625	-0.939685
	-505.5188	-0.9396594
	-505.6129	-0.9342966
	-505.7495	-0.9398708
	-505.8393	-0.9370524
	-505.9891	-0.9360248
	-506.0906	-0.935385
	-506.1735	-0.9311586
	-506.2617	-0.9303545
	-506.3944	-0.93143
	-506.4524	-0.9271557
	-506.5282	-0.9327506
	-506.6608	-0.937719
	-506.744	-0.9377246

-502.3667	-0.687583
	-502.4511	-0.8916847
	-502.5511	-0.9071227
	-502.6942	-0.912719
	-502.7581	-0.9196217
	-502.8576	-0.9176689
	-502.9379	-0.9256897
	-503.0706	-0.9279361
	-503.1461	-0.925976
	-503.2437	-0.9309443
	-503.3884	-0.9322168
	-503.4625	-0.9282698
	-503.5469	-0.9321249
	-503.6322	-0.9297458
	-503.7345	-0.9288001
	-503.8284	-0.9297305
	-503.9128	-0.9345936
	-504.0942	-0.9285483
	-504.1569	-0.9307269
	-504.2418	-0.9314415
	-504.3578	-0.9304736
	-504.4609	-0.9293272
	-504.5209	-0.9315119
	-504.6223	-0.9260681
	-504.7491	-0.9297638
	-504.8432	-0.9284811
	-504.9857	-0.9269421
	-505.0956	-0.9264824
	-505.1911	-0.9228121
	-505.2714	-0.9213001
	-505.4093	-0.9238294
	-505.478	-0.9180441
	-505.5277	-0.9248282
	-505.6606	-0.9297523
	-505.7737	-0.929747

-501.3684	-0.681713
	-501.4391	-0.8845886
	-501.5516	-0.8986833
	-501.6843	-0.9050136
	-501.7725	-0.9125056
	-501.8521	-0.9096581
	-501.9432	-0.9160972
	-502.068	-0.919784
	-502.1647	-0.9178622
	-502.2497	-0.922073
	-502.3558	-0.9233276
	-502.4686	-0.9197703
	-502.5518	-0.9229612
	-502.6424	-0.9221914
	-502.7475	-0.9204015
	-502.8301	-0.9203756
	-502.921	-0.9266056
	-503.065	-0.9197508
	-503.1599	-0.9208757
	-503.2405	-0.9210477
	-503.3742	-0.920791
	-503.4541	-0.9193073
	-503.5221	-0.9233967
	-503.6466	-0.9165286
	-503.7628	-0.9198092
	-503.8344	-0.9198925
	-503.9776	-0.9171786
	-504.0779	-0.9179103
	-504.1975	-0.9142262
	-504.2991	-0.9116801
	-504.3934	-0.914219
	-504.464	-0.9088047
	-504.5405	-0.9154016
	-504.6602	-0.9195005
	-504.7961	-0.9201905

-500.3434	-0.6766299
	-500.4425	-0.8772674
	-500.5357	-0.8918129
	-500.6759	-0.8969291
	-500.7771	-0.9053662
	-500.848	-0.9033021
	-500.9432	-0.9082127
	-501.048	-0.9123943
	-501.1511	-0.909979
	-501.2437	-0.9118413
	-501.3567	-0.9157034
	-501.4665	-0.9107333
	-501.5343	-0.9139991
	-501.6352	-0.9135755
	-501.7493	-0.9115748
	-501.826	-0.9110022
	-501.9299	-0.9180593
	-502.0515	-0.9120481
	-502.1516	-0.9121696
	-502.229	-0.9130566
	-502.3796	-0.9123245
	-502.4496	-0.9108593
	-502.5198	-0.9161054
	-502.6538	-0.9070327
	-502.7828	-0.9111928
	-502.8258	-0.9123417
	-502.9767	-0.9075516
	-503.0607	-0.9081253
	-503.1992	-0.9071493
	-503.2786	-0.9012722
	-503.3757	-0.905669
	-503.4551	-0.9015805
	-503.5424	-0.9050727
	-503.6559	-0.9091075
	-503.7916	-0.9113755

-499.366	-0.6707028
	-499.4604	-0.8702365
	-499.5398	-0.885556
	-499.6651	-0.8893797
	-499.7549	-0.897729
	-499.8759	-0.8973532
	-499.9448	-0.900764
	-500.0432	-0.9044408
	-500.1414	-0.903536
	-500.2464	-0.9025215
	-500.352	-0.9078192
	-500.4571	-0.9034171
	-500.5367	-0.9054442
	-500.6324	-0.905898
	-500.7628	-0.9037753
	-500.82	-0.9034151
	-500.9169	-0.9093967
	-501.0312	-0.9049922
	-501.1599	-0.9033252
	-501.2399	-0.9052197
	-501.3671	-0.9033476
	-501.4438	-0.9026874
	-501.5324	-0.9077525
	-501.6538	-0.8983279
	-501.7776	-0.9021226
	-501.8535	-0.9039093
	-501.9671	-0.8981951
	-502.064	-0.8989614
	-502.2074	-0.8987969
	-502.2623	-0.8926543
	-502.3701	-0.896986
	-502.4568	-0.8946409
	-502.5742	-0.8949161
	-502.6341	-0.899293
	-502.7865	-0.9031352

-498.3918	-0.6623221
	-498.4667	-0.8623097
	-498.559	-0.878944
	-498.6665	-0.8815747
	-498.753	-0.8907074
	-498.8918	-0.8921456
	-498.936	-0.8934253
	-499.0482	-0.8959827
	-499.1547	-0.8975152
	-499.2688	-0.8940769
	-499.3486	-0.8996821
	-499.4588	-0.8976042
	-499.55	-0.8970783
	-499.6227	-0.8983784
	-499.7843	-0.8982432
	-499.8549	-0.8938937
	-499.9398	-0.9003578
	-500.0331	-0.8987914
	-500.1587	-0.8954101
	-500.2359	-0.8980278
	-500.3674	-0.8954222
	-500.439	-0.8951775
	-500.5263	-0.8991802
	-500.6472	-0.8895631
	-500.7796	-0.89363
	-500.8624	-0.8950148
	-500.9651	-0.8898597
	-501.0462	-0.8896108
	-501.1809	-0.8898052
	-501.2533	-0.8842963
	-501.3448	-0.88688
	-501.4448	-0.8857479
	-501.5762	-0.8854356
	-501.6386	-0.8899176
	-501.768	-0.8930043

-497.388	-0.6569977
	-497.4748	-0.8547311
	-497.5578	-0.8729533
	-497.6671	-0.8747867
	-497.7363	-0.8836619
	-497.9072	-0.8850342
	-497.9371	-0.8863396
	-498.0514	-0.888335
	-498.1462	-0.8908995
	-498.2766	-0.885811
	-498.382	-0.891307
	-498.46	-0.8908673
	-498.5616	-0.8894593
	-498.648	-0.8913424
	-498.7883	-0.891363
	-498.8559	-0.8850499
	-498.9449	-0.8916728
	-499.0348	-0.8921798
	-499.1561	-0.8889503
	-499.2431	-0.8901397
	-499.3663	-0.8891811
	-499.4608	-0.8865491
	-499.539	-0.8904912
	-499.6446	-0.8825557
	-499.7744	-0.8857134
	-499.8767	-0.8859008
	-499.968	-0.8799222
	-500.0466	-0.8804941
	-500.1815	-0.8811018
	-500.25	-0.8767236
	-500.3403	-0.877425
	-500.4615	-0.8772742
	-500.5576	-0.876693
	-500.6561	-0.8821154
	-500.7469	-0.8856193

-496.3906	-0.6504874
	-496.459	-0.8461835
	-496.5555	-0.864666
	-496.6596	-0.8677602
	-496.7273	-0.8759838
	-496.9038	-0.8764712
	-496.9453	-0.8799487
	-497.0566	-0.8805971
	-497.1515	-0.8831818
	-497.2792	-0.8795175
	-497.3725	-0.8840784
	-497.4593	-0.8831021
	-497.5595	-0.8829303
	-497.6462	-0.8835117
	-497.7994	-0.8836744
	-497.8693	-0.8781825
	-497.9411	-0.8827806
	-498.0521	-0.8848084
	-498.1543	-0.8806811
	-498.2471	-0.8813065
	-498.3867	-0.8826774
	-498.4675	-0.8764121
	-498.546	-0.8813506
	-498.6292	-0.8768114
	-498.7544	-0.8777974
	-498.8881	-0.8769275
	-498.9686	-0.8724377
	-499.0495	-0.8723125
	-499.1779	-0.8720663
	-499.2508	-0.8702968
	-499.3468	-0.8680032
	-499.4954	-0.8689393
	-499.5662	-0.8695648
	-499.6693	-0.8733475
	-499.7603	-0.8779792

-495.3788	-0.6460768
	-495.4516	-0.8385923
	-495.5673	-0.8578287
	-495.6511	-0.8612338
	-495.7321	-0.8684285
	-495.8807	-0.8682026
	-495.9331	-0.8735042
	-496.0724	-0.8730161
	-496.158	-0.8754698
	-496.2881	-0.8742182
	-496.3732	-0.8757988
	-496.4541	-0.8754874
	-496.5696	-0.876557
	-496.6602	-0.8752416
	-496.7926	-0.8758358
	-496.8584	-0.8706651
	-496.9479	-0.8738827
	-497.0575	-0.8759036
	-497.1563	-0.872345
	-497.2467	-0.8731164
	-497.4041	-0.8756739
	-497.4736	-0.8682304
	-497.5484	-0.872561
	-497.6413	-0.8692092
	-497.7602	-0.8697021
	-497.8726	-0.8672224
	-497.9656	-0.8635617
	-498.0512	-0.8650147
	-498.184	-0.8639532
	-498.2675	-0.8625527
	-498.3355	-0.8592963
	-498.498	-0.8609481
	-498.5291	-0.8622842
	-498.6982	-0.8638177
	-498.7605	-0.8690417

-494.35	-0.6433021
	-494.4569	-0.8321484
	-494.5779	-0.8508924
	-494.6479	-0.8558629
	-494.7158	-0.8598717
	-494.8633	-0.8606805
	-494.951	-0.8678994
	-495.0685	-0.8663111
	-495.1529	-0.8677076
	-495.27	-0.868727
	-495.3768	-0.8679746
	-495.4476	-0.8684193
	-495.5786	-0.8699914
	-495.6652	-0.8676839
	-495.7653	-0.8689028
	-495.8307	-0.8653867
	-495.9362	-0.8666079
	-496.0377	-0.8671271
	-496.1889	-0.8644125
	-496.2491	-0.8634284
	-496.3931	-0.8668761
	-496.4608	-0.8603103
	-496.5453	-0.8637962
	-496.6635	-0.8606376
	-496.7477	-0.8614722
	-496.867	-0.8584905
	-496.9697	-0.8543507
	-497.0577	-0.8577211
	-497.1935	-0.8550593
	-497.287	-0.8532127
	-497.3428	-0.8509695
	-497.4935	-0.8526809
	-497.5396	-0.8538167
	-497.7142	-0.8547551
	-497.7648	-0.8606842

-493.3467	-0.6373918
	-493.4667	-0.8249346
	-493.561	-0.8435944
	-493.6283	-0.8494367
	-493.7299	-0.8506534
	-493.856	-0.8537726
	-493.9455	-0.8609582
	-494.0781	-0.8596056
	-494.1549	-0.8612133
	-494.2838	-0.8624328
	-494.3665	-0.8602735
	-494.4315	-0.8610052
	-494.5844	-0.8632212
	-494.6587	-0.85988
	-494.747	-0.8618485
	-494.8376	-0.8596859
	-494.9309	-0.8581063
	-495.0372	-0.8589795
	-495.1766	-0.8567139
	-495.2261	-0.8550435
	-495.3901	-0.8584263
	-495.45	-0.8540368
	-495.5339	-0.8560466
	-495.6838	-0.8525672
	-495.7372	-0.8551491
	-495.8568	-0.850818
	-495.9763	-0.8481559
	-496.0513	-0.8514595
	-496.1788	-0.8471095
	-496.2922	-0.8443732
	-496.362	-0.8429291
	-496.4725	-0.8441343
	-496.5536	-0.8451747
	-496.6906	-0.8449494
	-496.759	-0.8517274

-492.347	-0.6322187
	-492.4778	-0.8203578
	-492.5663	-0.8380821
	-492.6444	-0.8425874
	-492.736	-0.8439031
	-492.8575	-0.8472936
	-492.9463	-0.8532921
	-493.0738	-0.8538215
	-493.1487	-0.8547415
	-493.2712	-0.8565521
	-493.3615	-0.8518731
	-493.4386	-0.8546765
	-493.5725	-0.8558677
	-493.652	-0.8529218
	-493.7528	-0.8546981
	-493.8133	-0.8514209
	-493.9448	-0.8509185
	-494.0275	-0.8503525
	-494.1958	-0.8492422
	-494.2383	-0.8471011
	-494.3755	-0.8500355
	-494.4456	-0.8488419
	-494.5361	-0.8488055
	-494.6899	-0.8448924
	-494.7509	-0.8476946
	-494.854	-0.8415266
	-494.981	-0.840596
	-495.076	-0.8445309
	-495.1735	-0.8375144
	-495.303	-0.8371639
	-495.3621	-0.8365632
	-495.4509	-0.8352579
	-495.5643	-0.8375165
	-495.6875	-0.8375968
	-495.7451	-0.8429154

-491.3358	-0.6260657
	-491.4701	-0.8146482
	-491.5472	-0.8306323
	-491.6528	-0.8347512
	-491.7492	-0.8373534
	-491.8745	-0.8401748
	-491.9648	-0.846267
	-492.0698	-0.8479928
	-492.1617	-0.8480144
	-492.2664	-0.8499731
	-492.3813	-0.84434
	-492.4387	-0.8477259
	-492.5645	-0.8477304
	-492.644	-0.8472034
	-492.751	-0.8484517
	-492.8342	-0.8430994
	-492.9496	-0.8450233
	-493.0331	-0.8429765
	-493.1997	-0.8429797
	-493.2443	-0.839982
	-493.3595	-0.8410147
	-493.4345	-0.8409376
	-493.5313	-0.8406151
	-493.684	-0.8368295
	-493.7515	-0.8404205
	-493.8508	-0.8327897
	-493.9846	-0.8337208
	-494.072	-0.8357817
	-494.1759	-0.8278368
	-494.3118	-0.8294936
	-494.3711	-0.829314
	-494.4345	-0.8266384
	-494.6012	-0.8299234
	-494.6677	-0.8308353
	-494.7596	-0.8338181

-490.3214	-0.6198761
	-490.4403	-0.8083626
	-490.5412	-0.8227807
	-490.6427	-0.8261054
	-490.7571	-0.8325605
	-490.8842	-0.8315207
	-490.9453	-0.8383944
	-491.0786	-0.8416745
	-491.1424	-0.8391505
	-491.2695	-0.84226
	-491.3857	-0.838612
	-491.4469	-0.8396042
	-491.5593	-0.8391954
	-491.6412	-0.8401286
	-491.7729	-0.8389721
	-491.8538	-0.8351651
	-491.9779	-0.8386188
	-492.0489	-0.8353855
	-492.1787	-0.8340176
	-492.2419	-0.8337138
	-492.3786	-0.8343285
	-492.447	-0.8341562
	-492.5308	-0.8334816
	-492.6818	-0.8298947
	-492.7545	-0.8342454
	-492.8449	-0.8258416
	-492.9716	-0.826244
	-493.0616	-0.8286417
	-493.174	-0.8214188
	-493.2924	-0.8222041
	-493.3757	-0.8209664
	-493.4236	-0.818649
	-493.5934	-0.8214434
	-493.6424	-0.8224409
	-493.757	-0.8258243

-489.3122	-0.6152334
	-489.4275	-0.8032193
	-489.5626	-0.8162335
	-489.6562	-0.8191768
	-489.7479	-0.8277432
	-489.8631	-0.8241632
	-489.9322	-0.8319788
	-490.0478	-0.833849
	-490.1471	-0.8319179
	-490.2263	-0.8344355
	-490.3683	-0.8309377
	-490.4469	-0.8323951
	-490.526	-0.8303134
	-490.634	-0.8338605
	-490.7889	-0.8305883
	-490.8486	-0.827664
	-490.9747	-0.8327627
	-491.0586	-0.8268317
	-491.1752	-0.8255708
	-491.2612	-0.8272285
	-491.3839	-0.8262995
	-491.4438	-0.826281
	-491.5453	-0.825886
	-491.6544	-0.8223445
	-491.7573	-0.8249611
	-491.8539	-0.8183154
	-491.9606	-0.8179747
	-492.076	-0.8202867
	-492.1939	-0.8138913
	-492.2794	-0.8150111
	-492.3713	-0.8140672
	-492.421	-0.8125352
	-492.5956	-0.8142262
	-492.6573	-0.8153707
	-492.7733	-0.8181069

-488.3151	-0.6099825
	-488.4318	-0.7965513
	-488.5606	-0.8089222
	-488.6354	-0.8125008
	-488.7296	-0.8209817
	-488.8443	-0.8171122
	-488.9148	-0.8255874
	-489.0621	-0.8250392
	-489.1237	-0.8249606
	-489.237	-0.8266913
	-489.359	-0.8255815
	-489.4501	-0.825856
	-489.5339	-0.8234499
	-489.6384	-0.8275368
	-489.7972	-0.8230657
	-489.8703	-0.8218774
	-489.9483	-0.8253608
	-490.0838	-0.8186488
	-490.1593	-0.8187494
	-490.2289	-0.8217056
	-490.3715	-0.8167134
	-490.4359	-0.8182622
	-490.5403	-0.8183763
	-490.6484	-0.8128458
	-490.7518	-0.8158083
	-490.857	-0.8131346
	-490.9656	-0.8095465
	-491.069	-0.8110278
	-491.1807	-0.8077871
	-491.2844	-0.8044482
	-491.3911	-0.8048979
	-491.4264	-0.8054926
	-491.5998	-0.8046209
	-491.6487	-0.8071644
	-491.7831	-0.8088942

-487.3171	-0.6043483
	-487.4308	-0.7907035
	-487.5728	-0.8023848
	-487.6662	-0.8065495
	-487.7333	-0.8158087
	-487.8365	-0.8120463
	-487.8949	-0.8187302
	-488.0597	-0.8171954
	-488.1302	-0.8185475
	-488.2457	-0.8195875
	-488.3553	-0.819636
	-488.4646	-0.8191947
	-488.5344	-0.8162167
	-488.6461	-0.8197135
	-488.8095	-0.8162861
	-488.8444	-0.8156277
	-488.9439	-0.8176193
	-489.085	-0.8117458
	-489.1416	-0.8109354
	-489.2178	-0.8149151
	-489.3979	-0.8104798
	-489.437	-0.8110136
	-489.5453	-0.8120624
	-489.6341	-0.8045411
	-489.7352	-0.8066556
	-489.8459	-0.807559
	-489.9714	-0.8016578
	-490.0474	-0.803151
	-490.1705	-0.8010911
	-490.2499	-0.7948521
	-490.3755	-0.7956285
	-490.4381	-0.7978822
	-490.5721	-0.7952739
	-490.6351	-0.7988904
	-490.7644	-0.8012414

-486.3372	-0.5994983
	-486.4723	-0.7858209
	-486.5824	-0.7975035
	-486.6848	-0.8004606
	-486.7491	-0.8099511
	-486.8292	-0.8079073
	-486.9242	-0.8106128
	-487.0413	-0.8096037
	-487.14	-0.8141116
	-487.2372	-0.8144828
	-487.3545	-0.8100649
	-487.4792	-0.813552
	-487.5397	-0.8097726
	-487.6593	-0.813242
	-487.7941	-0.8112152
	-487.8533	-0.8082278
	-487.9421	-0.8098423
	-488.0882	-0.8056761
	-488.1181	-0.8053489
	-488.2159	-0.8078843
	-488.3927	-0.8032206
	-488.4433	-0.8030272
	-488.5501	-0.804274
	-488.6237	-0.7969065
	-488.7454	-0.7974933
	-488.8525	-0.7997999
	-488.9912	-0.7938863
	-489.0485	-0.7946524
	-489.1792	-0.7927949
	-489.2709	-0.7879241
	-489.3724	-0.7880174
	-489.4415	-0.7911975
	-489.5672	-0.7880113
	-489.6613	-0.7917539
	-489.7492	-0.7929751

-485.3614	-0.5947632
	-485.4877	-0.7786769
	-485.5936	-0.7908772
	-485.7135	-0.7927868
	-485.7657	-0.8035164
	-485.8509	-0.8024489
	-485.9422	-0.8025737
	-486.0573	-0.8035511
	-486.151	-0.8072643
	-486.2681	-0.8089167
	-486.3733	-0.8043641
	-486.5062	-0.8080233
	-486.563	-0.8031278
	-486.6661	-0.8054919
	-486.7839	-0.8054549
	-486.8577	-0.8002311
	-486.9567	-0.8027263
	-487.082	-0.7995536
	-487.1368	-0.7988027
	-487.2206	-0.8005014
	-487.4014	-0.796908
	-487.44	-0.794836
	-487.5386	-0.7966305
	-487.6104	-0.7902052
	-487.7469	-0.78949
	-487.8484	-0.793618
	-488.0049	-0.7868757
	-488.0408	-0.7857831
	-488.1798	-0.7850673
	-488.2567	-0.7808816
	-488.3486	-0.7796523
	-488.4549	-0.7817991
	-488.5668	-0.7794012
	-488.6738	-0.7840775
	-488.7508	-0.7840016

-484.3544	-0.5897748
	-484.4912	-0.773558
	-484.5952	-0.7843786
	-484.7071	-0.7869184
	-484.787	-0.7979717
	-484.8689	-0.7967042
	-484.9596	-0.7960985
	-485.0525	-0.7990674
	-485.1731	-0.8014944
	-485.2833	-0.8032378
	-485.4012	-0.7973028
	-485.513	-0.8008685
	-485.5922	-0.7958302
	-485.6681	-0.7979606
	-485.7792	-0.799548
	-485.8519	-0.7922561
	-485.9836	-0.7962404
	-486.0769	-0.7932566
	-486.1542	-0.7908087
	-486.2338	-0.7923486
	-486.4155	-0.7926044
	-486.4616	-0.7872127
	-486.5345	-0.7890344
	-486.6236	-0.7848321
	-486.7592	-0.7837782
	-486.8692	-0.7853476
	-487.0025	-0.7797747
	-487.0324	-0.7786888
	-487.1963	-0.7768569
	-487.2654	-0.7753765
	-487.3497	-0.7713991
	-487.4463	-0.7740594
	-487.5541	-0.7734761
	-487.6837	-0.7764006
	-487.7531	-0.7776988

-483.357	-0.5849833
	-483.497	-0.7660958
	-483.5899	-0.778633
	-483.6872	-0.7816921
	-483.7863	-0.7909569
	-483.865	-0.7893402
	-483.9587	-0.7894155
	-484.0536	-0.7935101
	-484.1581	-0.7954533
	-484.281	-0.795809
	-484.3972	-0.7906158
	-484.5138	-0.7941546
	-484.6143	-0.7892834
	-484.6874	-0.7917067
	-484.7806	-0.7923353
	-484.8731	-0.7849215
	-484.9866	-0.7896863
	-485.0898	-0.7856606
	-485.1765	-0.7837074
	-485.236	-0.7846683
	-485.4039	-0.7859418
	-485.4711	-0.7798761
	-485.5397	-0.7813237
	-485.6395	-0.7790783
	-485.7769	-0.7763312
	-485.9006	-0.777649
	-485.9746	-0.7721456
	-486.0632	-0.7708752
	-486.2208	-0.7705526
	-486.2892	-0.7697437
	-486.351	-0.765046
	-486.4652	-0.7666048
	-486.5687	-0.7671986
	-486.6996	-0.7671173
	-486.7684	-0.7703677

-482.3564	-0.5805714
	-482.4901	-0.7598227
	-482.5849	-0.771737
	-482.6797	-0.7765192
	-482.7883	-0.7834998
	-482.8721	-0.7834023
	-482.9407	-0.7853888
	-483.0823	-0.7869851
	-483.172	-0.7894344
	-483.2891	-0.7885597
	-483.39	-0.7844216
	-483.4992	-0.7870296
	-483.612	-0.7838989
	-483.6827	-0.784783
	-483.7869	-0.7855423
	-483.8624	-0.7797249
	-483.9808	-0.7820529
	-484.0989	-0.7764785
	-484.2056	-0.7769278
	-484.2478	-0.7767876
	-484.402	-0.7788603
	-484.47	-0.7729083
	-484.5356	-0.7739725
	-484.6482	-0.7721569
	-484.782	-0.7695356
	-484.8986	-0.7718484
	-484.9725	-0.7651735
	-485.0665	-0.7634093
	-485.2209	-0.7641162
	-485.2821	-0.7625818
	-485.3513	-0.7566755
	-485.4831	-0.7574487
	-485.5879	-0.759613
	-485.6917	-0.7582697
	-485.7922	-0.763388

-481.3487	-0.5752667
	-481.4963	-0.7543923
	-481.5851	-0.7663877
	-481.6622	-0.771849
	-481.7906	-0.777208
	-481.8757	-0.7774976
	-481.9695	-0.7805278
	-482.0861	-0.780746
	-482.1656	-0.784322
	-482.2948	-0.7820195
	-482.3998	-0.7765701
	-482.5074	-0.7800901
	-482.6189	-0.7791095
	-482.6907	-0.7788134
	-482.8008	-0.7783631
	-482.8699	-0.7747215
	-482.9649	-0.7741973
	-483.1102	-0.7687435
	-483.2075	-0.7702098
	-483.233	-0.7696179
	-483.3863	-0.7708195
	-483.4874	-0.7667173
	-483.5525	-0.7669864
	-483.6511	-0.7648247
	-483.7968	-0.7632763
	-483.9133	-0.7635969
	-483.9612	-0.7571085
	-484.0827	-0.7568517
	-484.2129	-0.7565573
	-484.3083	-0.7551472
	-484.3687	-0.7490097
	-484.4715	-0.749735
	-484.6042	-0.7526231
	-484.6729	-0.751527
	-484.7822	-0.7564018

-480.3547	-0.570104
	-480.5089	-0.7466704
	-480.5964	-0.7606861
	-480.6837	-0.7663919
	-480.7917	-0.770637
	-480.8952	-0.7709889
	-480.9738	-0.7733083
	-481.0983	-0.7742451
	-481.1772	-0.7772448
	-481.3024	-0.7752174
	-481.4028	-0.7693624
	-481.5101	-0.7727376
	-481.6101	-0.7732503
	-481.6998	-0.7727503
	-481.8019	-0.7713656
	-481.8776	-0.7686162
	-481.9471	-0.7672691
	-482.1082	-0.7621675
	-482.1999	-0.7643353
	-482.2446	-0.7612976
	-482.3772	-0.7632344
	-482.4846	-0.76104
	-482.5815	-0.7589564
	-482.6532	-0.7573942
