Funcionalizado DHDP 3mM	Funcionalizado DHDP 3mM
	-220.0103	-3.938014
	-219.9094	-3.933618
	-219.811	-3.91221

-225.2091	-4.503978
	-225.1319	-4.47724
	-225.0753	-4.444244
	-224.9439	-4.432353
	-224.8267	-4.416421
	-224.7176	-4.404466
	-224.6645	-4.391458
	-224.5288	-4.390698
	-224.4511	-4.377757
	-224.3772	-4.391552
	-224.2464	-4.372642
	-224.1683	-4.363946
	-224.0648	-4.360003
	-223.9568	-4.357618
	-223.8806	-4.349854
	-223.7495	-4.341084
	-223.6606	-4.334097
	-223.5396	-4.325067
	-223.465	-4.32322
	-223.3325	-4.322806
	-223.2433	-4.302019
	-223.1436	-4.294072
	-223.0242	-4.285253
	-222.9374	-4.270864
	-222.8444	-4.275458
	-222.7434	-4.261442
	-222.6264	-4.252359
	-222.5362	-4.238762
	-222.4307	-4.232739
	-222.3222	-4.231001
	-222.251	-4.220913
	-222.133	-4.210673
	-222.0293	-4.201794
	-221.9246	-4.182362
	-221.829	-4.174269
	-221.7079	-4.15861
	-221.6607	-4.144212
	-221.5348	-4.132003
	-221.3984	-4.121574
	-221.3295	-4.112428
	-221.227	-4.089769
	-221.0904	-4.064826
	-221.013	-4.048939
	-220.9324	-4.047083
	-220.8127	-4.021773

-226.2177	-4.623725
	-226.1345	-4.596124
	-226.0714	-4.558902
	-225.9405	-4.551164
	-225.8108	-4.535363
	-225.7404	-4.52068
	-225.6853	-4.507254
	-225.507	-4.507619
	-225.46	-4.497471
	-225.3786	-4.507911
	-225.2345	-4.488
	-225.1539	-4.47923
	-225.0683	-4.478863
	-224.9539	-4.47573
	-224.8843	-4.466751
	-224.7674	-4.457993
	-224.6356	-4.448179
	-224.5408	-4.435771
	-224.4372	-4.433551
	-224.3254	-4.439105
	-224.2489	-4.41476
	-224.1372	-4.404642
	-224.0427	-4.399485
	-223.9198	-4.38493
	-223.8243	-4.390712
	-223.7127	-4.373551
	-223.6344	-4.366597
	-223.5432	-4.355083
	-223.4238	-4.347451
	-223.2988	-4.345644
	-223.2795	-4.336024
	-223.1419	-4.322504
	-223.0474	-4.316399
	-222.9372	-4.29512
	-222.8359	-4.293632
	-222.6937	-4.272819
	-222.6453	-4.258392
	-222.5536	-4.248613
	-222.4198	-4.238964
	-222.3426	-4.233462
	-222.2489	-4.211028
	-222.1042	-4.184715
	-222.0385	-4.168799
	-221.9398	-4.163837
	-221.793	-4.136163

-227.2298	-4.747661
	-227.1341	-4.715435
	-227.0536	-4.678442
	-226.927	-4.671787
	-226.7931	-4.65741
	-226.7405	-4.636889
	-226.6688	-4.627323
	-226.5103	-4.62252
	-226.4475	-4.617578
	-226.3668	-4.623289
	-226.2309	-4.60263
	-226.1398	-4.593557
	-226.0622	-4.596607
	-225.9576	-4.592837
	-225.8732	-4.585353
	-225.7755	-4.578264
	-225.6413	-4.563546
	-225.5429	-4.552043
	-225.4219	-4.548934
	-225.3295	-4.559976
	-225.2393	-4.533944
	-225.1397	-4.519987
	-225.0448	-4.517459
	-224.9155	-4.503265
	-224.8354	-4.505558
	-224.7126	-4.487947
	-224.6332	-4.484529
	-224.5598	-4.472203
	-224.4262	-4.464177
	-224.297	-4.461169
	-224.2714	-4.449615
	-224.1416	-4.433946
	-224.0451	-4.427501
	-223.9301	-4.406636
	-223.8379	-4.409453
	-223.7047	-4.383376
	-223.626	-4.3702
	-223.5517	-4.360881
	-223.4285	-4.350682
	-223.3504	-4.347593
	-223.2447	-4.321452
	-223.0903	-4.299741
	-223.0436	-4.286592
	-222.9569	-4.276539
	-222.7872	-4.25049

-228.2235	-4.869488
	-228.1442	-4.832817
	-228.0322	-4.801685
	-227.9233	-4.791095
	-227.8085	-4.778591
	-227.7474	-4.760448
	-227.6508	-4.752429
	-227.5167	-4.740732
	-227.4413	-4.740081
	-227.384	-4.744869
	-227.2432	-4.72169
	-227.1384	-4.716251
	-227.0625	-4.714618
	-226.9336	-4.709437
	-226.8841	-4.705394
	-226.7592	-4.699211
	-226.6502	-4.682152
	-226.5333	-4.670194
	-226.4052	-4.664277
	-226.3232	-4.679701
	-226.2455	-4.653397
	-226.1182	-4.638093
	-226.0505	-4.637422
	-225.9224	-4.622265
	-225.8283	-4.620147
	-225.7273	-4.60668
	-225.6086	-4.601741
	-225.5511	-4.592801
	-225.4492	-4.585879
	-225.3036	-4.581198
	-225.2492	-4.569073
	-225.1413	-4.549914
	-225.0444	-4.542973
	-224.9351	-4.525445
	-224.8372	-4.526563
	-224.7197	-4.498206
	-224.6205	-4.484612
	-224.5622	-4.476765
	-224.4274	-4.466954
	-224.3414	-4.459421
	-224.2456	-4.432728
	-224.0898	-4.415236
	-224.0417	-4.402716
	-223.9725	-4.386877
	-223.7865	-4.364931

-229.233	-4.990137
	-229.146	-4.952765
	-229.0244	-4.927335
	-228.9496	-4.909719
	-228.8198	-4.898001
	-228.7533	-4.885028
	-228.6385	-4.874714
	-228.5095	-4.860823
	-228.4596	-4.864439
	-228.3816	-4.867277
	-228.2372	-4.84608
	-228.1314	-4.840035
	-228.0506	-4.833192
	-227.9413	-4.828493
	-227.8818	-4.82707
	-227.7565	-4.818923
	-227.625	-4.8072
	-227.5446	-4.79425
	-227.3938	-4.786155
	-227.3319	-4.800055
	-227.2442	-4.774494
	-227.1346	-4.761766
	-227.0467	-4.75945
	-226.9093	-4.744482
	-226.8277	-4.7373
	-226.7285	-4.729788
	-226.6176	-4.719815
	-226.5558	-4.713386
	-226.4616	-4.706077
	-226.3239	-4.701276
	-226.2308	-4.686716
	-226.1344	-4.66516
	-226.0211	-4.659615
	-225.9319	-4.646731
	-225.8216	-4.641936
	-225.7348	-4.618857
	-225.6467	-4.603667
	-225.5529	-4.597753
	-225.4277	-4.587484
	-225.3316	-4.575028
	-225.2459	-4.547713
	-225.0987	-4.5351
	-225.039	-4.522127
	-224.9587	-4.5015
	-224.7945	-4.484124

-230.2307	-5.111389
	-230.141	-5.07293
	-230.0131	-5.05279
	-229.9387	-5.028979
	-229.8116	-5.017835
	-229.7355	-5.009006
	-229.6185	-4.997675
	-229.5151	-4.980722
	-229.4447	-4.987391
	-229.366	-4.985826
	-229.2346	-4.97157
	-229.1247	-4.965478
	-229.0485	-4.952828
	-228.9382	-4.948566
	-228.8741	-4.948849
	-228.7446	-4.937511
	-228.6149	-4.931781
	-228.5529	-4.921337
	-228.4002	-4.910029
	-228.3374	-4.923747
	-228.2142	-4.896749
	-228.1342	-4.88762
	-228.0312	-4.882048
	-227.9242	-4.869187
	-227.8536	-4.859207
	-227.7391	-4.854612
	-227.6022	-4.841564
	-227.542	-4.835866
	-227.4718	-4.828922
	-227.3475	-4.825452
	-227.2161	-4.807067
	-227.132	-4.787805
	-227.0268	-4.780977
	-226.9107	-4.770596
	-226.8076	-4.757946
	-226.7452	-4.743538
	-226.6609	-4.726719
	-226.5442	-4.71899
	-226.4413	-4.708144
	-226.3223	-4.689781
	-226.2366	-4.661918
	-226.1131	-4.654271
	-226.0284	-4.641761
	-225.951	-4.618354
	-225.8132	-4.603958

-231.204	-5.229973
	-231.1253	-5.192266
	-230.9965	-5.176108
	-230.935	-5.148631
	-230.8071	-5.136075
	-230.7031	-5.132199
	-230.602	-5.117731
	-230.519	-5.103362
	-230.4189	-5.108041
	-230.3593	-5.105767
	-230.2357	-5.097769
	-230.1224	-5.091838
	-230.0219	-5.073172
	-229.9183	-5.06891
	-229.874	-5.071558
	-229.7242	-5.057867
	-229.6093	-5.057491
	-229.5374	-5.047411
	-229.3904	-5.034512
	-229.3306	-5.044361
	-229.2022	-5.017121
	-229.1416	-5.011276
	-229.0302	-5.005344
	-228.9243	-4.993374
	-228.8347	-4.978878
	-228.7329	-4.979769
	-228.6159	-4.963557
	-228.5463	-4.955258
	-228.4772	-4.950446
	-228.3569	-4.946781
	-228.2257	-4.929174
	-228.1138	-4.915069
	-228.0327	-4.903468
	-227.9129	-4.894815
	-227.817	-4.877043
	-227.7271	-4.869352
	-227.684	-4.850584
	-227.5488	-4.844504
	-227.4391	-4.833178
	-227.3226	-4.809501
	-227.2402	-4.784131
	-227.1347	-4.774958
	-227.0444	-4.759942
	-226.911	-4.740167
	-226.8248	-4.726639

-232.2006	-5.359222
	-232.1101	-5.323762
	-231.9875	-5.306117
	-231.9127	-5.27494
	-231.7964	-5.260511
	-231.7077	-5.259984
	-231.6163	-5.238539
	-231.4909	-5.231164
	-231.4061	-5.227999
	-231.3377	-5.224004
	-231.2118	-5.219933
	-231.1266	-5.213285
	-231.0032	-5.19347
	-230.918	-5.192918
	-230.8562	-5.19163
	-230.7219	-5.176884
	-230.6036	-5.181805
	-230.5442	-5.172946
	-230.3879	-5.159575
	-230.3143	-5.162972
	-230.1922	-5.139365
	-230.1418	-5.136209
	-230.0171	-5.127495
	-229.9018	-5.114761
	-229.8287	-5.103469
	-229.7315	-5.105977
	-229.6119	-5.08466
	-229.5414	-5.075901
	-229.4407	-5.069172
	-229.3394	-5.067989
	-229.2358	-5.051682
	-229.0971	-5.041044
	-229.0354	-5.026657
	-228.9173	-5.017611
	-228.8127	-4.99748
	-228.7305	-4.995609
	-228.6856	-4.972934
	-228.545	-4.968351
	-228.4212	-4.954734
	-228.3309	-4.930665
	-228.2549	-4.908916
	-228.1378	-4.894511
	-228.0402	-4.879269
	-227.8912	-4.865353
	-227.8117	-4.849542

-233.1892	-5.494431
	-233.1222	-5.460064
	-232.9829	-5.438608
	-232.8768	-5.410146
	-232.7921	-5.392939
	-232.69	-5.39208
	-232.6082	-5.366592
	-232.4834	-5.365191
	-232.3985	-5.356593
	-232.3169	-5.354392
	-232.2191	-5.350904
	-232.1389	-5.344826
	-231.9935	-5.323072
	-231.9037	-5.325887
	-231.8345	-5.317148
	-231.7143	-5.301042
	-231.5909	-5.305642
	-231.5358	-5.298552
	-231.3816	-5.28257
	-231.2908	-5.281404
	-231.1671	-5.258821
	-231.1346	-5.257009
	-230.9937	-5.246437
	-230.9037	-5.234599
	-230.8139	-5.228187
	-230.7131	-5.226519
	-230.6043	-5.207961
	-230.5338	-5.196692
	-230.4345	-5.189967
	-230.3006	-5.189129
	-230.2351	-5.175674
	-230.0955	-5.167127
	-230.0359	-5.153889
	-229.9166	-5.13882
	-229.8057	-5.119788
	-229.7236	-5.120828
	-229.6633	-5.09692
	-229.5455	-5.090408
	-229.4113	-5.077186
	-229.3134	-5.054333
	-229.251	-5.035129
	-229.145	-5.01596
	-229.039	-4.998713
	-228.9124	-4.990747
	-228.7952	-4.969943

-234.1818	-5.629945
	-234.1236	-5.594893
	-233.9853	-5.566066
	-233.8986	-5.545506
	-233.8011	-5.527627
	-233.6995	-5.520208
	-233.6165	-5.497061
	-233.4871	-5.501124
	-233.409	-5.487413
	-233.3489	-5.490158
	-233.2284	-5.483938
	-233.147	-5.477774
	-232.9829	-5.459089
	-232.8926	-5.462566
	-232.8332	-5.447659
	-232.713	-5.435122
	-232.5936	-5.435646
	-232.5098	-5.430064
	-232.3722	-5.41489
	-232.2881	-5.407642
	-232.1727	-5.389833
	-232.1438	-5.385449
	-231.9831	-5.373508
	-231.8795	-5.359967
	-231.7993	-5.355351
	-231.7154	-5.3482
	-231.6066	-5.335527
	-231.5249	-5.318591
	-231.4073	-5.310131
	-231.2859	-5.307311
	-231.2384	-5.296556
	-231.0775	-5.29065
	-231.028	-5.278007
	-230.932	-5.256591
	-230.8105	-5.243584
	-230.7296	-5.241215
	-230.6635	-5.216915
	-230.5388	-5.209623
	-230.4076	-5.197978
	-230.3118	-5.181203
	-230.248	-5.160571
	-230.1244	-5.135653
	-230.0338	-5.119255
	-229.8984	-5.115882
	-229.7885	-5.089735

-235.1946	-5.777005
	-235.1435	-5.738318
	-235.0003	-5.701928
	-234.8937	-5.685564
	-234.8132	-5.667185
	-234.7318	-5.656458
	-234.6159	-5.631691
	-234.491	-5.637853
	-234.4218	-5.621041
	-234.3557	-5.625152
	-234.2157	-5.610404
	-234.1204	-5.60499
	-233.9947	-5.593629
	-233.9076	-5.597297
	-233.8271	-5.57717
	-233.7068	-5.571734
	-233.5967	-5.564525
	-233.5213	-5.559942
	-233.3752	-5.549174
	-233.2873	-5.544088
	-233.1912	-5.527542
	-233.1422	-5.519748
	-232.979	-5.504747
	-232.8759	-5.490973
	-232.8196	-5.490532
	-232.7101	-5.477111
	-232.6033	-5.469237
	-232.4963	-5.452391
	-232.3918	-5.44078
	-232.272	-5.441897
	-232.2294	-5.427766
	-232.081	-5.418956
	-232.0213	-5.40918
	-231.9391	-5.383226
	-231.7946	-5.374259
	-231.7267	-5.362623
	-231.6342	-5.339138
	-231.5346	-5.332065
	-231.3916	-5.315937
	-231.2956	-5.304366
	-231.2398	-5.284455
	-231.0953	-5.255114
	-231.0149	-5.239455
	-230.8951	-5.237643
	-230.797	-5.207072

-236.2007	-5.916995
	-236.1481	-5.875739
	-236.0225	-5.83639
	-235.9122	-5.825361
	-235.8168	-5.806238
	-235.7336	-5.792805
	-235.6217	-5.770881
	-235.516	-5.774641
	-235.4321	-5.765693
	-235.3627	-5.769664
	-235.2106	-5.74917
	-235.1279	-5.742058
	-235.0071	-5.735723
	-234.8997	-5.737448
	-234.8155	-5.713062
	-234.7088	-5.712536
	-234.5812	-5.69694
	-234.5331	-5.691045
	-234.3748	-5.680952
	-234.3078	-5.679253
	-234.1862	-5.661491
	-234.1427	-5.653594
	-233.9778	-5.633803
	-233.8668	-5.623817
	-233.8138	-5.625955
	-233.7001	-5.606354
	-233.6192	-5.60552
	-233.4876	-5.588878
	-233.4001	-5.576404
	-233.295	-5.579528
	-233.2436	-5.563431
	-233.0927	-5.548441
	-233.0295	-5.544976
	-232.925	-5.514952
	-232.7843	-5.510072
	-232.7103	-5.490462
	-232.6365	-5.471096
	-232.5289	-5.463493
	-232.4031	-5.445709
	-232.2892	-5.438222
	-232.2302	-5.414468
	-232.0943	-5.385737
	-232.0043	-5.368269
	-231.91	-5.36277
	-231.8029	-5.330199

-237.2054	-6.05371
	-237.1316	-6.005623
	-237.0088	-5.965831
	-236.9275	-5.958422
	-236.8056	-5.93868
	-236.74	-5.92247
	-236.6153	-5.906912
	-236.511	-5.904994
	-236.4317	-5.903121
	-236.3873	-5.906927
	-236.218	-5.882452
	-236.132	-5.875114
	-236.013	-5.875146
	-235.9207	-5.87461
	-235.8223	-5.849109
	-235.729	-5.853901
	-235.6022	-5.833529
	-235.5393	-5.828822
	-235.389	-5.820631
	-235.3257	-5.822628
	-235.2012	-5.806358
	-235.14	-5.793933
	-234.9985	-5.77334
	-234.8755	-5.766054
	-234.815	-5.763004
	-234.6996	-5.740391
	-234.6193	-5.743071
	-234.4836	-5.726377
	-234.3917	-5.711427
	-234.3118	-5.714596
	-234.2502	-5.695514
	-234.0832	-5.677061
	-234.0233	-5.67631
	-233.9238	-5.646331
	-233.7939	-5.644073
	-233.7013	-5.619779
	-233.6438	-5.603968
	-233.5557	-5.596994
	-233.4108	-5.577906
	-233.2962	-5.574684
	-233.2302	-5.543324
	-233.0804	-5.520339
	-233.0226	-5.50468
	-232.9082	-5.490679
	-232.8102	-5.461051

-238.2359	-6.197248
	-238.1331	-6.142698
	-238.0044	-6.107837
	-237.9093	-6.096038
	-237.824	-6.074913
	-237.735	-6.061863
	-237.5916	-6.046247
	-237.5019	-6.036723
	-237.4208	-6.038112
	-237.3592	-6.041115
	-237.2004	-6.011183
	-237.1241	-6.00432
	-237.0244	-6.005994
	-236.931	-6.005017
	-236.8321	-5.980965
	-236.7481	-5.990176
	-236.5996	-5.966782
	-236.5606	-5.960544
	-236.4153	-5.954338
	-236.3238	-5.958515
	-236.2032	-5.94403
	-236.136	-5.930271
	-235.994	-5.910198
	-235.8977	-5.907317
	-235.8318	-5.898589
	-235.6998	-5.880007
	-235.6461	-5.881782
	-235.4855	-5.869217
	-235.405	-5.853974
	-235.3302	-5.860711
	-235.235	-5.83778
	-235.0786	-5.815495
	-235.0168	-5.811074
	-234.9139	-5.787232
	-234.8154	-5.781566
	-234.6836	-5.753439
	-234.6388	-5.739129
	-234.5468	-5.735581
	-234.3954	-5.709589
	-234.304	-5.704419
	-234.2186	-5.671262
	-234.091	-5.654656
	-234.0276	-5.637852
	-233.9075	-5.618804
	-233.7941	-5.59473

-239.2484	-6.331976
	-239.127	-6.277509
	-239.0217	-6.250871
	-238.9378	-6.231372
	-238.8275	-6.212321
	-238.7204	-6.201261
	-238.6206	-6.188706
	-238.4985	-6.175331
	-238.4194	-6.180624
	-238.3438	-6.183891
	-238.229	-6.154429
	-238.1413	-6.146789
	-238.0266	-6.143297
	-237.9146	-6.143367
	-237.8291	-6.119806
	-237.7644	-6.126135
	-237.5946	-6.105501
	-237.5608	-6.095496
	-237.4126	-6.085405
	-237.3103	-6.087051
	-237.2011	-6.074889
	-237.1142	-6.063851
	-236.9819	-6.042091
	-236.9091	-6.042132
	-236.8345	-6.029088
	-236.7073	-6.017281
	-236.6374	-6.012321
	-236.5042	-6.004796
	-236.409	-5.989323
	-236.3301	-5.995851
	-236.2325	-5.972855
	-236.0953	-5.949079
	-236.0304	-5.945332
	-235.9044	-5.928648
	-235.8225	-5.914622
	-235.6925	-5.893382
	-235.6521	-5.880773
	-235.545	-5.87624
	-235.4295	-5.853115
	-235.3246	-5.842916
	-235.2134	-5.809203
	-235.1217	-5.796827
	-235.024	-5.779456
	-234.9349	-5.754049
	-234.7807	-5.735171

-240.2474	-6.469175
	-240.1446	-6.417155
	-240.0175	-6.39335
	-239.9541	-6.368413
	-239.8184	-6.349261
	-239.7307	-6.340209
	-239.6159	-6.330976
	-239.5059	-6.31329
	-239.4359	-6.317326
	-239.3383	-6.317063
	-239.2403	-6.296021
	-239.1184	-6.289241
	-239.0056	-6.278583
	-238.9382	-6.280527
	-238.8359	-6.26393
	-238.752	-6.261903
	-238.6022	-6.249527
	-238.55	-6.239727
	-238.4279	-6.226307
	-238.3114	-6.226767
	-238.2054	-6.211744
	-238.1216	-6.204835
	-237.9884	-6.183949
	-237.9196	-6.183876
	-237.8532	-6.163686
	-237.7159	-6.156784
	-237.6367	-6.144646
	-237.4948	-6.138754
	-237.4195	-6.123077
	-237.3217	-6.126425
	-237.2126	-6.099912
	-237.0969	-6.082787
	-237.0189	-6.075028
	-236.8938	-6.064037
	-236.8446	-6.043176
	-236.7164	-6.031116
	-236.6517	-6.017303
	-236.5486	-6.010603
	-236.4271	-5.987988
	-236.3197	-5.974143
	-236.2147	-5.941741
	-236.1404	-5.934046
	-236.0422	-5.918326
	-235.9357	-5.889472
	-235.7966	-5.874327

-241.2476	-6.610475
	-241.1296	-6.561221
	-241.0318	-6.538846
	-240.9564	-6.508554
	-240.8361	-6.491915
	-240.7223	-6.485107
	-240.642	-6.472777
	-240.5078	-6.455435
	-240.4259	-6.453389
	-240.3163	-6.453279
	-240.2315	-6.43787
	-240.1324	-6.43183
	-240.0168	-6.415743
	-239.9295	-6.416788
	-239.8372	-6.406222
	-239.7238	-6.396158
	-239.5977	-6.39163
	-239.5511	-6.380914
	-239.4249	-6.366662
	-239.3148	-6.362581
	-239.2081	-6.344649
	-239.1378	-6.345209
	-238.9859	-6.32296
	-238.9157	-6.320644
	-238.8839	-6.30037
	-238.7159	-6.299031
	-238.6377	-6.282118
	-238.4974	-6.275844
	-238.4235	-6.263047
	-238.3283	-6.266419
	-238.2036	-6.236708
	-238.1172	-6.226552
	-238.0297	-6.211867
	-237.8857	-6.205247
	-237.8559	-6.179051
	-237.7169	-6.170555
	-237.6409	-6.15404
	-237.5115	-6.144117
	-237.4351	-6.119212
	-237.3348	-6.10116
	-237.2012	-6.073679
	-237.1202	-6.062365
	-237.0349	-6.047884
	-236.9139	-6.023436
	-236.7954	-6.008105

-242.2169	-6.747502
	-242.1265	-6.702787
	-242.0304	-6.679759
	-241.9578	-6.647325
	-241.8313	-6.632755
	-241.7211	-6.623884
	-241.6362	-6.611942
	-241.5235	-6.601532
	-241.4305	-6.594118
	-241.3313	-6.593591
	-241.2309	-6.584349
	-241.1469	-6.57791
	-241.0124	-6.557967
	-240.9351	-6.560712
	-240.8344	-6.551989
	-240.7026	-6.534422
	-240.6231	-6.536305
	-240.5453	-6.523776
	-240.4258	-6.510096
	-240.3168	-6.501807
	-240.218	-6.482054
	-240.1604	-6.485996
	-240.0016	-6.460822
	-239.9126	-6.453938
	-239.8613	-6.439397
	-239.734	-6.440188
	-239.6201	-6.418761
	-239.4994	-6.409232
	-239.4277	-6.39834
	-239.3257	-6.402029
	-239.2188	-6.371685
	-239.1277	-6.366925
	-239.0477	-6.350767
	-238.9066	-6.345202
	-238.8428	-6.317391
	-238.7173	-6.312275
	-238.6364	-6.295272
	-238.5239	-6.283459
	-238.449	-6.261951
	-238.3259	-6.240892
	-238.2252	-6.218276
	-238.1225	-6.197769
	-238.0289	-6.182618
	-237.9213	-6.164402
	-237.8095	-6.144003

-243.1832	-6.888626
	-243.1135	-6.847964
	-243.0225	-6.816115
	-242.9272	-6.789726
	-242.8231	-6.771696
	-242.7189	-6.763825
	-242.6075	-6.747653
	-242.5154	-6.743036
	-242.4412	-6.728461
	-242.3244	-6.728003
	-242.2105	-6.725363
	-242.1482	-6.717575
	-242.0081	-6.698495
	-241.949	-6.701517
	-241.849	-6.69348
	-241.6917	-6.672543
	-241.6434	-6.679059
	-241.5264	-6.667863
	-241.4545	-6.656372
	-241.3415	-6.64595
	-241.1994	-6.622866
	-241.1739	-6.628112
	-241.0119	-6.602308
	-240.92	-6.593434
	-240.8509	-6.585316
	-240.7313	-6.58127
	-240.6276	-6.560002
	-240.5007	-6.546103
	-240.4261	-6.537281
	-240.3394	-6.539909
	-240.228	-6.508612
	-240.1237	-6.508368
	-240.0286	-6.492321
	-239.9142	-6.480207
	-239.8426	-6.456722
	-239.7389	-6.451848
	-239.6234	-6.433214
	-239.5179	-6.420356
	-239.4212	-6.395236
	-239.3289	-6.377956
	-239.2472	-6.357799
	-239.1238	-6.332523
	-239.0109	-6.316724
	-238.922	-6.304598
	-238.8167	-6.278623

-244.1699	-7.036096
	-244.1087	-6.99291
	-244.0241	-6.953779
	-243.9003	-6.933831
	-243.8243	-6.915344
	-243.6922	-6.905451
	-243.6009	-6.884273
	-243.5114	-6.885643
	-243.4178	-6.865757
	-243.3322	-6.868567
	-243.2112	-6.863222
	-243.1417	-6.8529
	-243.0196	-6.842096
	-242.9431	-6.84193
	-242.8266	-6.828395
	-242.6957	-6.811438
	-242.6506	-6.815542
	-242.5301	-6.8032
	-242.4489	-6.796019
	-242.3323	-6.784763
	-242.2089	-6.762501
	-242.1748	-6.763583
	-242.0025	-6.739557
	-241.9405	-6.729208
	-241.8258	-6.728447
	-241.7267	-6.717953
	-241.6126	-6.703306
	-241.5086	-6.685056
	-241.441	-6.677126
	-241.333	-6.681537
	-241.2391	-6.652624
	-241.1213	-6.653572
	-241.0297	-6.635024
	-240.937	-6.617372
	-240.8269	-6.601229
	-240.7236	-6.58989
	-240.6041	-6.571604
	-240.502	-6.557927
	-240.408	-6.531269
	-240.3466	-6.519914
	-240.2571	-6.498818
	-240.1307	-6.466834
	-240.0069	-6.450355
	-239.9308	-6.445354
	-239.7976	-6.411279

-245.1729	-7.186666
	-245.1143	-7.14199
	-245.0242	-7.096989
	-244.8931	-7.082818
	-244.8138	-7.063292
	-244.6995	-7.047394
	-244.5834	-7.024802
	-244.5016	-7.031123
	-244.4045	-7.009763
	-244.323	-7.014972
	-244.1939	-7.00131
	-244.127	-6.990263
	-244.0184	-6.984698
	-243.9305	-6.983405
	-243.8108	-6.965294
	-243.6886	-6.956688
	-243.6497	-6.952191
	-243.5299	-6.939154
	-243.4363	-6.9336
	-243.3397	-6.928368
	-243.1958	-6.903856
	-243.1586	-6.898693
	-242.9927	-6.877232
	-242.9482	-6.864781
	-242.8148	-6.869919
	-242.734	-6.853826
	-242.5943	-6.842638
	-242.5	-6.822048
	-242.4409	-6.81409
	-242.3344	-6.817759
	-242.2422	-6.791416
	-242.1272	-6.791238
	-242.0303	-6.772867
	-241.9539	-6.753165
	-241.8083	-6.744439
	-241.724	-6.725941
	-241.6015	-6.708051
	-241.4919	-6.697029
	-241.4015	-6.6707
	-241.3379	-6.666118
	-241.26	-6.644678
	-241.1533	-6.614189
	-240.9955	-6.589592
	-240.9398	-6.587473
	-240.7834	-6.548784

-246.1783	-7.341373
	-246.1099	-7.295366
	-246.0235	-7.246179
	-245.9053	-7.234473
	-245.8177	-7.214056
	-245.6972	-7.197246
	-245.6099	-7.173007
	-245.4974	-7.177579
	-245.4094	-7.163146
	-245.334	-7.165075
	-245.2132	-7.143651
	-245.1161	-7.133048
	-245.0093	-7.132116
	-244.942	-7.128113
	-244.8074	-7.106708
	-244.6833	-7.103354
	-244.6369	-7.091587
	-244.5092	-7.079074
	-244.4157	-7.071279
	-244.3351	-7.072855
	-244.2007	-7.046586
	-244.1413	-7.037385
	-243.9848	-7.01769
	-243.9458	-7.007759
	-243.822	-7.01253
	-243.7153	-6.990856
	-243.5975	-6.983501
	-243.5129	-6.964761
	-243.4304	-6.954452
	-243.3175	-6.956852
	-243.2298	-6.934181
	-243.1079	-6.924973
	-242.9993	-6.912174
	-242.9393	-6.886768
	-242.8095	-6.884047
	-242.722	-6.860588
	-242.601	-6.841571
	-242.4932	-6.832976
	-242.396	-6.804669
	-242.3241	-6.804345
	-242.234	-6.779496
	-242.1342	-6.753443
	-242.0156	-6.728417
	-241.9356	-6.723086
	-241.7823	-6.685207

-247.1973	-7.493691
	-247.1235	-7.442956
	-247.0038	-7.395262
	-246.9307	-7.384439
	-246.8026	-7.365973
	-246.7153	-7.346144
	-246.6328	-7.324497
	-246.5045	-7.322608
	-246.4026	-7.318037
	-246.3466	-7.319153
	-246.2249	-7.291017
	-246.11	-7.281269
	-246.0146	-7.283396
	-245.9437	-7.275648
	-245.7966	-7.254416
	-245.6824	-7.254702
	-245.6393	-7.236082
	-245.5145	-7.224753
	-245.3833	-7.213415
	-245.3497	-7.221051
	-245.2153	-7.195059
	-245.1531	-7.182456
	-244.9985	-7.16471
	-244.9388	-7.154925
	-244.811	-7.155652
	-244.7135	-7.130362
	-244.5876	-7.128693
	-244.4936	-7.110497
	-244.4405	-7.099072
	-244.3186	-7.09813
	-244.2173	-7.077081
	-244.0993	-7.062199
	-244.0043	-7.050298
	-243.93	-7.024079
	-243.7954	-7.026163
	-243.7012	-6.997763
	-243.5991	-6.976899
	-243.5007	-6.970155
	-243.4056	-6.942525
	-243.3151	-6.944488
	-243.2132	-6.913021
	-243.125	-6.89059
	-243.0434	-6.868191
	-242.9302	-6.855492
	-242.7932	-6.82113

-248.2074	-7.643236
	-248.1045	-7.589926
	-247.9953	-7.547715
	-247.9386	-7.532516
	-247.8207	-7.517481
	-247.7287	-7.497452
	-247.6339	-7.475808
	-247.506	-7.466228
	-247.4213	-7.468086
	-247.356	-7.470241
	-247.2159	-7.437001
	-247.1158	-7.429794
	-247.0226	-7.428471
	-246.9348	-7.421725
	-246.8119	-7.402788
	-246.7007	-7.405364
	-246.6646	-7.384281
	-246.5126	-7.37433
	-246.3789	-7.360914
	-246.3383	-7.373589
	-246.2196	-7.346803
	-246.1386	-7.333111
	-246.0001	-7.31742
	-245.9453	-7.307021
	-245.8235	-7.298929
	-245.7092	-7.278659
	-245.5843	-7.275926
	-245.5152	-7.259697
	-245.4335	-7.248164
	-245.3273	-7.245389
	-245.2172	-7.224653
	-245.1123	-7.202012
	-245.0053	-7.191742
	-244.9239	-7.169509
	-244.8009	-7.169131
	-244.6984	-7.138084
	-244.5882	-7.116288
	-244.5103	-7.113955
	-244.4148	-7.085451
	-244.2876	-7.081427
	-244.1938	-7.048393
	-244.1093	-7.031123
	-244.0363	-7.010342
	-243.9173	-6.98954
