Sin Funcionlizar	Sin Funcionlizar
mV	uA
Primeros 45	Primeros 45
56.57347	0.008042592
55.57721	0.007424098
54.57922	0.00600026
53.56787	0.004156662
52.57713	0.001007113
51.58062	-4.571478E-4
50.61202	-8.468078E-4
49.61701	-0.003582842
48.60531	-0.004950209
47.59778	-0.00626414
46.58041	-0.007750174
45.57925	-0.007185374
44.58061	-0.006632807
43.58806	-0.006416985
42.58568	-0.006596895
41.56544	-0.007541291
40.57099	-0.008233778
39.55878	-0.008619795
38.55718	-0.008466516
37.57774	-0.007473803
36.5635	-0.008998091
35.54868	-0.01069899
34.54971	-0.01241039
33.55521	-0.01471513
32.56892	-0.01535201
31.56935	-0.01583614
30.56951	-0.01707929
29.56109	-0.01827438
28.53646	-0.01950677
27.54229	-0.02032937
26.54148	-0.02072276
25.5513	-0.02058891
24.58836	-0.01945186
23.61955	-0.02015649
22.6207	-0.02088714
21.62723	-0.02134871
20.60441	-0.02321391
19.58769	-0.02284134
18.58678	-0.02227394
17.57727	-0.02397649
16.58367	-0.02476622
15.58686	-0.02625512
14.58706	-0.02707582
13.57918	-0.02624176
12.59866	-0.02593893
11.60072	-0.02584013
10.61716	-0.02682495
9.603413	-0.02906705
8.594191	-0.03037786
7.588541	-0.0320988
6.564992	-0.03252333
5.602217	-0.0320805
4.614365	-0.03278687
3.609562	-0.03203114
2.63537	-0.03233614
1.622374	-0.03246704
0.6154281	-0.03249575
-0.3562051	-0.03318893
-1.328387	-0.03291976
-2.268945	-0.03369873
-3.242572	-0.03475243
-4.230574	-0.03559065
-5.235709	-0.03707937
-6.255584	-0.03760045
-7.256581	-0.0366656
-8.272501	-0.03803287
-9.286028	-0.0394928
-10.2855	-0.03939521
-11.30281	-0.04146452
-12.29445	-0.04116733
-13.27546	-0.04138064
-14.28081	-0.04287188
-15.28895	-0.04406046
-16.28658	-0.04405742
-17.28553	-0.04578669
-18.29856	-0.04541855
-19.28616	-0.04433675
-20.28669	-0.04526058
-21.30218	-0.04545698
-22.30763	-0.04671028
-23.28515	-0.04747181
-24.28358	-0.04822198
-25.27185	-0.04840337
-26.24526	-0.04831272
-27.25635	-0.05000633
-28.2393	-0.05013029
-29.24131	-0.04974454
-30.25761	-0.05131905
-31.25495	-0.05072181
-32.26723	-0.05063853
-33.26193	-0.05033111
-34.26572	-0.0483207
-35.27202	-0.04791109
-36.26406	-0.04882234
-37.26392	-0.04993156
-38.26092	-0.05278452
-39.25676	-0.05414538
-40.26202	-0.05572285
-41.30461	-0.05710453
-42.30387	-0.05653444
-43.30908	-0.05744006
-44.325	-0.05678392
-45.28937	-0.05547146
-46.28973	-0.05658675
-47.27928	-0.05578357
-48.26933	-0.05578565
-49.27476	-0.05693164
-50.25349	-0.05672909
-51.27278	-0.05718772
-52.27725	-0.05697016
-53.2718	-0.056642
-54.29507	-0.05683848
-55.28362	-0.05749072
-56.27963	-0.05937604
-57.29111	-0.06112734
-58.27942	-0.06192063
-59.28488	-0.06305066
-60.28636	-0.06377767
-61.27203	-0.06380855
-62.27526	-0.0649889
-63.27456	-0.0647644
-64.27258	-0.0641597
-65.27911	-0.06439608
-66.28707	-0.06442887
-67.29166	-0.06528669
-68.30683	-0.06661069
-69.31403	-0.06744006
-70.30045	-0.06772658
-71.30883	-0.06609663
-72.32639	-0.06519639
-73.32453	-0.06540336
-74.34087	-0.06550182
-75.33363	-0.06845767
-76.29542	-0.07043425
-77.27863	-0.07114808
-78.27612	-0.07291421
-79.2541	-0.07254745
-80.2592	-0.07346504
-81.27072	-0.07397632
-82.2711	-0.07412022
-83.28141	-0.07486945
-84.28784	-0.07514382
-85.29414	-0.07567566
-86.29274	-0.07582122
-87.3008	-0.07625807
-88.2732	-0.07601501
-89.2598	-0.07710461
-90.24862	-0.07715076
-91.25216	-0.07861234
-92.28744	-0.08038767
-93.29522	-0.08090805
-94.30962	-0.08349584
-95.30502	-0.08447172
-96.3069	-0.08501596
-97.31363	-0.08579996
-98.31905	-0.08636042
-99.30903	-0.08699375
-100.2778	-0.08814521
-101.2796	-0.08945888
-102.2539	-0.08965077
-103.2617	-0.09060227
-104.2803	-0.0914045
-105.2765	-0.09230188
-106.2899	-0.0929784
-107.2954	-0.09336832
-108.3052	-0.09366377
-109.2951	-0.09355656
-110.2994	-0.09562951
-111.3085	-0.0973011
-112.3097	-0.09935774
-113.3165	-0.1018152
-114.3143	-0.1027071
-115.3049	-0.1037874
-116.2831	-0.1045086
-117.2891	-0.105659
-118.2934	-0.1070918
-119.301	-0.1085561
-120.3134	-0.1104204
-121.3194	-0.1120743
-122.3126	-0.1130176
-123.3068	-0.114977
-124.3135	-0.1162387
-125.3093	-0.1174915
-126.3044	-0.118915
-127.312	-0.1198943
-128.2937	-0.120983
-129.3014	-0.1228197
-130.3049	-0.1261974
-131.3031	-0.1291318
-132.3066	-0.1326209
-133.2943	-0.1354228
-134.3042	-0.1367954
-135.2728	-0.1380847
-136.2623	-0.1395005
-137.256	-0.1411617
-138.2393	-0.1429648
-139.2516	-0.1457708
-140.2593	-0.1486061
-141.2553	-0.151223
-142.2644	-0.1554584
-143.2718	-0.158377
-144.2851	-0.1603557
-145.307	-0.1624492
-146.3145	-0.163918
-147.3148	-0.1675428
-148.3048	-0.171188
-149.2897	-0.176055
-150.2931	-0.1807623
-151.2887	-0.1841427
-152.2956	-0.1894285
-153.298	-0.1931473
-154.2853	-0.1960699
-155.2985	-0.2002017
-156.2955	-0.2033958
-157.281	-0.2067225
-158.2752	-0.2114357
-159.2591	-0.2150399
-160.2522	-0.2198153
-161.2665	-0.2254449
-162.2712	-0.2297575
-163.2912	-0.2353352
-164.2917	-0.2384977
-165.2939	-0.2425647
-166.3096	-0.2482502
-167.3011	-0.252824
-168.3138	-0.2601749
-169.3228	-0.2664843
-170.3062	-0.2715771
-171.3093	-0.2789696
-172.3073	-0.2856879
-173.3011	-0.292125
-174.3182	-0.2997228
-175.3071	-0.3053361
-176.2921	-0.3111632
-177.2913	-0.3194202
-178.2727	-0.3253263
-179.2688	-0.3337912
-180.2681	-0.3411189
-181.2722	-0.3476576
-182.2889	-0.3559505
-183.2864	-0.3627831
-184.2954	-0.3714956
-185.2975	-0.3804794
-186.2823	-0.388835
-187.2732	-0.398572
-188.2787	-0.4083156
-189.2675	-0.4167554
-190.2623	-0.4269089
-191.2798	-0.4346296
-192.2574	-0.4421135
-193.266	-0.4519138
-194.2673	-0.4613064
-195.2853	-0.4729481
-196.3149	-0.4847084
-197.2852	-0.495774
-198.3153	-0.5067376
-199.2789	-0.5165476
-200.2449	-0.5260324
-201.26	-0.5354553
-202.2154	-0.5450017
-203.2326	-0.557474
-204.2458	-0.5690495
-205.2216	-0.5805515
-206.2308	-0.5944297
-207.2078	-0.6061108
-208.2013	-0.6195211
-209.224	-0.6326155
-210.2266	-0.6438466
-211.2364	-0.65465
-212.2498	-0.6654219
-213.2471	-0.6777136
-214.2449	-0.690341
-215.2434	-0.7034532
-216.2428	-0.7165589
-217.2467	-0.7286705
-218.2586	-0.7392339
-219.2878	-0.7515672
-220.2849	-0.762843
-221.3034	-0.775579
-222.3233	-0.7912377
-223.3221	-0.8049077
-224.3238	-0.8191725
-225.3137	-0.832939
-226.2915	-0.8450222
-227.294	-0.8576586
-228.3158	-0.8704447
-229.3099	-0.8821281
-230.3204	-0.8930654
-231.296	-0.9039247
-232.2717	-0.915635
-233.2755	-0.9280624
-234.2602	-0.9406737
-235.2732	-0.9546453
-236.2909	-0.9676481
-237.2829	-0.9785534
-238.2986	-0.9906409
-239.2993	-1.000733
-240.2828	-1.011847
-241.3048	-1.024593
-242.2994	-1.036779
-243.2795	-1.04952
-244.2825	-1.061429
-245.2642	-1.074214
-246.2579	-1.086824
-247.2728	-1.097568
-248.2812	-1.109221
-249.281	-1.118458
-250.2891	-1.126463
-251.3075	-1.137418
-252.3016	-1.146405
-253.3004	-1.155769
-254.2821	-1.165924
-255.2642	-1.174542
-256.2599	-1.182289
-257.2582	-1.190194
-258.2612	-1.198513
-259.2621	-1.207823
-260.2739	-1.217855
-261.277	-1.227746
-262.2923	-1.237541
-263.2824	-1.245009
-264.2648	-1.253461
-265.2817	-1.261779
-266.2749	-1.267415
-267.2869	-1.275484
-268.3129	-1.282096
-269.2956	-1.287732
-270.3147	-1.295443
-271.3087	-1.300706
-272.3034	-1.30641
-273.3081	-1.313218
-274.283	-1.318216
-275.2892	-1.323442
-276.2708	-1.327703
-277.2916	-1.332121
-278.3152	-1.338334
-279.3178	-1.342944
-280.3241	-1.348573
-281.3007	-1.352641
-282.2782	-1.355327
-283.2804	-1.360307
-284.288	-1.363835
-285.2719	-1.368478
-286.2946	-1.373659
-287.2937	-1.37735
-288.2965	-1.381071
-289.3116	-1.384323
-290.2921	-1.385506
-291.2839	-1.387088
-292.2632	-1.38782
-293.2635	-1.388698
-294.2589	-1.391075
-295.2481	-1.393031
-296.2507	-1.396384
-297.2511	-1.398811
-298.2642	-1.401792
-299.2913	-1.404782
-300.2975	-1.406864
-301.2832	-1.40828
-302.2772	-1.409792
-303.241	-1.410123
-304.2428	-1.409624
-305.2509	-1.411313
-306.2528	-1.411319
-307.2708	-1.411717
-308.2651	-1.413756
-309.2581	-1.41408
-310.2658	-1.41519
-311.2535	-1.414957
-312.2676	-1.415724
-313.265	-1.415868
-314.2636	-1.415298
-315.2947	-1.416292
-316.2802	-1.415365
-317.2997	-1.414588
-318.2999	-1.415598
-319.2793	-1.416014
-320.2946	-1.416017
-321.296	-1.416625
-322.2893	-1.41481
-323.32	-1.41536
-324.3201	-1.415291
-325.3393	-1.413727
-326.3402	-1.414485
-327.3116	-1.412754
-328.3105	-1.411735
-329.2822	-1.411861
-330.2834	-1.40996
-331.311	-1.409336
-332.3126	-1.40942
-333.3161	-1.408511
-334.303	-1.40937
-335.2693	-1.408911
-336.2646	-1.408234
-337.2721	-1.408734
-338.2798	-1.408295
-339.2883	-1.40821
-340.2933	-1.407418
-341.2942	-1.405944
-342.2946	-1.404435
-343.2901	-1.402306
-344.2691	-1.401873
-345.2603	-1.40086
-346.2599	-1.400243
-347.2645	-1.401736
-348.2675	-1.400736
-349.2689	-1.399711
-350.2798	-1.398673
-351.2707	-1.397108
-352.2768	-1.396654
-353.2758	-1.397388
-354.2588	-1.397985
-355.2746	-1.397555
-356.2719	-1.397323
-357.274	-1.396667
-358.2806	-1.395715
-359.2625	-1.394791
-360.2617	-1.395303
-361.2499	-1.395043
-362.2465	-1.394437
-363.2585	-1.394499
-364.2623	-1.392773
-365.2686	-1.392479
-366.2791	-1.39334
-367.2801	-1.392761
-368.2763	-1.39128
-369.2846	-1.389722
-370.2556	-1.388435
-371.2418	-1.388519
-372.2429	-1.391076
-373.2328	-1.393224
-374.2574	-1.395056
-375.2691	-1.3956
-376.2795	-1.395616
-377.2863	-1.395294
-378.2761	-1.394334
-379.2687	-1.395696
-380.2722	-1.395508
-381.2627	-1.395525
-382.2625	-1.39606
-383.2834	-1.394496
-384.2454	-1.394405
-385.2422	-1.395314
-386.239	-1.394801
-387.2071	-1.394431
-388.2332	-1.394424
-389.235	-1.394476
-390.2476	-1.395835
-391.2407	-1.397662
-392.2448	-1.400022
-393.249	-1.401515
-394.2404	-1.401593
-395.2574	-1.402449
-396.2476	-1.402097
-397.2245	-1.402263
-398.2236	-1.404315
-399.2172	-1.405401
-400.2205	-1.40679
-401.2576	-1.408057
-402.2424	-1.408145
-403.2466	-1.4084
-404.2375	-1.408352
-405.2249	-1.408789
-406.2473	-1.409271
-407.2484	-1.409943
-408.2213	-1.41217
-409.2023	-1.413274
-410.1692	-1.415122
-411.1471	-1.418574
-412.1678	-1.419888
-413.1745	-1.421645
-414.204	-1.422976
-415.2307	-1.422988
-416.2486	-1.424226
-417.2655	-1.425697
-418.2759	-1.427349
-419.278	-1.429114
-420.277	-1.430892
-421.2636	-1.431925
-422.2573	-1.433568
-423.2571	-1.434804
-424.2517	-1.43642
-425.2594	-1.438922
-426.2468	-1.44029
-427.2655	-1.443139
-428.2564	-1.444773
-429.2589	-1.446497
-430.2729	-1.449738
-431.2539	-1.450558
-432.2642	-1.452636
-433.2521	-1.454016
-434.2403	-1.454459
-435.2302	-1.456908
-436.2375	-1.458361
-437.2511	-1.460944
-438.2585	-1.463597
-439.2585	-1.465893
-440.2584	-1.46869
-441.2684	-1.470393
-442.2575	-1.471537
-443.2722	-1.472591
-444.277	-1.474487
-445.2729	-1.476592
-446.2891	-1.47956
-447.2896	-1.482235
-448.2817	-1.484157
-449.2721	-1.487005
-450.2691	-1.489307
-451.2723	-1.49164
-452.2799	-1.49349
-453.2792	-1.494893
-454.2711	-1.497212
-455.2492	-1.498768
-456.2574	-1.501973
-457.2633	-1.504576
-458.261	-1.506453
-459.2776	-1.509868
-460.2513	-1.511029
-461.2392	-1.512437
-462.2405	-1.515489
-463.2306	-1.517957
-464.2451	-1.52092
-465.246	-1.524767
-466.2736	-1.527346
-467.2782	-1.529715
-468.2711	-1.532453
-469.275	-1.534391
-470.261	-1.536201
-471.2658	-1.537258
-472.2524	-1.540144
-473.2605	-1.541853
-474.2278	-1.544299
-475.2182	-1.548714
-476.2449	-1.550079
-477.2346	-1.552584
-478.2714	-1.555897
-479.285	-1.557607
-480.2872	-1.561187
-481.2982	-1.565057
-482.296	-1.567189
-483.3074	-1.571136
-484.2938	-1.573507
-485.2703	-1.575526
-486.2586	-1.578658
-487.2263	-1.580713
-488.2181	-1.582242
-489.2362	-1.585374
-490.2178	-1.587388
-491.2271	-1.589891
-492.2364	-1.593572
-493.2205	-1.596002
-494.2411	-1.59908
-495.2155	-1.601388
-496.2033	-1.604062
-497.2169	-1.60642
-498.2062	-1.60891
-499.2258	-1.612098
-500.237	-1.615798
-501.2385	-1.619823
-502.2639	-1.623345
-503.2691	-1.625794
-504.2839	-1.62884
-505.2874	-1.631495
-506.2595	-1.633687
-507.2513	-1.637402
-508.2392	-1.639272
-509.2315	-1.641447
-510.2442	-1.644934
-511.2431	-1.646978
-512.216	-1.649592
-513.2014	-1.652525
-514.1927	-1.655016
-515.2142	-1.657534
-516.2243	-1.659614
-517.2461	-1.662525
-518.2442	-1.665609
-519.233	-1.668642
-520.2415	-1.673099
-521.2513	-1.676243
-522.2524	-1.678887
-523.2609	-1.682493
-524.2719	-1.685312
-525.2465	-1.687793
-526.2676	-1.690963
-527.2778	-1.693455
-528.2886	-1.695761
-529.3076	-1.698793
-530.3082	-1.701421
-531.2964	-1.704026
-532.2866	-1.707001
-533.2881	-1.70957
-534.2856	-1.711367
-535.2791	-1.712703
-536.2621	-1.715307
-537.2512	-1.717655
-538.2363	-1.721653
-539.2365	-1.726301
-540.2457	-1.729735
-541.2596	-1.734601
-542.2711	-1.737669
-543.2764	-1.7404
-544.283	-1.743198
-545.2584	-1.745087
-546.2457	-1.746579
-547.2377	-1.748721
-548.2402	-1.750872
-549.2546	-1.752414
-550.2557	-1.755596
-551.244	-1.758649
-552.226	-1.762248
-553.2272	-1.764854
-554.2192	-1.766487
-555.2419	-1.768712
-556.2542	-1.77152
-557.2255	-1.775081
-558.2358	-1.780789
-559.241	-1.78526
-560.2253	-1.787551
-561.2573	-1.791122
-562.255	-1.792758
-563.2332	-1.794742
-564.2198	-1.797192
-565.1992	-1.799934
-566.2007	-1.802258
-567.2076	-1.804822
-568.2163	-1.807792
-569.2457	-1.810409
-570.2491	-1.812226
-571.2303	-1.815223
-572.2476	-1.816595
-573.2244	-1.8175
-574.2215	-1.821115
-575.2499	-1.823346
-576.2419	-1.827134
-577.2385	-1.832413
-578.2456	-1.836396
-579.2305	-1.840583
-580.2303	-1.844758
-581.252	-1.847701
-582.2468	-1.850807
-583.252	-1.85337
-584.2571	-1.855827
-585.2531	-1.857696
-586.2388	-1.859532
-587.2298	-1.861909
-588.2236	-1.864341
-589.1825	-1.866739
-590.1899	-1.869516
-591.1973	-1.871066
-592.201	-1.872486
-593.2499	-1.875148
-594.2717	-1.877904
-595.2617	-1.881345
-596.2661	-1.884827
-597.2427	-1.88799
-598.2111	-1.891206
-598.726	-1.87418
-598.7396	-1.853172
-598.2579	-1.828621
-597.2758	-1.800448
-596.2979	-1.789938
-595.2995	-1.780101
-594.306	-1.769407
-593.3044	-1.759936
-592.2797	-1.750294
-591.2584	-1.742517
-590.2425	-1.736152
-589.2491	-1.728942
-588.2706	-1.722982
-587.2813	-1.715138
-586.3082	-1.706939
-585.324	-1.699196
-584.3139	-1.690696
-583.3171	-1.683134
-582.3106	-1.676757
-581.3097	-1.670115
-580.2955	-1.66358
-579.307	-1.657234
-578.2969	-1.650503
-577.2916	-1.645131
-576.3171	-1.638996
-575.33	-1.632569
-574.3367	-1.624665
-573.3324	-1.614447
-572.3261	-1.606279
-571.3052	-1.597518
-570.2936	-1.590175
-569.288	-1.584522
-568.2736	-1.577235
-567.2481	-1.570825
-566.2413	-1.566497
-565.2529	-1.562465
-564.2664	-1.559578
-563.2938	-1.5567
-562.3148	-1.551938
-561.327	-1.547573
-560.314	-1.542817
-559.318	-1.538692
-558.3224	-1.535359
-557.3108	-1.530454
-556.3459	-1.524407
-555.3481	-1.517407
-554.3456	-1.509539
-553.3347	-1.503044
-552.312	-1.497618
-551.3052	-1.493306
-550.3063	-1.488881
-549.3217	-1.484016
-548.3395	-1.480746
-547.3311	-1.477105
-546.3216	-1.473563
-545.3052	-1.468746
-544.2869	-1.459286
-543.2929	-1.448563
-542.2952	-1.43686
-541.2877	-1.425351
-540.289	-1.415603
-539.2925	-1.407301
-538.2885	-1.401406
-537.3125	-1.398677
-536.3199	-1.400088
-535.3406	-1.403028
-534.334	-1.404461
-533.3342	-1.404596
-532.3349	-1.402395
-531.3154	-1.398942
-530.3357	-1.396199
-529.3275	-1.394797
-528.3091	-1.393606
-527.2982	-1.392546
-526.2764	-1.39088
-525.2795	-1.386394
-524.2978	-1.381608
-523.3132	-1.374035
-522.3334	-1.365189
-521.3394	-1.35638
-520.3353	-1.346806
-519.3226	-1.340199
-518.3103	-1.334289
-517.308	-1.330278
-516.2988	-1.328238
-515.2988	-1.327188
-514.2908	-1.327648
-513.2864	-1.325531
-512.2915	-1.321125
-511.2953	-1.314438
-510.3075	-1.305732
-509.2904	-1.297621
-508.2795	-1.292188
-507.2884	-1.287754
-506.2765	-1.284781
-505.3018	-1.283341
-504.2973	-1.280847
-503.2749	-1.278205
-502.2845	-1.275981
-501.2652	-1.272362
-500.2885	-1.268175
-499.3053	-1.263564
-498.3234	-1.259481
-497.3301	-1.255316
-496.3152	-1.250532
-495.3183	-1.246071
-494.301	-1.240055
-493.3107	-1.234084
-492.3269	-1.229846
-491.3187	-1.225735
-490.3006	-1.222319
-489.3047	-1.220101
-488.2934	-1.217076
-487.3043	-1.213242
-486.3351	-1.209428
-485.3248	-1.204685
-484.3423	-1.199537
-483.3354	-1.194875
-482.3238	-1.190172
-481.34	-1.186438
-480.3317	-1.182991
-479.3412	-1.18028
-478.3578	-1.177588
-477.3531	-1.173931
-476.3426	-1.171753
-475.3296	-1.16828
-474.3027	-1.164458
-473.2876	-1.160846
-472.2957	-1.155257
-471.2888	-1.150949
-470.291	-1.147141
-469.2918	-1.143467
-468.3057	-1.138838
-467.3308	-1.134868
-466.3411	-1.130531
-465.3393	-1.126892
-464.3104	-1.124869
-463.2936	-1.121495
-462.2962	-1.118711
-461.2883	-1.114338
-460.2842	-1.110617
-459.2811	-1.106541
-458.2691	-1.102437
-457.2988	-1.09922
-456.3178	-1.093019
-455.3167	-1.087675
-454.3218	-1.083219
-453.3079	-1.079983
-452.3109	-1.079759
-451.3123	-1.078744
-450.3302	-1.076619
-449.3215	-1.073856
-448.3322	-1.071235
-447.3567	-1.068605
-446.3451	-1.065505
-445.3553	-1.062395
-444.3481	-1.058691
-443.3286	-1.055238
-442.295	-1.052164
-441.2856	-1.049455
-440.2754	-1.045795
-439.2779	-1.042754
-438.3057	-1.040222
-437.2998	-1.036157
-436.3123	-1.03322
-435.3005	-1.030249
-434.2966	-1.025353
-433.3151	-1.020861
-432.3121	-1.015998
-431.3236	-1.011493
-430.3201	-1.008992
-429.3094	-1.006999
-428.3181	-1.004735
-427.3271	-1.002135
-426.3316	-0.998698
-425.3303	-0.9950256
-424.3091	-0.991403
-423.3085	-0.9857724
-422.3168	-0.9817365
-421.3191	-0.9789059
-420.331	-0.9747065
-419.3149	-0.9730984
-418.2977	-0.9695415
-417.3	-0.9649026
-416.2992	-0.9619488
-415.2772	-0.9586654
-414.2752	-0.9551762
-413.261	-0.953237
-412.2298	-0.9519919
-411.25	-0.9490713
-410.2617	-0.9489827
-409.2472	-0.9460454
-408.2648	-0.9425404
-407.2612	-0.9396765
-406.2446	-0.9341083
-405.2636	-0.9291133
-404.2696	-0.9229969
-403.288	-0.91912
-402.3118	-0.9170214
-401.3176	-0.9164857
-400.3069	-0.9173692
-399.2802	-0.9175182
-398.2737	-0.9168817
-397.2769	-0.9135647
-396.3025	-0.9098071
-395.3316	-0.9040599
-394.3271	-0.897629
-393.3211	-0.8922328
-392.2939	-0.8867083
-391.268	-0.8819649
-390.2742	-0.8767313
-389.2839	-0.8703314
-388.2916	-0.862273
-387.3059	-0.8583828
-386.3071	-0.8575153
-385.3181	-0.8597062
-384.3347	-0.8637605
-383.3362	-0.8636843
-382.3285	-0.8619934
-381.3177	-0.8591392
-380.3026	-0.8552866
-379.3213	-0.8513856
-378.33	-0.8473911
-377.3434	-0.843729
-376.3561	-0.840468
-375.3228	-0.8378621
-374.3228	-0.8350252
-373.3003	-0.830767
-372.2933	-0.8273396
-371.3188	-0.8222547
-370.3148	-0.8165288
-369.3151	-0.8129731
-368.3164	-0.8072207
-367.3263	-0.8013054
-366.3483	-0.7963073
-365.341	-0.7922446
-364.3445	-0.7930688
-363.3266	-0.7923607
-362.3044	-0.7895758
-361.3026	-0.783852
-360.2906	-0.7743106
-359.2819	-0.7681707
-358.2886	-0.7634323
-357.3143	-0.7598358
-356.339	-0.7557665
-355.3541	-0.7493078
-354.3588	-0.741899
-353.351	-0.7326522
-352.3387	-0.7226289
-351.3251	-0.7187532
-350.3144	-0.7177265
-349.308	-0.7185713
-348.3132	-0.7224733
-347.3396	-0.7225431
-346.3519	-0.7207979
-345.3512	-0.7189175
-344.3425	-0.715185
-343.3185	-0.7095705
-342.3326	-0.7038661
-341.344	-0.6980117
-340.3561	-0.691689
-339.3757	-0.6863901
-338.3634	-0.6808811
-337.3574	-0.6744379
-336.331	-0.6684684
-335.317	-0.6627008
-334.3267	-0.6571956
-333.3171	-0.6511685
-332.343	-0.645785
-331.3496	-0.6400514
-330.3157	-0.6331934
-329.3253	-0.6265231
-328.3202	-0.6198669
-327.3463	-0.6145763
-326.3563	-0.6095808
-325.3706	-0.6043832
-324.3738	-0.5979014
-323.344	-0.5885263
-322.3569	-0.5800444
-321.3524	-0.5719001
-320.3622	-0.5643338
-319.3615	-0.5570963
-318.3358	-0.5488859
-317.3173	-0.5387172
-316.3284	-0.5297
-315.3471	-0.5214795
-314.3585	-0.5130715
-313.376	-0.5067053
-312.3403	-0.4973492
-311.3019	-0.4877368
-310.3013	-0.4783586
-309.3015	-0.468729
-308.2928	-0.4615044
-307.3088	-0.4539434
-306.3153	-0.447228
-305.3063	-0.4387079
-304.316	-0.4288656
-303.3123	-0.4207765
-302.3011	-0.4117067
-301.3077	-0.403453
-300.3281	-0.3958538
-299.3298	-0.3852932
-298.338	-0.3745289
-297.3289	-0.3643543
-296.3119	-0.3528342
-295.325	-0.3419755
-294.3424	-0.3301997
-293.3603	-0.3174085
-292.356	-0.3053553
-291.3486	-0.2933945
-290.3428	-0.2830278
-289.3423	-0.2740893
-288.374	-0.2655825
-287.3723	-0.2566175
-286.3711	-0.2452512
-285.3533	-0.232272
-284.3265	-0.2192296
-283.3325	-0.205929
-282.3284	-0.1924685
-281.3541	-0.1805118
-280.3652	-0.1671234
-279.3747	-0.1546249
-278.3622	-0.1434155
-277.3555	-0.1306311
-276.3564	-0.1190403
-275.3741	-0.1073165
-274.3952	-0.09441455
-273.3926	-0.08062066
-272.3785	-0.06556341
-271.365	-0.0518534
-270.3625	-0.03691126
-269.36	-0.02409638
-268.3782	-0.01238593
-267.369	0.002143911
-266.3504	0.01477524
-265.3596	0.0269719
-264.3542	0.04111052
-263.3487	0.05399835
-262.3388	0.06580178
-261.3287	0.08033484
-260.3261	0.09299809
-259.3146	0.1072305
-258.3162	0.1209558
-257.3232	0.131888
-256.3136	0.1440438
-255.3394	0.1560093
-254.3645	0.1682926
-253.3453	0.1821903
-252.3533	0.1939116
-251.3529	0.2054684
-250.3666	0.2189719
-249.3989	0.2303034
-248.3836	0.2424301
-247.3673	0.2548791
-246.3551	0.2667783
-245.317	0.2804578
-244.3255	0.2935063
-243.3441	0.3047248
-242.3537	0.3149819
-241.36	0.3248937
-240.3527	0.3360668
-239.3341	0.3459385
-238.3322	0.3545865
-237.3302	0.3648205
-236.3349	0.3730324
-235.3363	0.3837045
-234.3123	0.3957091
-233.3369	0.4059355
-232.3564	0.417234
-231.3543	0.427588
-230.3585	0.4398566
-229.3286	0.4509074
-228.3269	0.4624068
-227.3288	0.4727299
-226.3363	0.4788528
-225.3672	0.4833762
-224.3662	0.4874124
-223.3752	0.4912461
-222.3782	0.4951535
-221.3553	0.4992614
-220.3456	0.5022113
-219.3383	0.5037199
-218.3244	0.5058847
-217.3309	0.5101542
-216.3318	0.5158125
-215.3424	0.5232186
-214.329	0.530551
-213.3022	0.5378228
-212.2847	0.5432557
-211.2453	0.5486964
-210.2563	0.5538892
-209.2713	0.5574979
-208.276	0.56141
-207.2751	0.5631716
-206.284	0.565106
-205.2736	0.5683926
-204.2958	0.5713719
-203.3131	0.5739425
-202.3134	0.5764641
-201.3184	0.5769436
-200.2982	0.577378
-199.3057	0.5790806
-198.3228	0.5794647
-197.3256	0.5811592
-196.3386	0.5830507
-195.3396	0.5840914
-194.3209	0.5833853
-193.3271	0.5809873
-192.3164	0.5789539
-191.3189	0.5759162
-190.3263	0.5749221
-189.3329	0.5745848
-188.329	0.5715978
-187.3334	0.5704343
-186.3535	0.5694957
