VvsRef	A	VvsRef1	A1	VvsRef2	A2	VvsRef3	A3	VvsRef4	A4	VvsRef5	A5	VvsRef6	A6	VvsRef7	A7	VvsRef8	A8	VvsRef9	A9
Ru_1mM_F127_100.DTA-Ciclo-1.txt	Ru_1mM_F127_100.DTA-Ciclo-1.txt	Ru_1mM_F127_200.DTA-Ciclo-1.txt	Ru_1mM_F127_200.DTA-Ciclo-1.txt	Ru_1mM_F127_500.DTA-Ciclo-1.txt	Ru_1mM_F127_500.DTA-Ciclo-1.txt	Ru_1mM_F127_1000.DTA-Ciclo-1.txt	Ru_1mM_F127_1000.DTA-Ciclo-1.txt	Ru_1mM_F127_2000.DTA-Ciclo-1.txt	Ru_1mM_F127_2000.DTA-Ciclo-1.txt	Ru_1mM_F127_5000.DTA-Ciclo-1.txt	Ru_1mM_F127_5000.DTA-Ciclo-1.txt	Ru_1mM_F127_10000.DTA-Ciclo-1.txt	Ru_1mM_F127_10000.DTA-Ciclo-1.txt	Ru_1mM_F127_20000.DTA-Ciclo-1.txt	Ru_1mM_F127_20000.DTA-Ciclo-1.txt	Ru_1mM_F127_50000.DTA-Ciclo-1.txt	Ru_1mM_F127_50000.DTA-Ciclo-1.txt	Ru_1mM_F127_100000.DTA-Ciclo-1.txt	Ru_1mM_F127_100000.DTA-Ciclo-1.txt
-0.283913	-4.1336e-06	-0.28389	-4.7023e-06	-0.283907	-6.12341e-06	-0.283876	-7.89721e-06	-0.28396	-1.17032e-05	-0.283998	-1.93125e-05	-0.283848	-2.90767e-05	-0.283698	-4.22326e-05	-0.294792	-5.1152e-05	-0.295993	-6.78399e-05
-0.285917	-4.26061e-06	-0.285903	-4.98621e-06	-0.285902	-6.13848e-06	-0.285912	-8.055e-06	-0.285954	-1.19308e-05	-0.285941	-1.93924e-05	-0.285901	-2.921e-05	-0.285801	-4.35615e-05	-0.30911	-6.78399e-05	-0.295392	-6.78399e-05
-0.287899	-4.38501e-06	-0.287904	-4.99424e-06	-0.2879	-6.3469e-06	-0.287898	-8.20834e-06	-0.287973	-1.21861e-05	-0.288043	-1.96322e-05	-0.287803	-2.97428e-05	-0.287903	-4.4226e-05	-0.307508	-7.78526e-05	-0.287182	-7.78526e-05
-0.289912	-4.51011e-06	-0.28991	-5.27979e-06	-0.289898	-6.62747e-06	-0.2899	-8.35918e-06	-0.289992	-1.2347e-05	-0.289966	-1.98786e-05	-0.290256	-3.02923e-05	-0.290406	-4.4226e-05	-0.279172	-7.78526e-05	-0.29349	-7.78526e-05
-0.291898	-4.63449e-06	-0.291917	-5.28654e-06	-0.29189	-6.88395e-06	-0.291882	-8.59684e-06	-0.291953	-1.26523e-05	-0.291928	-2.0145e-05	-0.291958	-3.03256e-05	-0.292409	-4.45583e-05	-0.292989	-5.78272e-05	-0.306707	-9.45405e-05
-0.293894	-4.75509e-06	-0.293908	-5.56694e-06	-0.293893	-6.96138e-06	-0.293885	-8.74393e-06	-0.293964	-1.27828e-05	-0.293971	-2.04648e-05	-0.293711	-3.08418e-05	-0.294111	-4.52228e-05	-0.304103	-6.78399e-05	-0.282877	-0.000101216
-0.295908	-4.87861e-06	-0.295917	-5.57311e-06	-0.295912	-6.97055e-06	-0.295904	-8.95228e-06	-0.295975	-1.29992e-05	-0.295933	-2.06979e-05	-0.296364	-3.11082e-05	-0.295713	-4.52228e-05	-0.316719	-8.11902e-05	-0.281375	-7.11775e-05
-0.297926	-4.99841e-06	-0.29793	-5.84816e-06	-0.297921	-7.17918e-06	-0.297935	-9.16604e-06	-0.297994	-1.31519e-05	-0.297996	-2.10042e-05	-0.298316	-3.16743e-05	-0.297916	-4.62195e-05	-0.308609	-0.000101216	-0.304003	-7.78526e-05
-0.299912	-5.11705e-06	-0.2999	-5.85171e-06	-0.299905	-7.45044e-06	-0.299892	-9.36731e-06	-0.299988	-1.3385e-05	-0.300018	-2.08777e-05	-0.299918	-3.15245e-05	-0.300018	-4.62195e-05	-0.303903	-0.000104553	-0.308709	-6.78399e-05
-0.301909	-5.23119e-06	-0.301902	-6.11681e-06	-0.301897	-7.68699e-06	-0.301886	-9.47537e-06	-0.301957	-1.34988e-05	-0.302001	-2.14372e-05	-0.302071	-3.19407e-05	-0.302021	-4.72162e-05	-0.284779	-9.78781e-05	-0.313715	-7.78526e-05
-0.303894	-5.34624e-06	-0.303897	-6.12587e-06	-0.303889	-7.7513e-06	-0.303897	-9.70191e-06	-0.303935	-1.36791e-05	-0.303843	-2.17169e-05	-0.304274	-3.24902e-05	-0.303923	-4.65517e-05	-0.27777	-8.11902e-05	-0.30921	-9.45405e-05
-0.305898	-5.45693e-06	-0.305906	-6.38444e-06	-0.305916	-7.76324e-06	-0.305896	-9.85248e-06	-0.305946	-1.38817e-05	-0.305966	-2.20566e-05	-0.306226	-3.24902e-05	-0.305826	-4.8213e-05	-0.283678	-6.45023e-05	-0.307407	-9.12029e-05
-0.307904	-5.56599e-06	-0.307901	-6.385e-06	-0.3079	-7.95048e-06	-0.307894	-9.97762e-06	-0.30794	-1.40149e-05	-0.307948	-2.22498e-05	-0.307978	-3.27567e-05	-0.307928	-4.8213e-05	-0.318922	-6.45023e-05	-0.320524	-9.78781e-05
-0.309898	-5.6715e-06	-0.309923	-6.63582e-06	-0.309901	-8.20501e-06	-0.309913	-1.01151e-05	-0.309976	-1.42592e-05	-0.309991	-2.2363e-05	-0.309881	-3.33561e-05	-0.310432	-4.88774e-05	-0.311713	-8.45278e-05	-0.312113	-0.000117904
-0.311929	-5.77257e-06	-0.311935	-6.63518e-06	-0.31192	-8.42127e-06	-0.31192	-1.03201e-05	-0.311986	-1.43119e-05	-0.312154	-2.24762e-05	-0.311983	-3.36059e-05	-0.312134	-4.8213e-05	-0.311212	-8.11902e-05	-0.290486	-8.11902e-05
-0.313919	-5.87014e-06	-0.313921	-6.8677e-06	-0.313904	-8.46836e-06	-0.313914	-1.04393e-05	-0.313972	-1.46088e-05	-0.314196	-2.26827e-05	-0.313936	-3.35726e-05	-0.314036	-4.92097e-05	-0.323628	-8.45278e-05	-0.321025	-7.4515e-05
-0.315914	-5.96635e-06	-0.315912	-6.86759e-06	-0.315925	-8.4544e-06	-0.315883	-1.06049e-05	-0.316	-1.4767e-05	-0.316059	-2.31156e-05	-0.316139	-3.43052e-05	-0.315638	-4.92097e-05	-0.298697	-9.45405e-05	-0.324429	-9.78781e-05
-0.317902	-6.05302e-06	-0.317908	-7.08738e-06	-0.317911	-8.62705e-06	-0.317902	-1.07843e-05	-0.317944	-1.49807e-05	-0.318061	-2.34553e-05	-0.317791	-3.44051e-05	-0.318241	-5.08709e-05	-0.338547	-7.11775e-05	-0.32533	-9.12029e-05
-0.319899	-6.13991e-06	-0.319904	-7.08129e-06	-0.319907	-8.86012e-06	-0.319896	-1.09434e-05	-0.319955	-1.51084e-05	-0.319943	-2.33687e-05	-0.320244	-3.44717e-05	-0.320044	-5.05387e-05	-0.312914	-8.78654e-05	-0.320224	-0.000107891
-0.321928	-6.22149e-06	-0.32193	-7.28475e-06	-0.321926	-9.05103e-06	-0.321924	-1.10074e-05	-0.321957	-1.5347e-05	-0.322246	-2.36218e-05	-0.321846	-3.5271e-05	-0.322547	-5.12031e-05	-0.32533	-8.78654e-05	-0.321125	-9.45405e-05
-0.323932	-6.29765e-06	-0.323923	-7.27545e-06	-0.323927	-9.06444e-06	-0.323931	-1.11896e-05	-0.323985	-1.55108e-05	-0.324009	-2.39082e-05	-0.323999	-3.51544e-05	-0.324249	-5.05387e-05	-0.334942	-0.000101216	-0.336043	-0.000121241
-0.325926	-6.36995e-06	-0.325926	-7.46474e-06	-0.325929	-9.03347e-06	-0.325925	-1.12841e-05	-0.325971	-1.5619e-05	-0.325911	-2.40414e-05	-0.326051	-3.5221e-05	-0.326151	-5.15354e-05	-0.305004	-8.11902e-05	-0.322827	-0.000124579
-0.327933	-6.43933e-06	-0.327922	-7.45107e-06	-0.327925	-9.18695e-06	-0.327923	-1.13624e-05	-0.327932	-1.58493e-05	-0.328174	-2.41213e-05	-0.328504	-3.5937e-05	-0.327853	-5.08709e-05	-0.340749	-9.45405e-05	-0.305605	-0.000101216
-0.329924	-6.50141e-06	-0.329922	-7.62108e-06	-0.329919	-9.39099e-06	-0.329913	-1.14584e-05	-0.329951	-1.59132e-05	-0.330056	-2.45743e-05	-0.329956	-3.58205e-05	-0.329956	-5.28644e-05	-0.332639	-8.11902e-05	-0.337345	-8.78654e-05
-0.331925	-6.55871e-06	-0.331922	-7.60536e-06	-0.331916	-9.54287e-06	-0.331907	-1.16145e-05	-0.33197	-1.61324e-05	-0.332019	-2.46275e-05	-0.331959	-3.61202e-05	-0.331858	-5.18676e-05	-0.344054	-9.12029e-05	-0.334241	-0.000104553
-0.333917	-6.61027e-06	-0.333928	-7.75353e-06	-0.333908	-9.52523e-06	-0.333918	-1.16672e-05	-0.333956	-1.61713e-05	-0.334001	-2.46808e-05	-0.333961	-3.637e-05	-0.334061	-5.21999e-05	-0.328334	-0.000104553	-0.342051	-0.000107891
-0.33593	-6.65814e-06	-0.335944	-7.73695e-06	-0.335927	-9.47009e-06	-0.335925	-1.17851e-05	-0.335975	-1.63045e-05	-0.335944	-2.47807e-05	-0.336164	-3.637e-05	-0.336364	-5.25321e-05	-0.348059	-7.78526e-05	-0.335543	-0.000111228
-0.337931	-6.70051e-06	-0.337938	-7.8666e-06	-0.337923	-9.59718e-06	-0.33794	-1.19018e-05	-0.337978	-1.6335e-05	-0.338046	-2.50405e-05	-0.338016	-3.68195e-05	-0.338267	-5.35289e-05	-0.329836	-9.12029e-05	-0.345455	-0.000114566
-0.33993	-6.73766e-06	-0.339932	-7.84534e-06	-0.339924	-9.76324e-06	-0.339917	-1.19926e-05	-0.33998	-1.64793e-05	-0.340109	-2.52203e-05	-0.340119	-3.69694e-05	-0.339869	-5.31966e-05	-0.34105	-9.45405e-05	-0.349761	-0.000134591
-0.341927	-6.7701e-06	-0.341927	-7.95549e-06	-0.341922	-9.88151e-06	-0.341928	-1.19925e-05	-0.342008	-1.64821e-05	-0.341991	-2.53868e-05	-0.341971	-3.72025e-05	-0.342572	-5.31966e-05	-0.354166	-0.000101216	-0.326832	-0.000127916
-0.34392	-6.79596e-06	-0.343933	-7.93163e-06	-0.343916	-9.82859e-06	-0.343927	-1.21048e-05	-0.34401	-1.65765e-05	-0.343934	-2.54201e-05	-0.344024	-3.73857e-05	-0.344574	-5.45256e-05	-0.318221	-8.78654e-05	-0.331237	-0.000101216
-0.345952	-6.81926e-06	-0.345945	-8.02116e-06	-0.345952	-9.75039e-06	-0.345942	-1.21392e-05	-0.345963	-1.66597e-05	-0.346116	-2.55467e-05	-0.345776	-3.7369e-05	-0.345976	-5.51901e-05	-0.356669	-0.000104553	-0.357771	-0.000111228
-0.347936	-6.83532e-06	-0.347933	-7.99213e-06	-0.34794	-9.85088e-06	-0.347948	-1.21614e-05	-0.347998	-1.66736e-05	-0.347959	-2.56533e-05	-0.348079	-3.78686e-05	-0.347879	-5.41933e-05	-0.347358	-8.78654e-05	-0.348659	-0.000107891
-0.34994	-6.84857e-06	-0.349938	-8.06522e-06	-0.34994	-9.98846e-06	-0.349922	-1.21897e-05	-0.350018	-1.67901e-05	-0.349981	-2.58065e-05	-0.350232	-3.77853e-05	-0.350382	-5.58546e-05	-0.354266	-0.000104553	-0.353365	-0.000117904
-0.351934	-6.85589e-06	-0.351935	-8.03472e-06	-0.35193	-1.00669e-05	-0.35192	-1.22881e-05	-0.351962	-1.67624e-05	-0.352044	-2.59064e-05	-0.351934	-3.80351e-05	-0.351984	-5.55223e-05	-0.355568	-0.000114566	-0.355668	-0.000114566
-0.353944	-6.8598e-06	-0.353933	-8.08436e-06	-0.353929	-9.98387e-06	-0.353927	-1.22804e-05	-0.353989	-1.69178e-05	-0.353866	-2.60262e-05	-0.353986	-3.83348e-05	-0.353986	-5.58546e-05	-0.372589	-9.12029e-05	-0.36518	-0.000131254
-0.355935	-6.8583e-06	-0.355921	-8.05333e-06	-0.355933	-9.88116e-06	-0.355929	-1.23304e-05	-0.355992	-1.69372e-05	-0.355989	-2.60729e-05	-0.355989	-3.82349e-05	-0.355789	-5.58546e-05	-0.351363	-9.45405e-05	-0.366482	-0.000144604
-0.35792	-6.85219e-06	-0.357913	-8.08781e-06	-0.357926	-9.95783e-06	-0.357919	-1.23715e-05	-0.357944	-1.70177e-05	-0.358011	-2.61528e-05	-0.357891	-3.84014e-05	-0.357991	-5.58546e-05	-0.364279	-9.45405e-05	-0.34125	-0.000131254
-0.359926	-6.84301e-06	-0.359929	-8.05303e-06	-0.359924	-1.00652e-05	-0.359913	-1.23947e-05	-0.359972	-1.70205e-05	-0.360134	-2.65058e-05	-0.359994	-3.84347e-05	-0.359794	-5.61868e-05	-0.369886	-0.000101216	-0.355168	-0.000114566
-0.361947	-6.83036e-06	-0.361942	-8.06989e-06	-0.361937	-1.01061e-05	-0.361928	-1.23151e-05	-0.362008	-1.71232e-05	-0.362137	-2.61928e-05	-0.362096	-3.86512e-05	-0.362096	-5.6519e-05	-0.342051	-0.000111228	-0.364579	-0.000114566
-0.363954	-6.81297e-06	-0.363947	-8.03644e-06	-0.363939	-9.99485e-06	-0.36396	-1.2369e-05	-0.363985	-1.71454e-05	-0.363859	-2.64392e-05	-0.364099	-3.88843e-05	-0.364199	-5.58546e-05	-0.379799	-0.000104553	-0.372189	-0.000107891
-0.36595	-6.79339e-06	-0.365946	-8.04019e-06	-0.365934	-9.87296e-06	-0.365929	-1.23378e-05	-0.366021	-1.7137e-05	-0.365881	-2.62727e-05	-0.366051	-3.90175e-05	-0.366302	-5.68513e-05	-0.365781	-9.78781e-05	-0.369986	-0.000124579
-0.367944	-6.76857e-06	-0.367938	-8.00363e-06	-0.367932	-9.93318e-06	-0.367936	-1.23104e-05	-0.367965	-1.71842e-05	-0.367944	-2.66723e-05	-0.368104	-3.92673e-05	-0.368104	-5.6519e-05	-0.377396	-9.78781e-05	-0.368985	-0.000134591
-0.36994	-6.74129e-06	-0.369933	-7.9873e-06	-0.369934	-1.00071e-05	-0.369926	-1.22879e-05	-0.369993	-1.71343e-05	-0.370127	-2.62194e-05	-0.369956	-3.90008e-05	-0.370207	-5.75158e-05	-0.371288	-0.000114566	-0.381	-0.000134591
-0.37195	-6.71051e-06	-0.371945	-7.95649e-06	-0.371918	-1.0018e-05	-0.371924	-1.23375e-05	-0.372004	-1.71814e-05	-0.371909	-2.64725e-05	-0.371809	-3.92007e-05	-0.372109	-5.68513e-05	-0.38901	-8.78654e-05	-0.375393	-0.000147942
-0.37394	-6.67661e-06	-0.373945	-7.92518e-06	-0.373935	-9.88665e-06	-0.37396	-1.22776e-05	-0.373981	-1.70843e-05	-0.373911	-2.66657e-05	-0.373861	-3.90175e-05	-0.374112	-5.75158e-05	-0.359974	-9.45405e-05	-0.353465	-0.000121241
-0.37594	-6.64048e-06	-0.375953	-7.89485e-06	-0.375936	-9.75594e-06	-0.375946	-1.22822e-05	-0.376025	-1.70649e-05	-0.376034	-2.6679e-05	-0.376164	-3.89509e-05	-0.375914	-5.75158e-05	-0.3812	-0.000104553	-0.382902	-0.000114566
-0.377958	-6.60383e-06	-0.37794	-7.85126e-06	-0.377944	-9.80282e-06	-0.377936	-1.22582e-05	-0.378011	-1.69761e-05	-0.377876	-2.65724e-05	-0.378117	-3.9234e-05	-0.377916	-5.81803e-05	-0.387208	-0.000114566	-0.390011	-0.000134591
-0.379947	-6.56212e-06	-0.379944	-7.82298e-06	-0.379951	-9.8581e-06	-0.379951	-1.22249e-05	-0.379997	-1.69955e-05	-0.379899	-2.64259e-05	-0.380269	-3.93672e-05	-0.379919	-5.75158e-05	-0.370787	-9.45405e-05	-0.384605	-0.000127916
-0.381944	-6.52037e-06	-0.381941	-7.76678e-06	-0.381941	-9.83935e-06	-0.381937	-1.21033e-05	-0.382	-1.68678e-05	-0.381881	-2.64725e-05	-0.382072	-3.94837e-05	-0.382122	-5.81803e-05	-0.383203	-0.000114566	-0.386207	-0.000134591
-0.383932	-6.47586e-06	-0.383944	-7.7422e-06	-0.383921	-9.69386e-06	-0.383935	-1.21042e-05	-0.383994	-1.68345e-05	-0.383904	-2.65524e-05	-0.383974	-3.93172e-05	-0.383924	-5.7848e-05	-0.390512	-9.12029e-05	-0.386507	-0.000131254
-0.385952	-6.43161e-06	-0.38594	-7.67436e-06	-0.385934	-9.55558e-06	-0.385946	-1.20269e-05	-0.385996	-1.67985e-05	-0.386047	-2.64658e-05	-0.385626	-3.93838e-05	-0.386127	-5.81803e-05	-0.392515	-0.000104553	-0.400625	-0.000141267
-0.387953	-6.38436e-06	-0.38795	-7.65133e-06	-0.387938	-9.58781e-06	-0.387965	-1.19623e-05	-0.388024	-1.66902e-05	-0.388009	-2.64925e-05	-0.387779	-3.95503e-05	-0.387929	-5.7848e-05	-0.372289	-0.000114566	-0.383804	-0.000147942
-0.389956	-6.33629e-06	-0.38995	-7.57538e-06	-0.38996	-9.62851e-06	-0.389943	-1.19244e-05	-0.389993	-1.67069e-05	-0.389992	-2.64259e-05	-0.390032	-3.96336e-05	-0.390332	-5.81803e-05	-0.406632	-0.000101216	-0.368484	-0.000121241
-0.391935	-6.28616e-06	-0.391944	-7.55313e-06	-0.391933	-9.59691e-06	-0.391954	-1.19444e-05	-0.392004	-1.65709e-05	-0.391974	-2.63992e-05	-0.391884	-3.96003e-05	-0.392134	-5.81803e-05	-0.393716	-0.000107891	-0.401526	-0.000127916
-0.393944	-6.23682e-06	-0.393943	-7.46993e-06	-0.39395	-9.4412e-06	-0.39396	-1.18572e-05	-0.394031	-1.66236e-05	-0.393957	-2.62194e-05	-0.394537	-3.9567e-05	-0.394337	-5.7848e-05	-0.400525	-0.000107891	-0.400324	-0.000134591
-0.395932	-6.18597e-06	-0.395939	-7.45268e-06	-0.395938	-9.29869e-06	-0.395921	-1.18187e-05	-0.395992	-1.65431e-05	-0.395999	-2.6306e-05	-0.396289	-3.94504e-05	-0.396139	-5.7848e-05	-0.386207	-0.000117904	-0.406032	-0.000134591
-0.397964	-6.13441e-06	-0.397972	-7.36315e-06	-0.397953	-9.33105e-06	-0.397982	-1.17716e-05	-0.398003	-1.65154e-05	-0.398062	-2.6286e-05	-0.397741	-3.9567e-05	-0.398042	-5.88448e-05	-0.408435	-8.78654e-05	-0.395318	-0.000151279
-0.399962	-6.0828e-06	-0.39996	-7.35051e-06	-0.399939	-9.36411e-06	-0.399951	-1.17044e-05	-0.400022	-1.64349e-05	-0.400004	-2.58331e-05	-0.400044	-3.92839e-05	-0.400144	-5.75158e-05	-0.399824	-0.000111228	-0.407233	-0.000137929
-0.401966	-6.03111e-06	-0.401962	-7.25439e-06	-0.401952	-9.31925e-06	-0.401946	-1.15555e-05	-0.402008	-1.64405e-05	-0.401967	-2.61062e-05	-0.401897	-3.85346e-05	-0.402147	-5.88448e-05	-0.400625	-0.000107891	-0.414742	-0.000154617
-0.403966	-5.97927e-06	-0.403966	-7.24428e-06	-0.403952	-9.15313e-06	-0.403944	-1.1532e-05	-0.404011	-1.63489e-05	-0.404149	-2.59996e-05	-0.403749	-3.93006e-05	-0.404049	-5.75158e-05	-0.407934	-0.000121241	-0.386507	-0.000154617
-0.405943	-5.92587e-06	-0.405936	-7.14147e-06	-0.405955	-9.01416e-06	-0.405946	-1.14534e-05	-0.406013	-1.62684e-05	-0.405952	-2.59463e-05	-0.405801	-3.89342e-05	-0.405952	-5.81803e-05	-0.392414	-8.78654e-05	-0.386807	-0.000137929
-0.407941	-5.87399e-06	-0.407949	-7.13563e-06	-0.407938	-9.04465e-06	-0.407966	-1.13729e-05	-0.407982	-1.62296e-05	-0.407994	-2.554e-05	-0.408054	-3.93505e-05	-0.407954	-5.75158e-05	-0.420249	-0.000101216	-0.415844	-0.000124579
-0.409955	-5.82209e-06	-0.409935	-7.02965e-06	-0.409933	-9.07215e-06	-0.409935	-1.13235e-05	-0.409976	-1.60991e-05	-0.410097	-2.554e-05	-0.409756	-3.90008e-05	-0.410057	-5.7848e-05	-0.411639	-0.000117904	-0.414042	-0.000127916
-0.411967	-5.7719e-06	-0.411966	-7.03068e-06	-0.41195	-9.02277e-06	-0.411962	-1.13306e-05	-0.412054	-1.60908e-05	-0.412059	-2.55667e-05	-0.411759	-3.82515e-05	-0.411959	-5.75158e-05	-0.422853	-0.000107891	-0.421952	-0.000127916
-0.41396	-5.72084e-06	-0.413961	-6.91978e-06	-0.41395	-8.86227e-06	-0.413919	-1.12294e-05	-0.414023	-1.59049e-05	-0.413942	-2.52203e-05	-0.414512	-3.83515e-05	-0.414262	-5.7848e-05	-0.390111	-0.000104553	-0.417346	-0.000137929
-0.415946	-5.67054e-06	-0.415954	-6.9262e-06	-0.415951	-8.72733e-06	-0.415955	-1.11937e-05	-0.416017	-1.58577e-05	-0.416064	-2.53469e-05	-0.415814	-3.81516e-05	-0.415964	-5.71835e-05	-0.425055	-0.000104553	-0.416645	-0.000141267
-0.417949	-5.62092e-06	-0.417948	-6.8105e-06	-0.417947	-8.76109e-06	-0.417953	-1.11302e-05	-0.418003	-1.57217e-05	-0.418027	-2.52869e-05	-0.418067	-3.86179e-05	-0.418267	-5.7848e-05	-0.418547	-0.000107891	-0.433566	-0.000151279
-0.419949	-5.57102e-06	-0.41995	-6.82453e-06	-0.419941	-8.78512e-06	-0.419935	-1.10601e-05	-0.420014	-1.56773e-05	-0.419889	-2.50871e-05	-0.419969	-3.78353e-05	-0.42017	-5.71835e-05	-0.42906	-0.000107891	-0.417546	-0.00016463
-0.421946	-5.52433e-06	-0.421948	-6.70802e-06	-0.421923	-8.73365e-06	-0.421946	-1.09119e-05	-0.422017	-1.55135e-05	-0.421932	-2.48207e-05	-0.422072	-3.75689e-05	-0.422172	-5.81803e-05	-0.39672	-0.000107891	-0.398822	-0.000137929
-0.423964	-5.47474e-06	-0.42396	-6.72227e-06	-0.423942	-8.57031e-06	-0.423961	-1.08892e-05	-0.424036	-1.54719e-05	-0.423914	-2.47674e-05	-0.424475	-3.80351e-05	-0.424175	-5.68513e-05	-0.446082	-9.78781e-05	-0.433967	-0.000134591
-0.425972	-5.42977e-06	-0.425968	-6.60487e-06	-0.425951	-8.44766e-06	-0.425934	-1.08046e-05	-0.426013	-1.5372e-05	-0.426057	-2.46609e-05	-0.425777	-3.74023e-05	-0.426177	-5.71835e-05	-0.431063	-0.000121241	-0.426157	-0.000141267
-0.42796	-5.38358e-06	-0.427961	-6.62415e-06	-0.427947	-8.48378e-06	-0.427932	-1.07338e-05	-0.427982	-1.52804e-05	-0.428059	-2.47541e-05	-0.42838	-3.76188e-05	-0.427979	-5.71835e-05	-0.437571	-0.000101216	-0.435669	-0.000147942
-0.429955	-5.33825e-06	-0.429971	-6.50651e-06	-0.429977	-8.51357e-06	-0.429939	-1.06875e-05	-0.430018	-1.52638e-05	-0.429882	-2.44943e-05	-0.429882	-3.76022e-05	-0.430082	-5.71835e-05	-0.41244	-0.000124579	-0.429561	-0.000141267
-0.431959	-5.2951e-06	-0.431965	-6.52915e-06	-0.431942	-8.45773e-06	-0.431979	-1.07053e-05	-0.432021	-1.51222e-05	-0.432064	-2.4521e-05	-0.431934	-3.72025e-05	-0.431884	-5.6519e-05	-0.447784	-9.78781e-05	-0.433166	-0.000147942
-0.433944	-5.25306e-06	-0.433962	-6.41275e-06	-0.433952	-8.30467e-06	-0.433932	-1.06114e-05	-0.434015	-1.51417e-05	-0.434027	-2.4108e-05	-0.434187	-3.74856e-05	-0.433987	-5.68513e-05	-0.438873	-0.000114566	-0.451689	-0.000161292
-0.435955	-5.20829e-06	-0.435962	-6.43975e-06	-0.43594	-8.19188e-06	-0.435938	-1.05835e-05	-0.436018	-1.50584e-05	-0.43617	-2.41014e-05	-0.43619	-3.70693e-05	-0.435889	-5.61868e-05	-0.442277	-0.000107891	-0.421451	-0.000161292
-0.437954	-5.16894e-06	-0.437967	-6.32263e-06	-0.437957	-8.2323e-06	-0.437957	-1.05288e-05	-0.43802	-1.50362e-05	-0.438032	-2.4168e-05	-0.438042	-3.71859e-05	-0.438092	-5.61868e-05	-0.423654	-0.000114566	-0.430763	-0.000137929
-0.439962	-5.13004e-06	-0.439975	-6.3543e-06	-0.439975	-8.26258e-06	-0.439956	-1.04482e-05	-0.440023	-1.49363e-05	-0.440015	-2.39482e-05	-0.440095	-3.69528e-05	-0.439894	-5.55223e-05	-0.457296	-0.000101216	-0.450988	-0.000137929
-0.44197	-5.09037e-06	-0.441969	-6.23527e-06	-0.441958	-8.21292e-06	-0.441958	-1.03183e-05	-0.442033	-1.49474e-05	-0.441997	-2.38483e-05	-0.441897	-3.66697e-05	-0.442197	-5.61868e-05	-0.448084	-9.78781e-05	-0.440575	-0.000137929
-0.443976	-5.05426e-06	-0.443966	-6.27355e-06	-0.443971	-8.07097e-06	-0.443957	-1.0302e-05	-0.444053	-1.48558e-05	-0.4441	-2.37417e-05	-0.444	-3.63533e-05	-0.4442	-5.48578e-05	-0.453191	-0.000107891	-0.45239	-0.000151279
-0.445968	-5.01828e-06	-0.445962	-6.15679e-06	-0.445961	-7.96277e-06	-0.445951	-1.02307e-05	-0.446022	-1.47726e-05	-0.445962	-2.36818e-05	-0.446102	-3.61868e-05	-0.446403	-5.55223e-05	-0.430462	-0.000111228	-0.447884	-0.000151279
-0.447955	-4.98338e-06	-0.447953	-6.19787e-06	-0.447943	-8.00993e-06	-0.447933	-1.01789e-05	-0.447983	-1.47226e-05	-0.448005	-2.3422e-05	-0.448255	-3.63367e-05	-0.448205	-5.51901e-05	-0.463804	-9.45405e-05	-0.454593	-0.000147942
-0.449976	-4.95021e-06	-0.44998	-6.082e-06	-0.449966	-8.04715e-06	-0.449973	-1.01529e-05	-0.450035	-1.46144e-05	-0.450147	-2.35286e-05	-0.450207	-3.60536e-05	-0.450307	-5.51901e-05	-0.461301	-9.78781e-05	-0.466307	-0.000157954
-0.451964	-4.91609e-06	-0.451974	-6.13015e-06	-0.451969	-8.00597e-06	-0.451979	-1.01858e-05	-0.452029	-1.46033e-05	-0.45199	-2.33421e-05	-0.45206	-3.61202e-05	-0.45221	-5.48578e-05	-0.4604	-9.45405e-05	-0.443278	-0.000161292
-0.453971	-4.88646e-06	-0.453968	-6.0127e-06	-0.45398	-7.86783e-06	-0.453978	-1.01083e-05	-0.454015	-1.44784e-05	-0.453952	-2.32022e-05	-0.453862	-3.59037e-05	-0.454312	-5.55223e-05	-0.458197	-0.000114566	-0.435869	-0.000141267
-0.455969	-4.85545e-06	-0.455954	-6.06439e-06	-0.455961	-7.77227e-06	-0.455959	-1.00892e-05	-0.456009	-1.44173e-05	-0.456035	-2.32222e-05	-0.456115	-3.55874e-05	-0.456115	-5.41933e-05	-0.467809	-0.000114566	-0.455093	-0.000134591
-0.457946	-4.82646e-06	-0.457964	-5.9515e-06	-0.457953	-7.8288e-06	-0.45797	-1.0049e-05	-0.458045	-1.43008e-05	-0.457997	-2.3089e-05	-0.457967	-3.55208e-05	-0.458117	-5.48578e-05	-0.448986	-0.000111228	-0.463604	-0.000137929
-0.459945	-4.79936e-06	-0.45997	-6.00514e-06	-0.459941	-7.86922e-06	-0.459943	-9.99471e-06	-0.459964	-1.42952e-05	-0.45996	-2.30757e-05	-0.46007	-3.52876e-05	-0.46042	-5.45256e-05	-0.464205	-9.12029e-05	-0.469011	-0.000141267
-0.461954	-4.77291e-06	-0.461984	-5.89672e-06	-0.46194	-7.83693e-06	-0.461938	-9.87915e-06	-0.462042	-1.41704e-05	-0.462062	-2.29424e-05	-0.462122	-3.54042e-05	-0.462022	-5.41933e-05	-0.475819	-0.000107891	-0.46881	-0.000144604
