Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad
mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA
Ciclado - 20 ciclos 1 - 0.315mM	Ciclado - 20 ciclos 1 - 0.315mM	Ciclado - 20 ciclos 2 - 0.315mM	Ciclado - 20 ciclos 2 - 0.315mM	Adsorbido 1 - 0.315mM	Adsorbido 1 - 0.315mM	Adsorbido 2 - 0.315mM	Adsorbido 2 - 0.315mM	Adsorbido 3 - 0.315mM	Adsorbido 3 - 0.315mM	Adsorbido 4 - 0.315mM	Adsorbido 4 - 0.315mM	Ru 0.315mM - Au Desnudo	Ru 0.315mM - Au Desnudo
-104.2883	0.015139	-104.2757	-0.154643										
-105.2881	0.011403	-105.2884	-0.162649										
-106.2984	0.007311	-106.2833	-0.169097										
-107.3106	0.002327	-107.2764	-0.177332										
-108.3224	-0.001335	-108.3131	-0.184538										
-109.3302	-0.005551	-109.3171	-0.191101										
-110.3416	-0.010339	-110.3216	-0.199844										
-111.3689	-0.014368	-111.3342	-0.206718										
-112.3508	-0.019554	-112.3364	-0.214995										
-113.348	-0.024526	-113.3327	-0.224838										
-114.3416	-0.029254	-114.3452	-0.233362										
-115.321	-0.034695	-115.3517	-0.243151										
-116.3239	-0.040013	-116.3586	-0.251918										
-117.3147	-0.046214	-117.3744	-0.261663										
-118.3451	-0.052549	-118.3812	-0.272783										
-119.3604	-0.058247	-119.3719	-0.283556										
-120.3601	-0.064664	-120.3616	-0.295483										
-121.3827	-0.070705	-121.3498	-0.30655										
-122.3583	-0.07581	-122.3405	-0.317365										
-123.3365	-0.083677	-123.3363	-0.32982										
-124.3559	-0.090303	-124.3448	-0.342208										
-125.3474	-0.097114	-125.3637	-0.354656										
-126.3513	-0.105532	-126.3825	-0.36723										
-127.3662	-0.111767	-127.3789	-0.379803										
-128.3506	-0.118813	-128.3553	-0.393205										
-129.3387	-0.12705	-129.3326	-0.407489										
-130.3349	-0.135598	-130.3131	-0.422597										
-131.3482	-0.144669	-131.3302	-0.437551										
-132.3656	-0.154743	-132.3454	-0.45296										
-133.3647	-0.164008	-133.3538	-0.46932										
-134.3809	-0.173439	-134.3488	-0.486005										
-135.379	-0.182546	-135.3393	-0.502915										
-136.3658	-0.192745	-136.3506	-0.520914										
-137.3762	-0.203612	-137.3547	-0.538487										
-138.3522	-0.213798	-138.3718	-0.556334										
-139.3469	-0.22577	-139.3707	-0.575766										
-140.3618	-0.236462	-140.3531	-0.594449										
-141.3537	-0.247489	-141.3419	-0.613637										
-142.3497	-0.260268	-142.3164	-0.634456										
-143.3461	-0.273164	-143.3109	-0.655727										
-144.3382	-0.286403	-144.3238	-0.677874										
-145.3374	-0.300484	-145.3273	-0.701134										
-146.3395	-0.314138	-146.324	-0.723973										
-147.3187	-0.327182	-147.321	-0.747283										
-148.3208	-0.341277	-148.2932	-0.771092										
-149.3305	-0.355713	-149.2892	-0.796212										
-150.3464	-0.371022	-150.314	-0.822001										
-151.3563	-0.386389	-151.33	-0.847691										
-152.3433	-0.403045	-152.3399	-0.874819										
-153.3406	-0.419362	-153.3382	-0.901445										
-154.3226	-0.435194	-154.3178	-0.928656										
-155.312	-0.453808	-155.3	-0.958322										
-156.3139	-0.472208	-156.2892	-0.989223										
-157.3258	-0.491275	-157.284	-1.021242										
-158.3294	-0.511888	-158.3072	-1.055283										
-159.3476	-0.531833	-159.3221	-1.089042										
-160.3314	-0.552425	-160.3495	-1.122198										
-161.3017	-0.574036	-161.3605	-1.156818										
-162.311	-0.596189	-162.3575	-1.191961										
-163.3174	-0.617829	-163.3452	-1.227986										
-164.349	-0.640787	-164.3217	-1.265742										
-165.3575	-0.663767	-165.3365	-1.303203										
-166.3573	-0.687637	-166.3178	-1.34093										
-167.3486	-0.711958	-167.315	-1.379079										
-168.3351	-0.737211	-168.3281	-1.419434										
-169.3481	-0.764542	-169.2981	-1.462877										
-170.358	-0.791349	-170.3	-1.506248										
-171.3409	-0.820294	-171.3062	-1.551444										
-172.3461	-0.848347	-172.3046	-1.596931										
-173.327	-0.87521	-173.3133	-1.640843										
-174.3124	-0.904888	-174.3287	-1.687735										
-175.3348	-0.934881	-175.3323	-1.735919										
-176.3263	-0.965746	-176.3208	-1.78465										
-177.3508	-0.997972	-177.3097	-1.835424										
-178.3401	-1.029677	-178.294	-1.88404										
-179.3232	-1.061969	-179.296	-1.934134										
-180.2976	-1.095379	-180.3061	-1.985158										
-181.2605	-1.130574	-181.3051	-2.039144										
-182.273	-1.166445	-182.3071	-2.097618										
-183.2758	-1.202905	-183.2958	-2.155613										
-184.2957	-1.241097	-184.2869	-2.215965										
-185.3094	-1.279228	-185.3048	-2.276188										
-186.2926	-1.31645	-186.3052	-2.33403										
-187.2743	-1.356024	-187.3017	-2.395263										
-188.2794	-1.396135	-188.2982	-2.458425										
-189.2897	-1.436767	-189.2843	-2.521959										
-190.2857	-1.479475	-190.2758	-2.587683										
-191.2939	-1.521781	-191.266	-2.653957										
-192.3034	-1.562295	-192.2609	-2.71897										
-193.2818	-1.605767	-193.2462	-2.786949										
-194.2844	-1.650178	-194.2388	-2.859467										
-195.2746	-1.696374	-195.2613	-2.93111										
-196.2383	-1.745015	-196.265	-3.006237										
-197.2508	-1.791926	-197.2722	-3.080736										
-198.2484	-1.8402	-198.2705	-3.154536										
-199.2548	-1.886755	-199.2444	-3.228734										
-200.2767	-1.934961	-200.2286	-3.304349										
-201.2735	-1.984931	-201.2237	-3.383991										
-202.2753	-2.032948	-202.2328	-3.461581										
-203.2842	-2.083625	-203.2369	-3.543703										
-204.2596	-2.134301	-204.2387	-3.625101										
-205.2492	-2.183357	-205.2392	-3.702703										
-206.2271	-2.236176	-206.2336	-3.786906										
-207.2221	-2.289428	-207.2257	-3.874044										
-208.2184	-2.344517	-208.2315	-3.964279										
-209.2371	-2.402247	-209.2325	-4.059893										
-210.249	-2.459259	-210.2417	-4.153078										
-211.2472	-2.516218	-211.2547	-4.245254										
-212.2725	-2.57127	-212.2616	-4.337936										
-213.251	-2.62821	-213.258	-4.431616										
-214.2691	-2.686187	-214.2612	-4.528388										
-215.2755	-2.743866	-215.2626	-4.621151										
-216.2482	-2.803057	-216.2567	-4.719321										
-217.2585	-2.859733	-217.2725	-4.816412										
-218.2345	-2.915075	-218.2491	-4.909875										
-219.2218	-2.973135	-219.2417	-5.010944										
-220.2417	-3.033007	-220.2482	-5.112533										
-221.2362	-3.093172	-221.2526	-5.216417										
-222.2468	-3.153805	-222.2666	-5.32513										
-223.2691	-3.212978	-223.2897	-5.432436										
-224.2805	-3.269953	-224.2971	-5.533593										
-225.2642	-3.329127	-225.2809	-5.63622										
-226.271	-3.3888	-226.2807	-5.74081										
-227.2689	-3.447088	-227.2721	-5.84628										
-228.2763	-3.506788	-228.2661	-5.954558										
-229.3053	-3.564223	-229.2636	-6.05715										
-230.309	-3.620977	-230.2531	-6.164161										
-231.3034	-3.677103	-231.2483	-6.268259										
-232.2993	-3.73429	-232.2408	-6.375022										
-233.2856	-3.795149	-233.2485	-6.491888										
-234.2755	-3.853492	-234.2566	-6.600818										
-235.2717	-3.914506	-235.2561	-6.71663										
-236.2551	-3.972569	-236.2599	-6.834654										
-237.2815	-4.026096	-237.2511	-6.945435										
-238.2613	-4.082981	-238.2515	-7.061111										
-239.2602	-4.139286	-239.2538	-7.175127										
-240.2621	-4.194113	-240.2682	-7.287414										
-241.2382	-4.248695	-241.2777	-7.404047										
-242.2631	-4.301005	-242.2935	-7.517336										
-243.2414	-4.351332	-243.2806	-7.628011										
-244.2319	-4.402277	-244.2673	-7.737727										
-245.2285	-4.454475	-245.2633	-7.851172										
-246.2325	-4.507205	-246.2483	-7.96995										
-247.2698	-4.557823	-247.2522	-8.08884										
-248.2787	-4.609061	-248.2543	-8.207858										
-249.2968	-4.658303	-249.2469	-8.322897										
-250.274	-4.702177	-250.2426	-8.431398										
-251.254	-4.748204	-251.2401	-8.543714										
-252.2507	-4.793755	-252.2368	-8.659394										
-253.2465	-4.837733	-253.245	-8.771823										
-254.2448	-4.883271	-254.2501	-8.886271										
-255.2444	-4.925518	-255.2482	-8.998508										
-256.2362	-4.962877	-256.235	-9.105148										
-257.2075	-5.001442	-257.232	-9.214496										
-258.2375	-5.040596	-258.2135	-9.327583										
-259.2466	-5.081292	-259.2203	-9.443012										
-260.2558	-5.122564	-260.2382	-9.562303										
-261.2838	-5.159839	-261.2274	-9.68204										
-262.2548	-5.195973	-262.2516	-9.798489										
-263.2442	-5.227587	-263.2569	-9.908118										
-264.2536	-5.259443	-264.2416	-10.01678										
-265.2614	-5.292063	-265.2494	-10.12772										
-266.2619	-5.319629	-266.2355	-10.23558										
-267.2546	-5.349475	-267.218	-10.34418										
-268.246	-5.376348	-268.2147	-10.44992										
-269.2275	-5.398599	-269.2137	-10.54605										
-270.2551	-5.424045	-270.2173	-10.64615										
-271.2515	-5.446909	-271.2169	-10.75207										
-272.2508	-5.470258	-272.213	-10.85734										
-273.26	-5.493736	-273.223	-10.96464										
-274.2439	-5.51137	-274.2159	-11.06672										
-275.2595	-5.530329	-275.2264	-11.16184										
-276.2521	-5.545059	-276.2409	-11.25504										
-277.2523	-5.559006	-277.2467	-11.3484										
-278.2632	-5.575255	-278.2633	-11.4419										
-279.2491	-5.584743	-279.2829	-11.53129										
-280.2611	-5.594679	-280.2729	-11.61728										
-281.2312	-5.602674	-281.2663	-11.70478										
-282.2175	-5.606462	-282.2542	-11.78331										
-283.2199	-5.613334	-283.2259	-11.86194										
-284.2107	-5.620032	-284.2389	-11.9495										
-285.223	-5.625756	-285.2276	-12.03206										
-286.2424	-5.632382	-286.238	-12.12091										
-287.247	-5.636502	-287.2397	-12.20908										
-288.2297	-5.636305	-288.2133	-12.28419										
-289.2291	-5.636271	-289.219	-12.35869										
-290.2225	-5.63452	-290.2188	-12.43168										
-291.2319	-5.631242	-291.2344	-12.50381										
-292.2509	-5.628358	-292.2434	-12.57507										
-293.2524	-5.623062	-293.2361	-12.64104										
-294.2467	-5.616466	-294.2253	-12.70257										
-295.2311	-5.607278	-295.1947	-12.75907										
-296.218	-5.597617	-296.216	-12.81791										
-297.2417	-5.589837	-297.2405	-12.88003										
-298.2377	-5.579104	-298.2314	-12.93588										
-299.2354	-5.569152	-299.2408	-12.99311										
-300.2457	-5.558004	-300.2272	-13.04794										
-301.2171	-5.541698	-301.1917	-13.09271										
-302.2169	-5.528187	-302.1821	-13.13972										
-303.23	-5.512586	-303.1686	-13.18347										
-304.2327	-5.49591	-304.1522	-13.22258										
-305.2484	-5.479335	-305.1526	-13.26169										
-306.2421	-5.460998	-306.1439	-13.29606										
-307.2288	-5.441089	-307.1489	-13.32362										
-308.2317	-5.420934	-308.1484	-13.34883										
-309.2333	-5.40116	-309.15	-13.37787										
-310.2419	-5.383038	-310.1616	-13.41058										
-311.2347	-5.364182	-311.1708	-13.44441										
-312.2357	-5.344127	-312.1864	-13.47417										
-313.2174	-5.323411	-313.195	-13.49912										
-314.2062	-5.297757	-314.2084	-13.51263										
-315.2131	-5.273284	-315.2304	-13.52599										
-316.2	-5.24938	-316.2457	-13.54179										
-317.2149	-5.223993	-317.2328	-13.54903										
-318.2246	-5.200187	-318.2189	-13.55725										
-319.244	-5.174063	-319.2015	-13.55945										
-320.2284	-5.145363	-320.1867	-13.55174										
-321.2251	-5.117555	-321.1925	-13.54464										
-322.2254	-5.090256	-322.2041	-13.53644										
-323.2115	-5.063794	-323.2108	-13.52907										
-324.2385	-5.037692	-324.2092	-13.52132										
-325.2379	-5.009351	-325.2288	-13.51008										
-326.2474	-4.980864	-326.2469	-13.49406										
-327.2501	-4.950688	-327.2685	-13.46802										
-328.2406	-4.921162	-328.2703	-13.44085										
-329.2563	-4.892651	-329.252	-13.41344										
-330.2392	-4.861314	-330.2183	-13.37587										
-331.2341	-4.831963	-331.2079	-13.34423										
-332.231	-4.801164	-332.1984	-13.30874										
-333.2085	-4.769145	-333.1914	-13.26081										
-334.2019	-4.73969	-334.1848	-13.2201										
-335.2088	-4.70909	-335.1557	-13.17591										
-336.2111	-4.679144	-336.1734	-13.12902										
-337.2112	-4.650588	-337.1772	-13.08754										
-338.226	-4.620603	-338.1827	-13.04185										
-339.2125	-4.59039	-339.1931	-12.98807										
-340.2159	-4.559164	-340.1827	-12.9306										
-341.2015	-4.528693	-341.1854	-12.87112										
-342.2051	-4.498902	-342.2119	-12.81012										
-343.2224	-4.468548	-343.2228	-12.74549										
-344.219	-4.43834	-344.2253	-12.67824										
-345.2352	-4.407672	-345.224	-12.60678										
-346.2257	-4.375598	-346.194	-12.52811										
-347.201	-4.345973	-347.1855	-12.45149										
-348.207	-4.317441	-348.189	-12.37806										
-349.2105	-4.28758	-349.1954	-12.30095										
-350.2291	-4.25917	-350.2238	-12.22564										
-351.2436	-4.229452	-351.232	-12.14665										
-352.2431	-4.198666	-352.2319	-12.05846										
-353.2397	-4.169068	-353.2318	-11.97063										
-354.2206	-4.139285	-354.2256	-11.88161										
-355.2398	-4.109949	-355.1974	-11.79123										
-356.2445	-4.080894	-356.1858	-11.69947										
-357.2259	-4.052147	-357.1783	-11.60424										
-358.2079	-4.023673	-358.1586	-11.50621										
-359.1692	-3.994035	-359.1548	-11.4049										
-360.1527	-3.967171	-360.1309	-11.30662										
-361.1584	-3.940311	-361.1469	-11.212										
-362.1618	-3.913623	-362.161	-11.1152										
-363.1691	-3.888411	-363.165	-11.02079										
-364.1638	-3.861319	-364.1905	-10.92375										
-365.1741	-3.834258	-365.1676	-10.8208										
-366.1912	-3.808573	-366.1792	-10.72004										
-367.1871	-3.782966	-367.1932	-10.61811										
-368.2191	-3.757247	-368.1892	-10.51268										
-369.2177	-3.731428	-369.2013	-10.4092										
-370.2074	-3.705853	-370.1814	-10.30225										
-371.2224	-3.679984	-371.192	-10.19269										
-372.1815	-3.654866	-372.1905	-10.08437										
-373.1812	-3.630822	-373.2061	-9.977284										
-374.1976	-3.606318	-374.2332	-9.872989										
-375.1839	-3.582227	-375.2286	-9.767709										
-376.2141	-3.55903	-376.2276	-9.662607										
-377.2057	-3.535861	-377.2122	-9.555225										
-378.1958	-3.512608	-378.1923	-9.444044										
-379.1991	-3.490236	-379.2035	-9.335155										
-380.195	-3.467808	-380.2107	-9.228203										
-381.2031	-3.44514	-381.2159	-9.118176										
-382.2044	-3.423962	-382.2169	-9.013058										
-383.2227	-3.401858	-383.2012	-8.90621										
-384.2039	-3.380045	-384.2004	-8.795958										
-385.1981	-3.359558	-385.1964	-8.690626										
-386.1798	-3.339016	-386.2006	-8.584824										
-387.1688	-3.319799	-387.2021	-8.482243										
-388.1688	-3.299988	-388.1988	-8.381332										
-389.174	-3.28074	-389.1954	-8.280814										
-390.192	-3.261554	-390.1854	-8.179931										
-391.1887	-3.241741	-391.1716	-8.076686										
-392.1883	-3.223654	-392.1743	-7.975949										
-393.193	-3.204946	-393.1668	-7.876485										
-394.1804	-3.185946	-394.1748	-7.776497										
-395.1781	-3.168467	-395.1883	-7.679941										
-396.1662	-3.150305	-396.1797	-7.581351										
-397.15	-3.13226	-397.1912	-7.482652										
-398.1326	-3.115891	-398.1813	-7.38919										
-399.1348	-3.099736	-399.178	-7.296112										
-400.151	-3.083593	-400.1904	-7.205009										
-401.1617	-3.067888	-401.1822	-7.115155										
-402.1793	-3.051655	-402.1922	-7.024218										
-403.1812	-3.035278	-403.1968	-6.934056										
-404.1865	-3.019623	-404.1777	-6.84475										
-405.1812	-3.004577	-405.1828	-6.756942										
-406.1776	-2.989905	-406.1484	-6.670628										
-407.1582	-2.9747	-407.1365	-6.585208										
-408.1349	-2.959882	-408.1403	-6.501971										
-409.0954	-2.945556	-409.1191	-6.418862										
-410.0737	-2.930953	-410.1183	-6.335378										
-411.0452	-2.917898	-411.099	-6.255233										
-412.0728	-2.904879	-412.1023	-6.177617										
-413.0927	-2.891092	-413.106	-6.101543										
-414.134	-2.879305	-414.1306	-6.02816										
-415.1679	-2.866141	-415.1301	-5.953588										
-416.1493	-2.853719	-416.1454	-5.879259										
