Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad
mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA
Ciclado - 20 ciclos 1 -63uM	Ciclado - 20 ciclos 1 -63uM	Ciclado - 20 ciclos 2 - 63uM	Ciclado - 20 ciclos 2 - 63uM	Adsorbido 1 - 63uM	Adsorbido 1 - 63uM	Adsorbido 2 - 63uM	Adsorbido 2 - 63uM	Adsorbido 3 - 63uM	Adsorbido 3 - 63uM	Ru 63uM - Au Desnudo	Ru 63uM - Au Desnudo
-55.52696	-0.209947										
-56.52098	-0.219089										
-57.54066	-0.2251										
-58.52165	-0.230223										
-59.50834	-0.23463										
-60.54827	-0.236296										
-61.57017	-0.236404										
-62.60001	-0.234554										
-63.61974	-0.235855										
-64.62013	-0.235104										
-65.60405	-0.238125										
-66.59046	-0.241183										
-67.59294	-0.243409										
-68.58878	-0.245786										
-69.6055	-0.246328										
-70.60938	-0.245839										
-71.58198	-0.247866										
-72.56005	-0.252506										
-73.54517	-0.25889										
-74.55322	-0.265566										
-75.56364	-0.268087										
-76.57655	-0.270064										
-77.56097	-0.269906										
-78.55202	-0.27358										
-79.55283	-0.277742										
-80.56055	-0.279591										
-81.55858	-0.28749										
-82.562	-0.288524										
-83.54881	-0.292816										
-84.54299	-0.296939										
-85.56407	-0.299345										
-86.5695	-0.302661										
-87.56831	-0.298952										
-88.56538	-0.301845										
-89.52892	-0.299232										
-90.50378	-0.301763										
-91.5018	-0.31255										
-92.48909	-0.316066										
-93.51936	-0.325085										
-94.54007	-0.331732										
-95.56744	-0.33304										
-96.58659	-0.339913										
-97.59967	-0.343203										
-98.58759	-0.34538										
-99.57549	-0.351955										
-100.5804	-0.352604										
-101.5595	-0.359278										
-102.5586	-0.365173										
-103.5362	-0.368611										
-104.5237	-0.376433										
-105.5311	-0.377395										
-106.5292	-0.37846										
-107.5408	-0.384047										
-108.5307	-0.387507										
-109.5313	-0.388465										
-110.5387	-0.396068										
-111.5517	-0.399406										
-112.576	-0.404638										
-113.5781	-0.414304										
-114.5766	-0.42034										
-115.5784	-0.42608										
-116.5621	-0.43228										
-117.5647	-0.439618										
-118.5733	-0.442724										
-119.5714	-0.447814										
-120.579	-0.454188										
-121.5906	-0.458566										
-122.5916	-0.465819										
-123.5968	-0.472328										
-124.5992	-0.475217										
-125.5672	-0.477251										
-126.5696	-0.484798										
-127.5486	-0.492687										
-128.5369	-0.497242										
-129.5459	-0.508947										
-130.5331	-0.515691										
-131.5452	-0.520362										
-132.5594	-0.530864										
-133.5721	-0.53698										
-134.5987	-0.542378										
-135.5967	-0.548819										
-136.5896	-0.555758										
-137.5637	-0.561752										
-138.5559	-0.567236										
-139.5757	-0.575231										
-140.578	-0.581078										
-141.5971	-0.588045										
-142.5873	-0.596605										
-143.5755	-0.604619										
-144.5704	-0.61369										
-145.5882	-0.621511										
-146.5937	-0.627781										
-147.5974	-0.633076										
-148.5932	-0.637363										
-149.5746	-0.646215										
-150.5708	-0.65558										
-151.5474	-0.664505										
-152.5349	-0.676745										
-153.5073	-0.682499										
-154.4989	-0.691982										
-155.4834	-0.701788										
-156.4984	-0.711582										
-157.5425	-0.723033										
-158.549	-0.733272										
-159.5782	-0.74324										
-160.5833	-0.750786										
-161.5613	-0.761402										
-162.5704	-0.770936										
-163.5764	-0.782287										
-164.5636	-0.791543										
-165.5783	-0.802417										
-166.5885	-0.811149										
-167.5892	-0.819511										
-168.5931	-0.831317										
-169.5839	-0.840905										
-170.5566	-0.850587										
-171.5522	-0.862288										
-172.5447	-0.871788										
-173.5547	-0.879514										
-174.5511	-0.89271										
-175.5529	-0.904664										
-176.5596	-0.915376										
-177.5374	-0.929303										
-178.5391	-0.940019										
-179.513	-0.951607										
-180.4914	-0.965066										
-181.488	-0.977081										
-182.4987	-0.991021										
-183.5213	-1.001623										
-184.5503	-1.015318										
-185.5377	-1.027802										
-186.5222	-1.037491										
-187.5068	-1.052884										
-188.5068	-1.063998										
-189.5285	-1.077761										
-190.5199	-1.092406										
-191.5379	-1.103953										
-192.5135	-1.116716										
-193.492	-1.130975										
-194.5052	-1.144968										
-195.4969	-1.160346										
-196.5234	-1.176996										
-197.5367	-1.190739										
-198.5234	-1.205719										
-199.5155	-1.218037										
-200.4915	-1.232574										
-201.4774	-1.247732										
-202.4647	-1.260216										
-203.4778	-1.276465										
-204.4794	-1.290473										
-205.4796	-1.301857										
-206.4814	-1.319957										
-207.464	-1.334673										
-208.453	-1.350957										
-209.4451	-1.371529										
-210.4574	-1.387568										
-211.4575	-1.404927										
-212.4687	-1.421704										
-213.4917	-1.436942										
-214.4914	-1.453313										
-215.4933	-1.468787										
-216.5021	-1.484756										
-217.5014	-1.500158										
-218.4933	-1.513798										
-219.4933	-1.531501										
-220.5013	-1.548751										
-221.4909	-1.564533										
-222.5089	-1.58324										
-223.5124	-1.598047										
-224.5179	-1.611446										
-225.5433	-1.628957										
-226.5541	-1.643628										
-227.5423	-1.660442										
-228.5294	-1.677534										
-229.5113	-1.692949										
-230.496	-1.709158										
-231.5033	-1.72236										
-232.4772	-1.739235										
-233.4838	-1.755644										
-234.4739	-1.770575										
-235.4773	-1.787988										
-236.5083	-1.801454										
-237.5108	-1.813612										
-238.5273	-1.830247										
-239.5423	-1.843772										
-240.5185	-1.857988										
-241.5073	-1.872646										
-242.495	-1.883591										
-243.4799	-1.894886										
-244.4704	-1.906869										
-245.468	-1.920437										
-246.4873	-1.933825										
-247.4703	-1.946765										
-248.5007	-1.958605										
-249.5194	-1.9695										
-250.5027	-1.976279										
-251.5043	-1.988708										
-252.4995	-1.999855										
-253.4738	-2.007531										
-254.4589	-2.019396										
-255.4604	-2.025543										
-256.4492	-2.030444										
-257.4459	-2.037514										
-258.4463	-2.04524										
-259.4594	-2.052381										
-260.4753	-2.060319										
-261.4854	-2.068571										
-262.5048	-2.07258										
-263.5103	-2.077867										
-264.4952	-2.082094										
-265.5089	-2.086779										
-266.4967	-2.089564										
-267.4992	-2.093401										
-268.4984	-2.095										
-269.4778	-2.094942										
-270.4808	-2.099217										
-271.4651	-2.099812										
-272.4705	-2.10162										
-273.4821	-2.103261										
-274.5097	-2.100958										
-275.5284	-2.099853										
-276.5289	-2.09823										
-277.5253	-2.095477										
-278.5101	-2.095649										
-279.4911	-2.091784										
-280.4764	-2.090676										
-281.4616	-2.085847										
-282.4238	-2.080277										
-283.407	-2.078409										
-284.4117	-2.07427										
-285.4183	-2.071879										
-286.4426	-2.06857										
-287.4581	-2.062895										
-288.4616	-2.055996										
-289.4703	-2.051084										
-290.4852	-2.046262										
-291.4885	-2.040966										
-292.4872	-2.035665										
-293.4886	-2.027995										
-294.4807	-2.021134										
-295.4695	-2.012502										
-296.4582	-2.006479										
-297.4606	-1.999936										
-298.4464	-1.991838										
-299.4496	-1.985815										
-300.4747	-1.977478										
-301.4677	-1.97059										
-302.4677	-1.962232										
-303.4807	-1.95509										
-304.4432	-1.945069										
-305.4331	-1.93598										
-306.4178	-1.927252										
-307.3701	-1.91778										
-308.3569	-1.910896										
-309.3529	-1.903091										
-310.3607	-1.896975										
-311.3761	-1.888622										
-312.4188	-1.88087										
-313.4306	-1.871368										
-314.4422	-1.859995										
-315.4611	-1.853067										
-316.4563	-1.844057										
-317.4749	-1.834416										
-318.4684	-1.828631										
-319.4895	-1.816272										
-320.4824	-1.807996										
-321.4792	-1.800543										
-322.4812	-1.790578										
-323.4749	-1.784391										
-324.4866	-1.77418										
-325.4614	-1.766527										
-326.4727	-1.7582										
-327.4649	-1.748501										
-328.4713	-1.741983										
-329.4805	-1.733596										
-330.4714	-1.724342										
-331.457	-1.718507										
-332.43	-1.707852										
-333.4099	-1.696237										
-334.4021	-1.689823										
-335.4061	-1.6802										
-336.4131	-1.673192										
-337.4468	-1.669263										
-338.4546	-1.662006										
-339.4591	-1.654851										
-340.4828	-1.647513										
-341.4516	-1.63921										
-342.466	-1.631642										
-343.4658	-1.625222										
-344.4467	-1.620625										
-345.4638	-1.614614										
-346.4543	-1.605958										
-347.4568	-1.599922										
-348.4632	-1.591554										
-349.4671	-1.585524										
-350.4807	-1.581957										
-351.4931	-1.574375										
-352.4911	-1.568021										
-353.4905	-1.560236										
-354.4722	-1.551751										
-355.4653	-1.545754										
-356.4589	-1.540464										
-357.451	-1.534909										
-358.4445	-1.529757										
-359.4122	-1.523436										
-360.4003	-1.51874										
-361.4041	-1.51487										
-362.3899	-1.510437										
-363.4087	-1.506911										
-364.4433	-1.501855										
-365.4423	-1.497101										
-366.4767	-1.493211										
-367.4877	-1.489453										
-368.4832	-1.486277										
-369.4737	-1.480469										
-370.4845	-1.474634										
-371.4642	-1.468086										
-372.4344	-1.461373										
-373.4252	-1.45725										
-374.3957	-1.451953										
-375.4136	-1.449323										
-376.4395	-1.444948										
-377.4509	-1.440538										
-378.4491	-1.436933										
-379.4611	-1.432546										
-380.4478	-1.428846										
-381.4466	-1.425385										
-382.4418	-1.42351										
-383.4139	-1.419409										
-384.3872	-1.41794										
-385.3783	-1.416467										
-386.3873	-1.414744										
-387.3916	-1.412827										
-388.3995	-1.40818										
-389.4357	-1.403912										
-390.4137	-1.397588										
-391.4102	-1.392153										
-392.4179	-1.389393										
-393.4027	-1.385728										
-394.411	-1.384449										
-395.4117	-1.382562										
-396.4099	-1.379204										
-397.3848	-1.375183										
-398.3875	-1.373561										
-399.3878	-1.372748										
-400.3987	-1.370643										
-401.407	-1.369852										
-402.4142	-1.366945										
-403.417	-1.365399										
-404.401	-1.363488										
-405.4023	-1.362416										
-406.4031	-1.360864										
-407.3765	-1.356078										
-408.3816	-1.354752										
-409.3729	-1.351927										
-410.349	-1.348404										
-411.3536	-1.348127										
-412.3583	-1.346325										
-413.3811	-1.345565										
-414.3803	-1.34491										
-415.3718	-1.342793										
-416.3578	-1.340623										
-417.3334	-1.339038										
-418.3571	-1.33814										
-419.3907	-1.337909										
-420.403	-1.337517										
-421.3955	-1.336256										
-422.379	-1.335019										
-423.3687	-1.333676										
-424.3624	-1.334185										
-425.386	-1.332583										
-426.3783	-1.330695										
-427.3664	-1.328819										
-428.3825	-1.326169										
-429.3745	-1.324646										
-430.3947	-1.326102										
