Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad
mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA
Ciclado - 20  ciclos 1 - 1.575mM	Ciclado - 20  ciclos 1 - 1.575mM	Ciclado - 6  ciclos 2 - 1.575mM	Ciclado - 6  ciclos 2 - 1.575mM	Adsorbido 1 - 1.575mM	Adsorbido 1 - 1.575mM	Adsorbido 2 - 1.575mM	Adsorbido 2 - 1.575mM	Adsorbido 3 - 1.575mM	Adsorbido 3 - 1.575mM	Adsorbido 4 - 1.575mM	Adsorbido 4 - 1.575mM	Adsorbido 5 - 1.575mM	Adsorbido 5 - 1.575mM	Adsorbido 6 - 1.575mM	Adsorbido 6 - 1.575mM	Ru 1.575mM - Au Desnudo	Ru 1.575mM - Au Desnudo
-204.104	12.05854																
-203.0937	11.96579																
-202.105	11.86719																
-201.0841	11.77197																
-200.1019	11.67756																
-199.1221	11.58132																
-198.1288	11.49252																
-197.1451	11.40573																
-196.1265	11.31882																
-195.0977	11.23017																
-194.1064	11.13479																
-193.0971	11.03755																
-192.1057	10.93732																
-191.1248	10.83918																
-190.1215	10.7501																
-189.1335	10.65824																
-188.134	10.56937																
-187.1378	10.48323																
-186.1526	10.38817																
-185.1389	10.30054																
-184.134	10.21529																
-183.1392	10.12486																
-182.1158	10.03485																
-181.123	9.939738																
-180.1226	9.842085																
-179.1255	9.747959																
-178.1379	9.659401																
-177.1384	9.575672																
-176.1453	9.491364																
-175.1382	9.406238																
-174.1388	9.322617																
-173.1522	9.233277																
-172.1419	9.145966																
-171.1503	9.065003																
-170.143	8.979346																
-169.1476	8.89782																
-168.1522	8.817938																
-167.1667	8.732143																
-166.1816	8.650396																
-165.1569	8.571131																
-164.1593	8.492905																
-163.1488	8.413694																
-162.1525	8.33311																
-161.168	8.255036																
-160.1554	8.176096																
-159.1483	8.102967																
-158.1238	8.034526																
-157.1074	7.958273																
-156.1201	7.882323																
-155.1151	7.806767																
-154.1278	7.725242																
-153.1301	7.650065																
-152.1379	7.577644																
-151.1377	7.504267																
-150.1368	7.433695																
-149.1541	7.363574																
-148.154	7.294321																
-147.1542	7.226183																
-146.1467	7.160298																
-145.138	7.097961																
-144.1221	7.032026																
-143.1496	6.96396																
-142.1479	6.89854																
-141.1542	6.829549																
-140.1715	6.76485																
-139.1367	6.705768																
-138.1621	6.642394																
-137.1644	6.582548																
-136.1628	6.523983																
-135.1793	6.463773																
-134.1681	6.406858																
-133.1741	6.349807																
-132.1569	6.293167																
-131.1395	6.236135																
-130.1561	6.17716																
-129.1397	6.120011																
-128.1566	6.062146																
-127.1725	6.006374																
-126.1575	5.956326																
-125.1633	5.904472																
-124.1578	5.853794																
-123.1681	5.804796																
-122.1736	5.752047																
-121.1828	5.7035																
-120.1863	5.656289																
-119.1796	5.608051																
-118.1978	5.560868																
-117.1861	5.512932																
-116.1922	5.465018																
-115.1964	5.418444																
-114.1685	5.37285																
-113.1744	5.328905																
-112.1633	5.284202																
-111.171	5.240698																
-110.1638	5.199469																
-109.1548	5.156129																
-108.1432	5.115961																
-107.1217	5.077508																
-106.1089	5.036252																
-105.1058	4.996688																
-104.1018	4.955884																
-103.1081	4.913791																
-102.1351	4.874845																
-101.1364	4.836611																
-100.1426	4.800257																
-99.13759	4.763912																
-98.13454	4.727847																
-97.13042	4.693599																
-96.13558	4.658662																
-95.12951	4.625316																
-94.11713	4.592875																
-93.11359	4.559216																
-92.12395	4.526421																
-91.15596	4.495042																
-90.15401	4.460991																
-89.16634	4.428748																
-88.17037	4.398615																
-87.15347	4.367465																
-86.16616	4.339622																
-85.15901	4.310749																
-84.14758	4.281724																
-83.13791	4.254497																
-82.13885	4.226893																
-81.13705	4.201366																
-80.13412	4.173061																
-79.12482	4.144316																
-78.12907	4.118101																
-77.14009	4.089074																
-76.14799	4.064347																
-75.17019	4.040253																
-74.17369	4.014354																
-73.17722	3.991553																
-72.17245	3.968556																
-71.16069	3.945103																
-70.15951	3.922039																
-69.16093	3.899293																
-68.17035	3.876762																
-67.18909	3.852868																
-66.17996	3.828165																
-65.16502	3.805124																
-64.17343	3.780883																
-63.17397	3.760242																
-62.16256	3.74224																
-61.15196	3.721364																
-60.13828	3.702302																
-59.11019	3.683946																
-58.1227	3.66488																
-57.13413	3.647696																
-56.13152	3.629647																
-55.13286	3.610049																
-54.14277	3.591257																
-53.15054	3.571278																
-52.14968	3.55257																
-51.1494	3.534102																
-50.14878	3.51576																
-49.13762	3.500348																
-48.17141	3.483888																
