Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad
mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA
Cilclado - 20 ciclos 1 - 3.15mM	Cilclado - 20 ciclos 1 - 3.15mM	Cilclado - 20 ciclos 2 - 3.15mM	Cilclado - 20 ciclos 2 - 3.15mM	Adsorbido 1 - 3.15mM	Adsorbido 1 - 3.15mM	Adsorbido 2 - 3.15mM	Adsorbido 2 - 3.15mM	Adsorbido 3 - 3.15mM	Adsorbido 3 - 3.15mM	Adsorbido 4 - 3.15mM	Adsorbido 4 - 3.15mM	Adsorbido 5 - 3.15mM	Adsorbido 5 - 3.15mM	Adsorbido 6 - 3.15mM	Adsorbido 6 - 3.15mM	Adsorbido 7 - 3.15mM	Adsorbido 7 - 3.15mM	Ru 3.15mM - Au Desnudo	Ru 3.15mM - Au Desnudo
-101.4318	1.049877	-101.4529	1.879808																
-102.4373	1.033686	-102.4531	1.852667																
-103.4379	1.020611	-103.4158	1.822914																
-104.4155	1.005195	-104.4142	1.791885																
-105.4317	0.990603	-105.4336	1.759047																
-106.4314	0.97822	-106.4585	1.72764																
-107.4349	0.960956	-107.472	1.691225																
-108.454	0.946768	-108.4797	1.657002																
-109.4732	0.933489	-109.4774	1.629116																
-110.4802	0.917503	-110.4591	1.596149																
-111.4855	0.901351	-111.4812	1.563241																
-112.4795	0.881938	-112.491	1.525243																
-113.4667	0.862162	-113.4914	1.482782																
-114.4679	0.844479	-114.4963	1.444005																
-115.4601	0.827272	-115.4713	1.403995																
-116.4597	0.806713	-116.4458	1.364035																
-117.4747	0.78418	-117.4437	1.318593																
-118.4814	0.761527	-118.4619	1.270812																
-119.4831	0.74124	-119.4855	1.228694																
-120.4856	0.721291	-120.4823	1.183188																
-121.4811	0.699571	-121.472	1.136893																
-122.4658	0.678821	-122.4673	1.09104																
-123.4614	0.652572	-123.4629	1.036939																
-124.4846	0.628106	-124.4809	0.985743																
-125.4669	0.605961	-125.4766	0.936414																
-126.475	0.578521	-126.4603	0.879556																
-127.4821	0.553994	-127.4519	0.826178																
-128.4466	0.529326	-128.4363	0.770397																
-129.4328	0.501925	-129.4274	0.71061																
-130.4318	0.472231	-130.4411	0.651353																
-131.4485	0.439013	-131.4426	0.584997																
-132.4455	0.405011	-132.4774	0.515291																
-133.4855	0.371698	-133.485	0.444929																
-134.487	0.339578	-134.4817	0.377643																
-135.4559	0.30841	-135.4671	0.309673																
-136.4737	0.272492	-136.4403	0.235601																
-137.4635	0.235285	-137.438	0.159388																
-138.4637	0.202323	-138.4251	0.083482																
-139.4624	0.16421	-139.4354	-7.41E-4																
-140.4676	0.130457	-140.4536	-0.081034																
-141.4633	0.091161	-141.4548	-0.161924																
-142.4513	0.046466	-142.4711	-0.254942																
-143.4766	0.005109	-143.4637	-0.341518																
-144.4719	-0.040878	-144.429	-0.428149																
-145.4643	-0.082498	-145.424	-0.519893																
-146.4697	-0.126978	-146.4178	-0.610221																
-147.4572	-0.175502	-147.4232	-0.706665																
-148.4379	-0.219437	-148.4351	-0.80672																
-149.445	-0.270086	-149.4272	-0.907998																
-150.433	-0.322444	-150.4134	-1.012458																
-151.4348	-0.374436	-151.4214	-1.121114																
-152.4394	-0.43176	-152.4187	-1.233929																
-153.4254	-0.484939	-153.4371	-1.345438																
-154.4156	-0.536706	-154.4357	-1.459396																
-155.4093	-0.597318	-155.4248	-1.578682																
-156.4241	-0.660038	-156.4324	-1.707405																
-157.4217	-0.726805	-157.4403	-1.840366																
-158.4334	-0.794869	-158.4558	-1.976584																
-159.4436	-0.857542	-159.4509	-2.104298																
-160.4491	-0.918601	-160.4485	-2.229764																
-161.4558	-0.988081	-161.4439	-2.369842																
-162.4605	-1.055794	-162.4561	-2.508964																
-163.4386	-1.124611	-163.4559	-2.65463																
-164.434	-1.199647	-164.4613	-2.807019																
-165.4359	-1.270498	-165.4595	-2.953681																
-166.4391	-1.34979	-166.444	-3.108416																
-167.4327	-1.428824	-167.4559	-3.265324																
-168.4248	-1.511625	-168.4609	-3.424321																
-169.4341	-1.59577	-169.4556	-3.586662																
-170.4388	-1.676662	-170.4539	-3.748315																
-171.4613	-1.765705	-171.4406	-3.925076																
-172.4602	-1.852458	-172.4232	-4.101916																
-173.4421	-1.937207	-173.4235	-4.27517																
-174.4411	-2.029436	-174.4175	-4.456717																
-175.4447	-2.121723	-175.429	-4.636222																
-176.4491	-2.217212	-176.4467	-4.824474																
-177.4601	-2.317304	-177.4547	-5.025245																
-178.4481	-2.41249	-178.4596	-5.222231																
-179.4372	-2.509933	-179.4556	-5.417356																
-180.4245	-2.612766	-180.4414	-5.610491																
-181.4343	-2.719284	-181.4389	-5.811803																
-182.4484	-2.832174	-182.4439	-6.023882																
-183.4524	-2.941225	-183.4269	-6.236271																
-184.4686	-3.057388	-184.424	-6.455863																
-185.4516	-3.168157	-185.4134	-6.675489																
-186.4337	-3.277318	-186.4045	-6.886029																
-187.4333	-3.394486	-187.4191	-7.112483																
-188.4293	-3.505165	-188.4477	-7.34469																
-189.42	-3.624043	-189.4538	-7.572637																
-190.4349	-3.75358	-190.4564	-7.814075																
-191.4304	-3.88124	-191.4725	-8.046482																
-192.4188	-4.004284	-192.4578	-8.275639																
-193.4385	-4.133341	-193.446	-8.51404																
-194.4259	-4.260406	-194.4339	-8.752989																
-195.418	-4.388743	-195.4303	-9.007839																
-196.4238	-4.523068	-196.4371	-9.266981																
-197.405	-4.652461	-197.4523	-9.521844																
-198.405	-4.781584	-198.4552	-9.778381																
-199.3938	-4.910642	-199.4345	-10.02656																
-200.3912	-5.049686	-200.4076	-10.28273																
-201.3866	-5.192856	-201.4024	-10.54781																
-202.3799	-5.328744	-202.3987	-10.80136																
-203.3658	-5.47076	-203.3892	-11.06773																
-204.3517	-5.606887	-204.3946	-11.3315																
-205.3436	-5.747128	-205.3662	-11.58607																
-206.3352	-5.897248	-206.3641	-11.8558																
-207.3492	-6.051638	-207.3597	-12.1206																
-208.3557	-6.209676	-208.3614	-12.3925																
-209.3678	-6.366701	-209.3675	-12.67784																
-210.3724	-6.522141	-210.366	-12.96911																
-211.383	-6.673551	-211.3686	-13.26131																
-212.4055	-6.822166	-212.3632	-13.54162																
-213.4086	-6.971175	-213.3751	-13.82557																
-214.4323	-7.122696	-214.3777	-14.11445																
-215.4454	-7.270896	-215.3896	-14.4021																
-216.426	-7.424335	-216.3914	-14.69591																
-217.4305	-7.57515	-217.3834	-14.98077																
-218.4046	-7.7169	-218.3948	-15.24635																
-219.3912	-7.875624	-219.3828	-15.51914																
-220.4135	-8.027239	-220.3681	-15.80228																
-221.4111	-8.182232	-221.3656	-16.08206																
-222.4348	-8.345713	-222.3513	-16.37498																
-223.4321	-8.489944	-223.3727	-16.65353																
-224.3995	-8.637911	-224.3969	-16.92181																
-225.396	-8.786072	-225.4078	-17.20022																
-226.389	-8.929749	-226.4295	-17.47364																
-227.4035	-9.082682	-227.4207	-17.75015																
-228.3999	-9.227779	-228.4181	-18.02285																
-229.3952	-9.371219	-229.4086	-18.29403																
-230.3961	-9.515251	-230.3748	-18.56607																
-231.3643	-9.650558	-231.3543	-18.82838																
-232.3763	-9.793678	-232.3572	-19.09587																
-233.3791	-9.939867	-233.3649	-19.36541																
-234.364	-10.0835	-234.3596	-19.62254																
-235.3881	-10.22838	-235.3779	-19.88975																
-236.3971	-10.36586	-236.37	-20.15097																
-237.3986	-10.48713	-237.3561	-20.38788																
-238.4041	-10.61471	-238.3838	-20.6358																
-239.3983	-10.74566	-239.3788	-20.88993																
-240.3833	-10.88207	-240.3775	-21.14273																
-241.3876	-11.01817	-241.4074	-21.39889																
-242.392	-11.14861	-242.3932	-21.63621																
-243.3901	-11.27412	-243.3955	-21.85674																
-244.39	-11.3929	-244.3767	-22.07084																
-245.3838	-11.51782	-245.3676	-22.29209																
-246.3835	-11.6322	-246.3912	-22.51677																
-247.3865	-11.74043	-247.3905	-22.73472																
-248.3913	-11.84768	-248.3809	-22.9497																
-249.4115	-11.95714	-249.3727	-23.16426																
-250.404	-12.05901	-250.3573	-23.36557																
-251.403	-12.16946	-251.3568	-23.57189																
-252.3988	-12.27518	-252.3869	-23.77443																
-253.3741	-12.36567	-253.3903	-23.95823																
-254.3651	-12.4672	-254.3788	-24.14685																
-255.3607	-12.5517	-255.3732	-24.31534																
-256.3621	-12.6237	-256.3284	-24.46715																
-257.3448	-12.7013	-257.3106	-24.62147																
-258.3442	-12.77614	-258.3008	-24.77837																
-259.3361	-12.86268	-259.3106	-24.95568																
-260.3476	-12.95252	-260.3527	-25.14014																
-261.3765	-13.03917	-261.3806	-25.31584																
-262.3916	-13.11587	-262.402	-25.4767																
-263.4156	-13.17672	-263.3922	-25.61517																
-264.4108	-13.24266	-264.3991	-25.74986																
-265.4109	-13.30311	-265.4071	-25.8808																
-266.393	-13.34705	-266.4116	-25.99043																
-267.3729	-13.39595	-267.4075	-26.10166																
-268.3612	-13.43545	-268.4009	-26.21004																
-269.3489	-13.47063	-269.3709	-26.30334																
-270.3656	-13.52151	-270.3733	-26.42364																
-271.374	-13.5664	-271.3775	-26.53452																
-272.3881	-13.60723	-272.3876	-26.6352																
-273.4093	-13.64374	-273.3913	-26.73704																
-274.415	-13.67304	-274.3903	-26.81693																
-275.4146	-13.69124	-275.3894	-26.88159																
-276.4183	-13.69987	-276.3775	-26.92769																
-277.4047	-13.70876	-277.3988	-26.97346																
-278.4127	-13.72001	-278.383	-27.02582																
-279.4174	-13.73098	-279.3896	-27.07339																
-280.3862	-13.74258	-280.3808	-27.13059																
-281.3913	-13.75026	-281.355	-27.1733																
-282.3662	-13.74003	-282.3478	-27.18726																
-283.355	-13.73771	-283.319	-27.21641																
-284.3753	-13.74006	-284.3048	-27.24562																
-285.3549	-13.73114	-285.3174	-27.26292																
-286.3594	-13.72581	-286.3335	-27.29188																
-287.3525	-13.70855	-287.3614	-27.29802																
-288.3493	-13.68449	-288.371	-27.29238																
-289.3605	-13.66684	-289.3571	-27.29308																
-290.3622	-13.64525	-290.369	-27.29326																
-291.3864	-13.62568	-291.3552	-27.29299																
-292.3898	-13.599	-292.3544	-27.27844																
-293.4053	-13.56759	-293.359	-27.26252																
-294.4054	-13.53701	-294.329	-27.22734																
-295.3939	-13.49318	-295.3338	-27.17115																
-296.3925	-13.45018	-296.3138	-27.12211																
-297.3834	-13.40939	-297.319	-27.07157																
-298.3853	-13.36714	-298.3057	-27.01727																
-299.3824	-13.33017	-299.3029	-26.98481																
-300.3833	-13.28686	-300.3106	-26.94086																
-301.3827	-13.23655	-301.2874	-26.86954																
-302.3722	-13.18554	-302.2972	-26.80437																
-303.3824	-13.133	-303.2995	-26.7336																
-304.3831	-13.0817	-304.3218	-26.65311																
-305.369	-13.0235	-305.347	-26.58727																
-306.364	-12.95892	-306.3695	-26.50458																
-307.3341	-12.89111	-307.358	-26.40647																
-308.3108	-12.82824	-308.3455	-26.31368																
-309.3127	-12.77306	-309.3241	-26.22314																
-310.3253	-12.71756	-310.3172	-26.13042																
-311.3392	-12.66178	-311.3477	-26.03304																
-312.3469	-12.60072	-312.3373	-25.93238																
-313.3666	-12.53484	-313.3458	-25.82776																
-314.3829	-12.46501	-314.334	-25.71121																
-315.384	-12.39678	-315.3037	-25.60283																
-316.3848	-12.32524	-316.3136	-25.49292																
-317.3754	-12.25249	-317.3097	-25.36491																
-318.3534	-12.18746	-318.3351	-25.25322																
-319.3672	-12.11627	-319.3549	-25.12301																
-320.3836	-12.03994	-320.3581	-24.96985																
-321.3847	-11.96909	-321.3616	-24.82316																
-322.4028	-11.89533	-322.3525	-24.67666																
